"N","a","t","phi","phidot","H","w_phi"
-0.16,0.8521437889662113,0.7951266021952251,0.24392884668760972,0.5322055859170587,1.110865500496549,-0.8739530673384585
-0.15,0.8607079764250578,0.8041602716977693,0.24875005486640894,0.53516949957631,1.1031042450214088,-0.8720587137502571
-0.14,0.8693582353988059,0.8132572094963755,0.25363177423370326,0.5380856267888996,1.0954670435099665,-0.8701595296403788
-0.13,0.8780954309205613,0.8224172796220608,0.2585738621139895,0.5409531431490742,1.08795091164058,-0.8682560562191846
-0.12,0.8869204367171575,0.831640347000558,0.2635761583752556,0.5437712580793834,1.080552920028685,-0.8663488344087353
-0.11,0.8958341352965282,0.8409262778067716,0.2686384857711492,0.5465392154025702,1.0732701941684872,-0.8644384041752251
-0.1,0.9048374180359595,0.8502749397624174,0.27376065066943855,0.5492562930359312,1.0660999141548493,-0.862525304204093
-0.09,0.9139311852712282,0.859686202431601,0.27894244340763913,0.5519218033328848,1.059039314553236,-0.8606100713180893
-0.08,0.9231163463866358,0.8691599375686482,0.2841836383605076,0.5545350941000726,1.0520856843990132,-0.8586932396010633
-0.07,0.9323938199059483,0.8786960194411808,0.28948399429744975,0.5570955490116307,1.0452363670326539,-0.8567753397464126
-0.06,0.9417645335842487,0.888294325060371,0.2948432551458202,0.5596025869932044,1.0384887596902375,-0.8548568988324673
-0.05,0.951229424500714,0.8979547344371175,0.300261150397138,0.5620556623176064,1.0318403132449216,-0.8529384398063578
-0.04,0.9607894391523232,0.9076771309061478,0.30573739526567323,0.5644542653515832,1.0252885320648608,-0.8510204806762596
-0.03,0.9704455335485082,0.9174614014187816,0.31127169105254876,0.5667979228255123,1.0188309737423156,-0.8491035338898657
-0.02,0.9801986733067553,0.9273074367071117,0.31686372590657236,0.5690861969758149,1.0124652485681396,-0.8471881062045747
-0.01,0.9900498337491681,0.9372151314786153,0.32251317531275014,0.5713186852644643,1.0061890191210872,-0.84527469831795
0,1,0.9471843847703986,0.3282197021602355,0.5734950213440924,1.000000000088726,-0.843363803931198
