"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-13.486569830393696,0.0000013894954943731377,1.0029761407526236e-10,4986392602.471957,1.3918545995156485e+17,3.855557214840278e+16,0.27700861973527796,11025.63361277865,2.133096717732761e+12,3.032349576474548
-13.453675757636638,0.0000014359617019622146,1.0711611701026866e-10,4669037465.501742,1.2272403453473003e+17,3.362254296940945e+16,0.27396868997078566,11025.633615561408,1.982326438140355e+12,2.934225938654678
-13.42078168487958,0.0000014839817889675652,1.1439806955164594e-10,4371886140.875037,1.0824263210967523e+17,2.9312467881848904e+16,0.27080335456133847,11025.633618460563,1.8416381838739016e+12,2.8392774783548442
-13.387887612122523,0.0000015336077187700115,1.221749611887026e-10,4093652277.226186,9.550045300901962e+16,2.554745822082498e+16,0.2675113825733594,11025.633621481793,1.7103849469733044e+12,2.7474014501759623
-13.354993539365465,0.0000015848931924611134,1.304804196974376e-10,3833131424.078786,8.428617249479899e+16,2.225929980564336e+16,0.2640919518206489,11025.633624631093,1.5879606674029958e+12,2.65849843345179
-13.322099466608407,0.000001637893706954064,1.3935035619088967e-10,3589195817.2522664,7.441432032152296e+16,1.938825573145194e+16,0.260544686126015,11025.633627914793,1.4737976198811262e+12,2.572472224664077
-13.289205393851349,0.000001692666615037876,1.4882311999240785e-10,3360789496.286646,6.572210579552805e+16,1.6882017045914088e+16,0.25686969158347933,11025.633631339575,1.36736396770116e+12,2.489229733339045
-13.256311321094291,0.0000017492711874398423,1.5893966399533797e-10,3146923732.7456174,5.806663346135296e+16,1.46947830598561e+16,0.2530675912120239,11025.633634912494,1.2681614730160925e+12,2.4086808813125486
-13.223417248337233,0.0000018077686769634343,1.6974372121727165e-10,2946672749.6040964,5.1322461307103976e+16,1.2786455292096764e+16,0.2491395573486824,11025.633638641004,1.1757233537304695e+12,2.33073850525491
-13.190523175580177,0.000001868222384771037,1.8128199330464579e-10,2759169713.1866136,4.537945930866506e+16,1.112193102231029e+16,0.24508734109545888,11025.633642532972,1.0896122777763103e+12,2.255318262349947
-13.157629102823119,0.00000193069772888325,1.9360435179431075e-10,2583602980.302941,4.014093132986528e+16,9.670484156026894e+15,0.2409132981135381,11025.63364659671,1.009418486138489e+12,2.182338539026128
-13.124735030066061,0.0000019952623149688796,2.067640529929173e-10,2419212584.3322268,3.5521967952410676e+16,8.405222622750921e+15,0.23662041005192974,11025.633650840993,9.347580365454579e+11,2.111720362641092
-13.091840957309003,0.00000206198600950222,2.208179673928313e-10,2265286945.041443,3.1448001804478308e+16,7.302612857986054e+15,0.23221230090829287,11025.633655275087,8.652711602546858e+11,2.043387316023962
-13.058946884551945,0.000002130941015366797,2.358268246050115e-10,2121159787.8925965,2.7853540459584508e+16,6.34206308576932e+15,0.22769324764913298,11025.633659908777,8.006207248408837e+11,1.9772654547829829
-13.026052811794887,0.0000022022019499873753,2.518554748551371e-10,1986207259.5001507,2.468105504836894e+16,5.505558140353218e+15,0.2230681844663304,11025.633664752393,7.404907963410046e+11,1.9132832272889924
-12.99315873903783,0.000002275845926074788,2.689731681595188e-10,1859845226.7493324,2.18800054184921e+16,4.777339461668778e+15,0.21834270011794252,11025.633669816842,6.845852945250167e+11,1.8513713972481465
-12.960264666280771,0.000002351952635070959,2.872538523722656e-10,1741526747.8811626,1.9405985038576772e+16,4.143624684695026e+15,0.213523027893611,11025.633675113633,6.326267354473557e+11,1.7914629687801085
-12.927370593523714,0.000002430604433384409,3.067764913751127e-10,1630739704.5945897,1.7219970911934492e+16,3.5923619314793505e+15,0.20861602785807404,11025.633680654915,5.843550557925189e+11,1.7334931139206278
-12.894476520766656,0.00000251188643150958,3.2762540476657965e-10,1527004584.9132383,1.5287665580563394e+16,3.11301451824493e+15,0.20362916115870494,11025.633686453508,5.3952651386117847e+11,1.6773991024700616
-12.861582448009598,0.000002595886586126394,3.498906304980714e-10,1429872407.2170405,1.3578919891023038e+16,2.6963723192589235e+15,0.19857045633220674,11025.633692522935,4.979126623521339e+11,1.6231202341119215
-12.82868837525254,0.0000026826957952797257,3.736683120015295e-10,1338922776.4502096,1.2067226588846274e+16,2.334386493099855e+15,0.19344846770819124,11025.63369887746,4.5929938838208093e+11,1.5705977727279947
-12.795794302495482,0.0000027724079967417744,3.9906111145669065e-10,1253762064.0893047,1.072927603130396e+16,2.0200246837034558e+15,0.18827222617908138,11025.633705532126,4.2348601645119006e+11,1.5197748828389575
-12.762900229738424,0.000002865120269663781,4.261786509563313e-10,1174021703.990992,9.544566380780886e+15,1.7471441651391255e+15,0.1830511827815674,11025.633712502791,3.9028447030955176e+11,1.4705965681017044
-12.730006156981366,0.0000029609329396270835,4.5513798344552865e-10,1099356596.74085,8.495061581326032e+15,1.5103807116596292e+15,0.17779514570909882,11025.633719806174,3.595184899093109e+11,1.4230096117968374
-12.69711208422431,0.0000030599496872071958,4.860640954364217e-10,1029443615.5943744,7.564891245392337e+15,1.305051248596967e+15,0.17251421154162055,11025.633727459888,3.3102289984146173e+11,1.3769625192419197
-12.664218011467252,0.000003162277660168379,5.190904436337328e-10,963980207.541243,6.740087300658869e+15,1.127068579900858e+15,0.16721869163188477,11025.633735482497,3.0464292585645874e+11,1.3324054620681733
-12.631323938710194,0.0000032680275894101256,5.543595277489351e-10,902683083.4358004,6.008352880649867e+15,9.728666986997794e+14,0.16191903472130179,11025.633743893544,2.802335562556492e+11,1.2892902243003268
-12.598429865953136,0.0000033773139087910097,5.920235019330314e-10,845286991.5224112,5.358859498606409e+15,8.393353718606856e+14,0.15662574696704737,11025.633752713618,2.5765894511763123e+11,1.2475701501812588
-12.565535793196078,0.0000034902548789595806,6.32244827420019e-10,791543569.0454668,4.78206903135016e+15,7.237628513345665e+14,0.15134931064142768,11025.633761964385,2.3679185449149615e+11,1.207200093684985
-12.53264172043902,0.000003606972715326291,6.751969691459531e-10,741220266.9719853,4.269577467142013e+15,6.237857069080225e+14,0.14610010281077643,11025.633771668656,2.17513132848923e+11,1.1681363696633484
-12.499747647681962,0.00000372759372031494,7.210651392927407e-10,694099343.1713747,3.813977746178683e+15,5.373448992971767e+14,0.14088831531215817,11025.633781850423,1.9971122724054596e+11,1.1303367065735537
-12.466853574924905,0.000003852248420036752,7.700470909021658e-10,649976919.6934029,3.408739350873265e+15,4.6264732147728475e+14,0.13572387732102834,11025.633792534938,1.832817267500115e+11,1.0937602007353864
-12.433959502167847,0.0000039810717055349725,8.223539649149387e-10,608662100.0630311,3.0481025911178305e+15,3.981321316314373e+14,0.13061638174239742,11025.633803748748,1.681269349826267e+11,1.058367272068622
-12.401065429410789,0.000004114202978752842,8.782111942126091e-10,569976142.7706953,2.7269857823130405e+15,3.424412847839648e+14,0.12557501656407782,11025.633815519774,1.5415546946519684e+11,1.0241196212627257
-12.36817135665373,0.00000425178630338289,9.378594684778835e-10,533751687.3800123,2.440903735442735e+15,2.943937435137673e+14,0.12060850218674016,11025.633827877366,1.4128188597007217e+11,0.9909801883324942
-12.335277283896673,0.000004393970560760791,1.001555763942174e-9,499832029.90277654,2.1858961727029092e+15,2.5296291239618806e+14,0.11572503559645003,11025.633840852373,1.2942632590986493e+11,0.9589131125147947
-12.302383211139615,0.000004540909610972476,1.0695744423590885e-9,468070444.3044978,1.9584648525244588e+15,2.1725689711896484e+14,0.11093224207670664,11025.63385447722,1.1851418507983162e+11,0.9278836934630023
-12.269489138382557,0.0000046927624593488375,1.1422084238301088e-9,438329547.20351803,1.755518337203325e+15,1.865012385406007e+14,0.10623713497502478,11025.63386878597,1.0847580215242108e+11,0.8978583536971443
-12.2365950656255,0.000004849693428528198,1.2197704384150356e-9,410480703.0138186,1.574323467352668e+15,1.6002381517013347e+14,0.10164608385036933,11025.633883814415,9.924616545266132e+10,0.8688046022691195
-12.203700992868443,0.0000050118723362727224,1.3025943617860948e-9,384403466.95677614,1.4124627222834612e+15,1.3724164540205869e+14,0.09716479113883207,11025.633899600145,9.076463666345424e+10,0.8406909996036709
-12.170806920111385,0.0000051794746792312115,1.3910366405321887e-9,359985063.53112113,1.2677967461871098e+15,1.1764935400266022e+14,0.09279827729207372,11025.633916182649,8.297469022591402e+10,0.8134871234770689
-12.137912847354327,0.000005352681822847105,1.4854778130899777e-9,337119898.1838938,1.1384314083761578e+15,1.0080909639642444e+14,0.08855087417187223,11025.633933603396,7.582366731100772e+10,0.7871635360966873
-12.10501877459727,0.000005531681197617227,1.5863241326727529e-9,315709100.06895256,1.0226888433619672e+15,8.634175975425181e+13,0.08442622632942158,11025.633951905935,6.92625433443015e+10,0.7616917522458506
-12.072124701840211,0.000005716666501913616,1.6940092989878966e-9,295660093.91418314,9.190819845482628e+14,7.391928218669372e+13,0.08042729966361568,11025.63397113599,6.324570816497332e+10,0.7370442084594795
-12.039230629083153,0.000005907837911587945,1.808996305980794e-9,276886199.14457524,8.262921649685161e+14,6.3257950888052984e+13,0.07655639684113824,11025.633991341581,5.7730757992876854e+10,0.7131942331971802
-12.006336556326096,0.0000061054022965853284,1.9317794133190248e-9,259306254.52631524,7.43149410820453e+14,5.411255720494493e+13,0.07281517877435104,11025.634012573119,5.267829846288246e+10,0.6901160179815017
-11.973442483569038,0.000006309573444801932,2.0628862498373793e-9,242844266.7075054,6.68615099452967e+14,4.627130161715925e+13,0.06920469139123017,11025.63403488353,4.8051758063654724e+10,0.6677845894701279
-11.94054841081198,0.000006520572293428615,2.2028800577036333e-9,227429081.13454017,6.017666937287186e+14,3.9551354783180234e+13,0.06572539689444878,11025.634058328385,4.381721138826603e+10,0.6461757824317842
-11.907654338054922,0.000006738627168030945,2.3523620866391142e-9,212994073.9199971,5.417843000116796e+14,3.3794992348303492e+13,0.06237720869278595,11025.63408296603,3.9943211666558495e+10,0.6252662135966159
-11.874760265297864,0.0000069639740296243195,2.5119741481390844e-9,199476863.32855424,4.8793882801952244e+14,2.886623134173704e+13,0.059159529195291057,11025.634108857712,3.640063210406486e+10,0.6050332563527397
-11.841866192540806,0.0000071968567300115205,2.6824013402881404e-9,186819039.63232276,4.3958155796800156e+14,2.4647904876770543e+13,0.0560712896844611,11025.634136067743,3.3162515599839035e+10,0.5854550162615896
-11.808972119783748,0.000007437527275659046,2.8643749544576127e-9,174965912.16645095,3.96134944284804e+14,2.103911966912505e+13,0.053110991526157385,11025.63416466364,3.020393245611112e+10,0.5665103073655583
-11.77607804702669,0.000007686246100397738,3.0586755759079365e-9,163866272.49025866,3.570845060928663e+14,1.795304773752843e+13,0.05027674802798477,11025.634194716287,2.750184572675866e+10,0.5481786292623009
-11.743183974269632,0.000007943282347242815,3.266136391101856e-9,153472172.6288255,3.219716730167264e+14,1.531500966491204e+13,0.047566326321248846,11025.634226300115,2.5034983879749657e+10,0.5304401449208876
-11.710289901512574,0.000008208914159638257,3.4876467153670366e-9,143738717.43518096,2.9038747096491675e+14,1.30608120810074e+13,0.04497718871137297,11025.634259493268,2.278372047159454e+10,0.5132756592158042
-11.677395828755518,0.00000848342898244072,3.724155755432205e-9,134623870.17431816,2.61966946662938e+14,1.1135306667166084e+13,0.042506533014996815,11025.6342943778,2.072996055011088e+10,0.496666598155568
-11.64450175599846,0.000008767123872968682,3.976676622302597e-9,126088270.48743504,2.3638424209737644e+14,9.491142060245898e+12,0.04015133147638541,11025.634331039866,1.885703351613178e+10,0.48059498878348533
-11.611607683241402,0.000009060305822453377,4.246290610941618e-9,118095063.9483518,2.133482408949963e+14,8.087683612872643e+12,0.03790836792909467,11025.634369569938,1.7149592185841848e+10,0.4650434397287985
-11.578713610484344,0.000009363292088239415,4.534151764289864e-9,110609742.47418801,1.9259871818787472e+14,6.890079112209141e+12,0.03577427293928332,11025.634410063018,1.5593517803838982e+10,0.4499951223871776
-11.545819537727287,0.000009676410537094535,4.841491740283825e-9,103599994.89932986,1.7390293387078434e+14,5.86845132101081e+12,0.033745556733224887,11025.634452618868,1.4175830763386364e+10,0.43543375271019114
-11.512925464970229,0.00001,5.169625001738652e-9,97035567.06567582,1.5705261648396784e+14,4.997200629219148e+12,0.031818639772418375,11025.634497342255,1.288460679517368e+10,0.42134357358405095
-11.48003139221317,0.000010334410638805562,5.519954350236688e-9,90888130.82331331,1.4186129137952094e+14,4.2544032320145044e+12,0.029989880894519115,11025.634544343204,1.170889838972145e+10,0.40770933777856205
-11.447137319456113,0.000010680004325145757,5.8939768265203896e-9,85131161.3743231,1.2816191246372078e+14,3.6212921165928203e+12,0.02825560298671348,11025.634593737266,1.0638661221744976e+10,0.39451629144782624
-11.414243246699055,0.000011037155032027573,6.293290001329624e-9,79739822.42850287,1.1580476174815817e+14,3.0818097761556724e+12,0.026612116200003214,11025.634645645794,9664685347.682951,0.3817501581648462
-11.381349173941997,0.000011406249238513207,6.719598682154074e-9,74690858.67360027,1.0465558527492231e+14,2.6222230031910337e+12,0.025055738748224973,11025.63470019625,8778530950.464138,0.3693971234727523
-11.348455101184939,0.000011787686347935874,7.174722062996872e-9,69962495.09429593,9.459393778034798e+13,2.2307913692993076e+12,0.023582815364757523,11025.634757522497,7972468408.644788,0.3574438199359359
-11.315561028427881,0.000012181879120101156,7.660601345971165e-9,65534342.70381498,8.551171179379158e+13,1.8974820969569326e+12,0.022189733513143118,11025.634817765145,7239422470.454514,0.34587731267491206
-11.282666955670823,0.000012589254117941671,8.179307865382914e-9,61387310.2797995,7.731182979030242e+13,1.613724988575128e+12,0.020872937465742723,11025.63488107188,6572920317.143399,0.334685085369259
-11.249772882913765,0.000013010252169108314,8.733051746897019e-9,57503521.72206362,6.9907080579557664e+13,1.3722019166673357e+12,0.019628940377587403,11025.634947597824,5967043304.388749,0.3238550267134873
-11.216878810156707,0.00001344532884299761,9.324191136446265e-9,53866238.6741902,6.321908336245936e+13,1.1666661106067214e+12,0.018454334491339822,11025.635017505921,5416382175.420005,0.31337541731118357
-11.183984737399651,0.000013894954943731376,9.955242035730417e-9,50459788.0737177,5.7177364860302305e+13,9.917871133409119e+11,0.01734579961430682,11025.635090967331,4915995544.94883,0.303234916993245
-11.151090664642593,0.000014359617019622147,1.0628888783473244e-8,47269494.31700689,5.171853665355429e+13,8.430178370246104e+11,0.01630011001029889,11025.635168161842,4461371458.918731,0.29342255254648353
-11.118196591885535,0.000014839817889675652,1.1347995224065753e-8,44281615.74486076,4.6785561387967664e+13,7.164806299785337e+11,0.015314139848342156,11025.63524927831,4048391841.46767,0.28392770583931826
-11.085302519128478,0.000015336077187700117,1.211561660783244e-8,41483285.17368392,4.232709784117472e+13,6.088696876415685e+11,0.014384867347301936,11025.635334515126,3673299647.2684917,0.274740102331709
-11.05240844637142,0.000015848931924611134,1.2935012269922127e-8,38862454.21449104,3.829691601607097e+13,5.1736750515257214e+11,0.013509377750821068,11025.635424080692,3332668544.508419,0.2658497999568956
-11.019514373614362,0.00001637893706954064,1.3809659137754667e-8,36407841.13848192,3.4653374458263758e+13,4.39573385842391e+11,0.012684865261009707,11025.635518193933,3023374961.1191225,0.25724717836291294
-10.986620300857304,0.00001692666615037876,1.4743266120058649e-8,34108882.063265696,3.135895290126297e+13,3.7344229436751044e+11,0.011908634052397527,11025.635617084827,2742572334.4010105,0.24892292850223863
-10.953726228100246,0.000017492711874398423,1.5739789433822538e-8,31955685.24820368,2.8379834140322547e+13,3.172325808688027e+11,0.011178098480077912,11025.635720994967,2487667411.8290243,0.2408680425583093
-10.920832155343188,0.000018077686769634342,1.6803448928962804e-8,29938988.30081225,2.568552973739204e+13,2.6946130813245227e+11,0.010490782587994692,11025.635830178155,2256298458.5156226,0.2330738041980039
-10.88793808258613,0.00001868222384771037,1.79387454741976e-8,28050118.10878149,2.3248544777306875e+13,2.2886609142606076e+11,0.00984431901516086,11025.635944901009,2046315234.478028,0.22553177913954636
-10.855044009829072,0.000019306977288832503,1.915047947151472e-8,26280953.32397728,2.1044077439460297e+13,1.9437251412870514e+11,0.009236447389431869,11025.636065443628,1855760612.4551685,0.21823380602562123
-10.822149937072014,0.000019952623149688796,2.0443770570749124e-8,24623889.235854156,1.9049749628793727e+13,1.6506631466301703e+11,0.008665012290425015,11025.636192100257,1682853714.4956105,0.2111719875918254
-10.789255864314956,0.000020619860095022202,2.1824078660150347e-8,23071804.88206232,1.7245365332921256e+13,1.4016965436290643e+11,0.008127960855391319,11025.63632518002,1525974452.8482065,0.20433868212089948
-10.756361791557898,0.00002130941015366797,2.3297226213436106e-8,21618032.253728732,1.5612693745484889e+13,1.1902087421139539e+11,0.0076233400943905415,11025.636465007663,1383649367.795938,0.19772649517349145
-10.72346771880084,0.00002202201949987375,2.486942207870824e-8,20256327.461971406,1.4135274525473617e+13,1.0105723298656372e+11,0.00714929397405373,11025.636611924348,1254538661.9506564,0.19132827158650384
-10.690573646043784,0.000022758459260747885,2.6547286799764642e-8,18980843.740707166,1.2798242853529082e+13,8.580019211310315e+10,0.006704060322581235,11025.636766288488,1137424337.1483839,0.18513708773036608
-10.657679573286726,0.00002351952635070959,2.833787956579001e-8,17786106.168772873,1.158817220384113e+13,7.28428750448663e+10,0.006285967602442176,11025.636928476612,1031199346.4333879,0.17914624401685336
-10.624785500529669,0.000024306044333844092,3.0248726891163775e-8,16666988.001832925,1.0492932978168752e+13,6.18393827012865e+10,0.005893431591524264,11025.637098884292,934857679.6814536,0.1733492576493445
-10.59189142777261,0.0000251188643150958,3.228785313320114e-8,15618688.511523938,9.501565350361787e+12,5.249569256382268e+10,0.005524952008231341,11025.637277927097,847485307.1802634,0.16773985560767402
-10.558997355015553,0.000025958865861263942,3.446381296205819e-8,14636712.235821223,8.604164848622717e+12,4.456190856204081e+10,0.0051791091112316275,11025.637466041613,768251910.9532647,0.1623119678599867
-10.526103282258495,0.000026826957952797257,3.678572590380176e-8,13716849.550729102,7.79177936136605e+12,3.7825662755667114e+10,0.004854560300207929,11025.637663686506,696403338.7821102,0.15705972079424968
-10.493209209501437,0.000027724079967417746,3.9263313084785744e-8,12855158.479124798,7.056316393300335e+12,3.210649883881091e+10,0.0045500367400326085,11025.63787134363,631254720.7539301,0.15197743086231374
-10.460315136744379,0.00002865120269663781,4.190693631300623e-8,12047947.657948578,6.390459523374686e+12,2.7251092338126945e+10,0.004264340027262412,11025.638089519214,572184192.7381347,0.14705959842964608
-10.427421063987321,0.000029609329396270836,4.472763964004643e-8,11291760.389953893,5.787593127341611e+12,2.312918363722408e+10,0.0039963389146962895,11025.638318745083,518627175.49001664,0.14230090182407926
-10.394526991230263,0.00003059949687207196,4.77371935555882e-8,10583359.71093258,5.241734526509719e+12,1.9630118143341812e+10,0.003744966106937277,11025.638559579964,470071162.09366304,0.13769619157713636
-10.361632918473205,0.000031622776601683795,5.0948141975279945e-8,9919714.407731866,4.747472812215868e+12,1.6659903457121155e+10,0.003509215137420702,11025.638812610838,426050970.2044704,0.1332404848517009
-10.328738845716147,0.00003268027589410126,5.4373852192031415e-8,9297985.926501175,4.2999136738872373e+12,1.4138706689198923e+10,0.00328813733518914,11025.639078454373,386144419.04270077,0.1289289600500012
-10.29584477295909,0.0000337731390879101,5.802856797057551e-8,8715516.114465337,3.8946296283896934e+12,1.1998726412658163e+10,0.003080838887783858,11025.639357758431,349968394.33559585,0.12475695159607504
-10.262950700202031,0.000034902548789595804,6.192746597541828e-8,8169815.74213362,3.5276151106383906e+12,1.018238342681574e+10,0.002886478004958154,11025.639651203634,317175267.4185616,0.12071994488706797
-10.230056627444974,0.000036069727153262906,6.608671573311255e-8,7658553.756236474,3.1952459410330127e+12,8640782774.827484,0.002704262186476308,11025.639959505035,287449637.4981078,0.1168135714079024
-10.197162554687917,0.0000372759372031494,7.052354334116294e-8,7179547.216848943,2.894242734925732e+12,7332406510.612071,0.002533445596020551,11025.640283413848,260505368.6628995,0.11303360400403094
-10.16426848193086,0.00003852248420036752,7.525629914782305e-8,6730751.875124857,2.6216378636985107e+12,6222002725.864671,0.00237332654216662,11025.640623719286,236082895.61668873,0.10937595230715826
-10.131374409173802,0.00003981071705534973,8.030452963960607e-8,6310253.350842142,2.374745616703839e+12,5279641476.497787,0.002223245066486726,11025.640981250479,213946774.31010422,0.10583665830898188
-10.098480336416744,0.00004114202978752842,8.56890537865222e-8,5916258.871558926,2.151135248827149e+12,4479912619.097295,0.0020825806380792896,11025.64135687849,193883455.6790348,0.10241189207816213
-10.065586263659686,0.000042517863033828904,9.143204410890761e-8,5547089.537613793,1.948606630217946e+12,3801244292.685593,0.0019507499531911348,11025.641751518446,175699262.56704682,0.09909794761588622
-10.032692190902628,0.00004393970560760791,9.755711274424739e-8,5201173.0794821195,1.765168243215294e+12,3225323954.0195484,0.0018272048380751217,11025.642166131756,159218551.6288883,0.09589123884554207
-9.99979811814557,0.00004540909610972476,1.040894028076469e-7,4877037.076133839,1.5990172970207363e+12,2736606576.87302,0.0017114302528007809,11025.642601728458,144282043.59215438,0.09278829573216199
-9.966904045388512,0.00004692762459348838,1.1105568535560201e-7,4573302.605035421,1.4485217535660798e+12,2321896926.54623,0.001602942393395204,11025.643059369677,130745306.70462689,0.08978576052743709
-9.934009972631454,0.000048496934285281984,1.1848446227948777e-7,4288678.296309019,1.3122040785670422e+12,1969994779.4029071,0.0015012868894251478,11025.643540170213,118477379.52514403,0.08688038413623907
-9.901115899874396,0.00005011872336272723,1.2640607547275864e-7,4021954.7653127266,1.1887265501971003e+12,1671393624.1155827,0.0014060370939291734,11025.644045301247,107359520.43507957,0.08406902260071747
-9.868221827117338,0.00005179474679231211,1.348528226342637e-7,3771999.3995453096,1.0768779743816656e+12,1418024799.6568983,0.0013167924624617902,11025.644575993203,97284072.36406453,0.08134863369816794
-9.83532775436028,0.00005352681822847105,1.4385908008935903e-7,3537751.4773137383,9.755616705989044e+11,1203040231.7385662,0.0012331770179121644,11025.645133538736,88153432.24540302,0.0787162736489898
-9.802433681603222,0.00005531681197617227,1.5346143303068023e-7,3318217.597038974,8.83784605456319e+11,1020627955.7856746,0.0011548378977009905,11025.645719295884,79879115.6511516,0.0761690939311706
-9.769539608846165,0.000057166665019136155,1.6369881360155936e-7,3112467.39742106,8.006475633485032e+11,865855487.4324147,0.001081443979934437,11025.64633469138,72380907.91098559,0.07370433819785079
-9.736645536089107,0.00005907837911587944,1.746126472671616e-7,2919629.54994439,7.253362543311195e+11,734536843.7740133,0.001012684585098229,11025.646981224112,65586093.79923902,0.07131933929463244
-9.70375146333205,0.00006105402296585329,1.862470079415223e-7,2738888.006383605,6.571132690938204e+11,623119649.6717293,0.0009482682499031418,11025.647660468789,59428758.58688906,0.06901151637340502
-9.670857390574993,0.00006309573444801932,1.9864878236281933e-7,2569478.485074963,5.953107996918762e+11,528589299.8654033,0.0008879215699412695,11025.648374079763,53849153.90534663,0.0667783720995645
-9.637963317817935,0.00006520572293428615,2.1186784423445816e-7,2410685.1807520995,5.3932405260206036e+11,448387603.6252409,0.0008313881078767373,11025.649123795069,48793122.46188419,0.06461748994960394
-9.605069245060877,0.00006738627168030946,2.2595723867592309e-7,2261837.683713217,4.886052877917482e+11,380343726.1984621,0.0007784273639719001,11025.649911440645,44211576.18716539,0.06252653159615133
-9.572175172303819,0.0000696397402962432,2.4097337755489773e-7,2122308.0949932686,4.426584239106384e+11,322615570.6164432,0.000728813805837729,11025.650738934788,40060022.8880591,0.060503234377624664
-9.539281099546761,0.00007196856730011521,2.5697624630092646e-7,1991508.325063392,4.0103415550312225e+11,273640023.2392929,0.0006823359543926988,11025.651608292821,36298136.92779973,0.05854540884976642
-9.506387026789703,0.00007437527275659046,2.740296228309255e-7,1868887.5643745253,3.633255333597509e+11,232090724.14393252,0.0006387955231159745,11025.652521632002,32889369.864352033,0.05665093641640772
-9.473492954032645,0.0000768624610039774,2.9220130924820444e-7,1753929.914806167,3.2916396383553766e+11,196842225.418801,0.0005980066077863572,11025.65348117668,29800597.350009225,0.05481776703689856
-9.440598881275587,0.00007943282347242815,3.115633770093787e-7,1646152.1717778675,2.982155872120962e+11,166939571.98102647,0.0005597949240067592,11025.654489263707,27001798.933973387,0.05304391700772307
-9.40770480851853,0.00008208914159638256,3.321924262876957e-7,1545101.747433307,2.7017799901573074e+11,141572485.2456581,0.0005239970899237256,11025.655548348135,24465767.717855673,0.05132746681589943
-9.374810735761471,0.00008483428982440721,3.5416986029691895e-7,1450354.7259175014,2.4477728166570532e+11,120053453.73362316,0.0004904599516616143,11025.656661009192,22167847.094366126,0.04966655906184147
-9.341916663004413,0.00008767123872968682,3.775821753770747e-7,1361514.0423394952,2.2176531695298618e+11,101799139.80638573,0.0004590399491006384,11025.657829956559,20085692.054392524,0.04805939644943428
-9.309022590247356,0.00009060305822453377,4.025212676821304e-7,1278207.77754827,2.009173526729626e+11,86314600.96705516,0.0004296025197363179,11025.659058036974,18199052.77944201,0.04650423984114885
-9.276128517490298,0.00009363292088239414,4.290847573501098e-7,1200087.561350871,1.8202979928584073e+11,73179899.95525868,0.00040202153846439484,11025.660348241157,16489578.447094133,0.04499940637609114
-9.24323444473324,0.00009676410537094535,4.5737633107832716e-7,1126827.0772711046,1.6491823478239508e+11,62038742.21378756,0.00037617879123946437,11025.661703711105,14940639.368571365,0.0435432676489491
-9.210340371976184,0.0001,4.875061040704223e-7,1058120.662386602,1.4941559801467456e+11,52588833.94170197,0.0003519634806570668,11025.663127747723,13537165.75149151,0.04213424794786703
-9.177446299219126,0.00010334410638805561,5.19591002367777e-7,993681.9961935143,1.3537055263280879e+11,44573700.33518508,0.00032927176160749513,11025.664623818884,12265501.538897261,0.040770822549340474
-9.144552226462068,0.00010680004325145757,5.537551666257783e-7,933242.872833344,1.2264600546978447e+11,37775742.997789405,0.00030800630524486166,11025.66619556786,11113271.91919476,0.039451516068286493
-9.11165815370501,0.00011037155032027572,5.901303784453694e-7,876552.0513771434,1.1111776475356152e+11,32010348.932510726,0.00028807588960688425,11025.667846822193,10069263.23198451,0.038174900861503956
-9.078764080947952,0.00011406249238513208,6.288565104224701e-7,823374.1792000463,1.006733249160263e+11,27120891.906989645,0.00026939501530928614,11025.669581603022,9123314.113127746,0.036939595482796114
-9.045870008190894,0.00011787686347935873,6.700820011322935e-7,773488.7837953331,9.121076602532155e+10,22974491.072533112,0.00025188354482359054,11025.671404134875,8266216.829847652,0.035744263188083825
-9.012975935433836,0.00012181879120101156,7.139643563224227e-7,726689.3286733167,8.263775700492598e+10,19458412.16514921,0.00023546636392840752,11025.673318855948,7489627.85420942,0.03458761048889169
-8.980081862676778,0.00012589254117941672,7.60670677647876e-7,682782.3292675782,7.487065283109264e+10,16477013.972373024,0.00022007306400205945,11025.67533042892,6785986.811859473,0.03346838575264187
-8.94718778991972,0.00013010252169108315,8.10378220343413e-7,641586.5250306511,6.7833676830366e+10,13949157.48037606,0.000205637643898608,11025.677443752298,6148443.023255022,0.032385377848240915
-8.914293717162662,0.0001344532884299761,8.632749812931517e-7,602932.1041443105,6.145818004033239e+10,11806007.618294729,0.00019209823022007727,11025.679663972362,5570788.927529487,0.031337414835493974
-8.881399644405604,0.00013894954943731376,9.195603190253415e-7,566659.9774971863,5.56819703580409e+10,9989168.12763924,0.00017939681486498846,11025.681996495674,5047399.745298738,0.030323362696928115
-8.848505571648547,0.00014359617019622147,9.794456072310145e-7,532621.0987955047,5.0448704889359474e+10,8449099.089978077,0.00016747900879731287,11025.684447002262,4573178.796737968,0.0293421241106526
-8.815611498891489,0.0001483981788967565,0.0000010431549234794135,500675.8278722685,4.570733953585008e+10,7143774.288589468,0.00015629381104070435,11025.687021459442,4143507.945713117,0.028392637262928
-8.78271742613443,0.00015336077187700115,0.0000011109257748807359,470693.33444699476,4.141163041983177e+10,6037542.065521688,0.00014579339196049492,11025.68972613635,3754202.6901472886,0.0274738746991594
