"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-13.453675757636638,0.0000014359617019622146,1.0686656554744567e-10,4680356538.666482,2.2855050931388672e+17,6.382521821838667e+16,0.2792608881511193,12182.181219597021,3.043367521005661e+12,3.109992651477063
-13.42078168487958,0.0000014839817889675652,1.1413086498260278e-10,4382535792.350666,2.014741745691351e+17,5.567059350748644e+16,0.2763162754062223,12182.181219597021,2.8289181900559316e+12,3.0093565663039223
-13.387887612122523,0.0000015336077187700115,1.2188881070928334e-10,4103674790.27992,1.7765827054882784e+17,4.854467069653768e+16,0.2732474573042497,12182.181219597021,2.628778695862657e+12,2.9119769588057904
-13.354993539365465,0.0000015848931924611134,1.3017393031383657e-10,3842566377.225118,1.567060216155091e+17,4.231891783628166e+16,0.2700529143679913,12182.181219597021,2.442031321846333e+12,2.817748452796485
-13.322099466608407,0.000001637893706954064,1.3902202631147255e-10,3598080256.2752194,1.3826923633790677e+17,3.688076176647475e+16,0.266731506901104,12182.181219597021,2.267816455893799e+12,2.726569081952173
-13.289205393851349,0.000001692666615037876,1.4847133024677898e-10,3369158095.327841,1.2204233875800555e+17,3.213161359611799e+16,0.26328251263547886,12182.181219597021,2.1053288821868293e+12,2.638340179471818
-13.256311321094291,0.0000017492711874398423,1.5856266720381305e-10,3154808945.1563926,1.0775713418253477e+17,2.7985138063484876e+16,0.259705663813215,12182.181219597021,1.9538143098537385e+12,2.5529662713080987
-13.223417248337233,0.0000018077686769634343,1.6933963142591474e-10,2954104949.2154803,9.517821902713368e+16,2.436573667939118e+16,0.2560011831325077,12182.181219597021,1.8125661234984126e+12,2.470354972853263
-13.190523175580177,0.000001868222384771037,1.8084877379218933e-10,2766177326.6093607,8.409895539007462e+16,2.1207218269464336e+16,0.2521698179376818,12182.181219597021,1.680922341619786e+12,2.39041688896812
-13.157629102823119,0.00000193069772888325,1.9313980194751518e-10,2590212610.830871,7.433794080690443e+16,1.8451633785690116e+16,0.2482128719924987,12182.181219597021,1.5582627698311345e+12,2.3130655172459855
-13.124735030066061,0.0000019952623149688796,2.0626579393614578e-10,2425449127.985598,6.573591220709816e+16,1.6048255110689896e+16,0.2441322341451741,12182.181219597021,1.444006336626338e+12,2.2382171544069074
-13.091840957309003,0.00000206198600950222,2.2028342624571456e-10,2271173699.252884,5.815303060731346e+16,1.3952680079502366e+16,0.23993040317571418,12182.181219597021,1.3376086002228582e+12,2.1657908057208743
-13.058946884551945,0.000002130941015366797,2.352532172289436e-10,2126718553.3060722,5.146649966329218e+16,1.2126048136496034e+16,0.2356105081135872,12182.181219597021,1.238559415741739e+12,2.0957080973619933
-13.026052811794887,0.0000022022019499873753,2.512397869348518e-10,1991458435.323408,4.556847697802625e+16,1.0534352967461858e+16,0.23117632332855162,12182.181219597021,1.146380752666446e+12,2.027893191598793
-12.99315873903783,0.000002275845926074788,2.683121344500129e-10,1864807900.0721092,4.036424212756645e+16,9.147840132276124e+15,0.22663227773149933,12182.181219597021,1.0606246531575962e+12,1.9622727047288828
-12.960264666280771,0.000002351952635070959,2.86543933923709e-10,1746218777.3450687,3.5770589805544604e+16,7.940479201018877e+15,0.22198345747679193,12182.181219597021,9.80871322392234e+11,1.8987756276691556
-12.927370593523714,0.000002430604433384409,3.060138505289549e-10,1635177798.775822,3.171442038002773e+16,6.889501191713575e+15,0.21723560163351632,12182.181219597021,9.067273426468033e+11,1.8373332491156107
-12.894476520766656,0.00000251188643150958,3.2680587769464596e-10,1531204375.7561083,2.813150356916585e+16,5.974993243390006e+15,0.21239509039037033,12182.181219597021,8.378240033547501e+11,1.7778790811896432
-12.861582448009598,0.000002595886586126394,3.490096970328441e-10,1433848518.8345366,2.496539393436312e+16,5.179543453664405e+15,0.20746892547668258,12182.181219597021,7.738157398451288e+11,1.7203487874903416
-12.82868837525254,0.0000026826957952797257,3.727210624798143e-10,1342688889.587429,2.2166479513231576e+16,4.48792968274839e+15,0.2024647026186302,12182.181219597021,7.143786739099489e+11,1.6646801134749347
-12.795794302495482,0.0000027724079967417744,3.9804221027023497e-10,1257330976.5264664,1.9691147214827616e+16,3.8868468908821025e+15,0.19739057600236062,12182.181219597021,6.592092497575697e+11,1.6108128190920585
-12.762900229738424,0.000002865120269663781,4.250822964714323e-10,1177405387.1448019,1.7501050616468932e+16,3.3646682469096945e+15,0.19225521488084016,12182.181219597021,6.080229592894585e+11,1.5586886135949347
-12.730006156981366,0.0000029609329396270835,4.5395786391895513e-10,1102566248.7061791,1.5562467569718246e+16,2.911235833712619e+15,0.18706775263438033,12182.181219597021,5.605531509903345e+11,1.5082510924639299
-12.69711208422431,0.0000030599496872071958,4.847933405167603e-10,1032489710.8524396,1.384573657352869e+16,2.517677291688484e+15,0.18183772877074425,12182.181219597021,5.165499170493702e+11,1.4594456763702315
-12.664218011467252,0.000003162277660168379,5.177215709952055e-10,966872543.5456966,1.2324762231926102e+16,2.176245193352176e+15,0.17657502452378543,12182.181219597021,4.757790536349697e+11,1.4122195521145968
-12.631323938710194,0.0000032680275894101256,5.528843843584491e-10,905430824.2742867,1.0976581305500042e+16,1.8801763382803195e+15,0.17128979287368995,12182.181219597021,4.3802108952994165e+11,1.366521615477261
-12.598429865953136,0.0000033773139087910097,5.904331994002765e-10,847898708.8381673,9.780981911028684e+15,1.623568504891211e+15,0.16599238396101454,12182.181219597021,4.030703785998577e+11,1.3223024159171615
-12.565535793196078,0.0000034902548789595806,6.305296708243835e-10,794027280.3913957,8.720169339870802e+15,1.4012724999738498e+15,0.16069326699504338,12182.181219597021,3.707342518172331e+11,1.2795141030606383
-12.53264172043902,0.000003606972715326291,6.733463786723519e-10,743583471.7582599,7.778472769187654e+15,1.2087976137319698e+15,0.15540294985929617,12182.181219597021,3.408322247999763e+11,1.2381103749217022
-12.499747647681962,0.00000372759372031494,7.190675639406023e-10,696349056.3569937,6.942087844520512e+15,1.042228822021154e+15,0.15013189768893517,12182.181219597021,3.131952570463616e+11,1.1980464277978424
-12.466853574924905,0.000003852248420036752,7.678899134571778e-10,652119703.3621925,6.198850729942935e+15,8.981542824873784e+14,0.14489045173308224,12182.181219597021,2.8766505926241016e+11,1.159278907787151
-12.433959502167847,0.0000039810717055349725,8.200233972910319e-10,610704093.0153049,5.53803976362484e+15,7.736018510215754e+14,0.13968874981771998,12182.181219597021,2.640934453827256e+11,1.1217658638743033
-12.401065429410789,0.000004114202978752842,8.756921621813245e-10,571923088.2531421,4.950201331564288e+15,6.659835024465902e+14,0.1345366496914048,12182.181219597021,2.4234172608394125e+11,1.085466702534626
-12.36817135665373,0.00000425178630338289,9.351354847028968e-10,535608959.0683215,4.426996988683306e+15,5.73046677385587e+14,0.12944365646745667,12182.181219597021,2.2228014078221997e+11,1.0503421438071316
-12.335277283896673,0.000004393970560760791,9.98608788127438e-10,501604656.24401957,3.9610692216538325e+15,4.928316982234007e+14,0.1244188552750494,12182.181219597021,2.0378732529360202e+11,1.0163541787889792
-12.302383211139615,0.000004540909610972476,1.0663847271988227e-9,469763131.3193104,3.5459235680381905e+15,4.236345030684237e+14,0.11947085010148788,12182.181219597021,1.8674981251905664e+11,0.9834660285053741
-12.269489138382557,0.0000046927624593488375,1.1387543453166152e-9,439946699.8416668,3.175825087135846e+15,3.6397403949784625e+14,0.11460770965384003,12182.181219597021,1.7106156369517862e+11,0.9516421041103916
-12.2365950656255,0.000004849693428528198,1.2160283089148624e-9,412026445.15073067,2.8457074241819765e+15,3.125637412424204e+14,0.10983692089578379,12182.181219597021,1.5662352792662106e+11,0.9208479683756609
-12.203700992868443,0.0000050118723362727224,1.2985382241350985e-9,385881660.1130558,2.551092925502089e+15,2.6828658225881556e+14,0.10516535073139809,12182.181219597021,1.4334322788734576e+11,0.891050298425234
-12.170806920111385,0.0000051794746792312115,1.3866380412241113e-9,361399324.3919282,2.288022451623929e+15,2.3017326509437625e+14,0.10059921611827291,12182.181219597021,1.3113436974414357e+11,0.8622168496763164
-12.137912847354327,0.000005352681822847105,1.4807055524396947e-9,338473614.99029565,2.0529937014561225e+15,1.973831551642462e+14,0.09614406270425899,12182.181219597021,1.1991647551699326e+11,0.8343164209468362
-12.10501877459727,0.000005531681197617227,1.5811439896226106e-9,317005447.94895464,1.8429070063314418e+15,1.6918762049386828e+14,0.09180475190154025,12182.181219597021,1.0961453624591594e+11,0.8073188206920966
-12.072124701840211,0.000005716666501913616,1.6883837279916675e-9,296902049.2170638,1.65501768049644e+15,1.4495547847258744e+14,0.0875854561439528,12182.181219597021,1.0015868448220613e+11,0.7811948343339737
-12.039230629083153,0.000005907837911587945,1.802884103142637e-9,278076552.8383756,1.4868941267130438e+15,1.2414028795482192e+14,0.08348966192317188,12182.181219597021,9.148388476242365e+10,0.7559161926473082
-12.006336556326096,0.0000061054022965853284,1.9251353486821706e-9,260447624.7148357,1.3363809939541615e+15,1.0626925728149442e+14,0.07952018007010021,12182.181219597021,8.35296408555098e+10,0.7314555411692797
-11.973442483569038,0.000006309573444801932,2.0556606624065814e-9,243939110.3199146,1.2015667704184235e+15,9.093356704367723e+13,0.07567916264196561,12182.181219597021,7.623971869613281e+10,0.7077864105986603
-11.94054841081198,0.000006520572293428615,2.1950184094439765e-9,228479704.83768636,1.0807552707437455e+15,7.777993116999319e+13,0.07196812569460542,12182.181219597021,6.956188403030464e+10,0.6848831881529196
-11.907654338054922,0.000006738627168030945,2.3438044713185817e-9,214002644.3007018,9.724405426671771e+14,6.6503241624726805e+13,0.06838797716344071,12182.181219597021,6.344765390204581e+10,0.662721089852181
-11.874760265297864,0.0000069639740296243195,2.502654750470061e-9,200445416.39054683,8.752847766005138e+14,5.684016103601811e+13,0.06493904904501768,12182.181219597021,5.785206120220315e+10,0.6412761337000419
-11.841866192540806,0.0000071968567300115205,2.672247840370191e-9,187749489.65002054,7.880988526677908e+14,4.856354426639197e+13,0.06162113306217828,12182.181219597021,5.273343158244879e+10,0.6205251137322328
-11.808972119783748,0.000007437527275659046,2.8533078720264905e-9,175860059.9354854,7.098252045590909e+14,4.147758458275997e+13,0.05843351900771661,12182.181219597021,4.8053172109203995e+10,0.6004455749050363
-11.77607804702669,0.000007686246100397738,3.0466075483495697e-9,164725813.01248133,6.395227188641236e+14,3.541359293470161e+13,0.05537503499109586,12182.181219597021,4.377557109412765e+10,0.5810157887962879
-11.743183974269632,0.000007943282347242815,3.252971378590315e-9,154298702.26748016,5.763534230331962e+14,3.0226330130846895e+13,0.05244408885744737,12182.181219597021,3.986760859043588e+10,0.5622147300926693
-11.710289901512574,0.000008208914159638257,3.4732791258271e-9,144533740.57399142,5.195707453639745e+14,2.579082160791241e+13,0.04963871010452135,12182.181219597021,3.6298777088366295e+10,0.5440220538378465
-11.677395828755518,0.00000848342898244072,3.7084694813044827e-9,135388805.41240257,4.685091569486793e+14,2.1999593185109934e+13,0.046956591688387804,12182.181219597021,3.3040911979362392e+10,0.5264180734168349
-11.64450175599846,0.000008767123872968682,3.959543980296133e-9,126824456.40020894,4.225750287932906e+14,1.876027383646709e+13,0.04439513117951885,12182.181219597021,3.0068031387896507e+10,0.5093837392527666
-11.611607683241402,0.000009060305822453377,4.227571175088783e-9,118803764.44291498,3.8123855773732475e+14,1.5993518224536234e+13,0.04195147080468142,12182.181219597021,2.735618499317787e+10,0.49290061819300857
-11.578713610484344,0.000009363292088239415,4.5136910816638715e-9,111292151.76610012,3.4402663271034394e+14,1.3631207634158432e+13,0.039622535984402525,12182.181219597021,2.48833114812171e+10,0.47695087356232385
-11.545819537727287,0.000009676410537094535,4.819119917692376e-9,104257242.13615836,3.105165285671644e+14,1.1614893123325496e+13,0.03740507204856636,12182.181219597021,2.2629104281729294e+10,0.46151724586149134
-11.512925464970229,0.00001,5.1451551505593666e-9,97668720.62124652,2.8033032851780194e+14,9.89444925632486e+12,0.03529567888226738,12182.181219597021,2.0574885254999996e+10,0.44658303409049843
-11.48003139221317,0.000010334410638805562,5.493180875301607e-9,91498202.28520207,2.5312998824756353e+14,8.426910778104154e+12,0.033290843319056115,12182.181219597021,1.8703486001892315e+10,0.4321320776760947
-11.447137319456113,0.000010680004325145757,5.8646735435776325e-9,85719109.24579649,2.286129654154721e+14,7.175468094663861e+12,0.0313869691582166,12182.181219597021,1.6999136476343445e+10,0.41814873898415167
-11.414243246699055,0.000011037155032027573,6.26120806609897e-9,80306555.56484227,2.0650834750808753e+14,6.108600500667672e+12,0.02958040473607702,12182.181219597021,1.5447360584602001e+10,0.40461788639790375
-11.381349173941997,0.000011406249238513207,6.684464312337567e-9,75237239.47152732,1.865734191711415e+14,5.199328793671748e+12,0.027867468028242904,12182.181219597021,1.403487845962115e+10,0.39152487794375956
-11.348455101184939,0.000011787686347935874,7.136234032792145e-9,70489342.45205489,1.68590617284032e+14,4.424571279573855e+12,0.026244469299970513,12182.181219597021,1.2749515102882822e+10,0.37885554544696465
-11.315561028427881,0.000012181879120101156,7.618428230649558e-9,66042434.768359184,1.5236482830570103e+14,3.7645892458480386e+12,0.024707731355788094,12182.181219597021,1.158011508983452e+10,0.3665961791999706
-11.282666955670823,0.000012589254117941671,8.133085011320785e-9,61877386.996472985,1.3772098791320897e+14,3.2025097929297773e+12,0.023253607467207407,12182.181219597021,1.05164630393386e+10,0.35473351312691925
-11.249772882913765,0.000013010252169108314,8.68237794006971e-9,57976287.201164186,1.2450194777158936e+14,2.723915500694394e+12,0.02187849707935233,12182.181219597021,9549209552.257143,0.3432547104281884
-11.216878810156707,0.00001344532884299761,9.268624939791432e-9,54322363.387845956,1.1256657849882208e+14,2.3164917936482734e+12,0.020578859414053467,12182.181219597021,8669802329.64949,0.3321473496894656
-11.183984737399651,0.000013894954943731376,9.894297762940432e-9,50899910.89560411,1.0178808159623775e+14,1.9697240793598032e+12,0.01935122509895704,12182.181219597021,7870422187.113648,0.32139941144031675
-11.151090664642593,0.000014359617019622147,1.0562032073663263e-8,47694224.41657463,9.205248636659038e+13,1.6746377911144248e+12,0.01819220596003607,12182.181219597021,7143923688.579246,0.3109992651477063
-11.118196591885535,0.000014839817889675652,1.1274638178360866e-8,44691534.34693479,8.325731069571906e+13,1.4235753866216567e+12,0.01709850311913635,12182.181219597021,6483780130.342223,0.30093565663039223
-11.085302519128478,0.000015336077187700117,1.203511244519819e-8,41878947.19353062,7.531036707851631e+13,1.2100051564700237e+12,0.01606691353938707,12182.181219597021,5884032614.27387,0.29119769588057903
-11.05240844637142,0.000015848931924611134,1.2846649455499627e-8,39244389.77773031,6.8128697469081484e+13,1.0283573936108267e+12,0.015094335159974562,12182.181219597021,5339242957.871371,0.2817748452796485
-11.019514373614362,0.00001637893706954064,1.3712654932524116e-8,36776556.994545065,6.1637622466348516e+13,8.738840814205593e+11,0.014177770758397802,12182.181219597021,4844450198.0603695,0.2726569081952173
-10.986620300857304,0.00001692666615037876,1.463675949581034e-8,34464862.9004647,5.576989204332274e+13,7.425387842807781e+11,0.013314330673331137,12182.181219597021,4395130455.319955,0.2638340179471818
-10.953726228100246,0.000017492711874398423,1.5622833292127138e-8,32299394.917882573,5.04649265193987e+13,6.308738812013489e+11,0.01250123451500204,12182.181219597021,3987159934.68029,0.25529662713080986
-10.920832155343188,0.000018077686769634342,1.6675001557063972e-8,30270870.957494404,4.566813778649752e+13,5.3595267867099243e+11,0.011735811982888755,12182.181219597021,3616780850.3458867,0.2470354972853263
-10.88793808258613,0.00001868222384771037,1.779766116445878e-8,28370599.27270675,4.133032195322448e+13,4.5527428145139124e+11,0.011015502902848109,12182.181219597021,3280570071.029494,0.239041688896812
-10.855044009829072,0.000019306977288832503,1.899549822419319e-8,26590440.871937502,3.740711558639221e+13,3.867093962933176e+11,0.010337856587744847,12182.181219597021,2975410293.45388,0.23130655172459852
-10.822149937072014,0.000019952623149688796,2.0273506792395773e-8,24922774.325783916,3.38585086231336e+13,3.28445499560821e+11,0.00970053061747713,12182.181219597021,2698463561.809978,0.22382171544069074
-10.789255864314956,0.000020619860095022202,2.1637008761791485e-8,23360462.816421166,3.064840781436255e+13,2.789400207745466e+11,0.00910128912614602,12182.181219597021,2447146961.1763268,0.21657908057208744
-10.756361791557898,0.00002130941015366797,2.30916750038272e-8,21896823.286320686,2.774424525458494e+13,2.3688038474246854e+11,0.008538000676133813,12182.181219597021,2219110322.941744,0.20957080973619932
-10.72346771880084,0.00002202201949987375,2.464354783829937e-8,20525597.552485127,2.511662716544005e+13,2.011499192698827e+11,0.008008635791140807,12182.181219597021,2012215790.074952,0.2027893191598793
-10.690573646043784,0.000022758459260747885,2.6299064910518073e-8,19240925.26092424,2.2739018640859215e+13,1.7079877695263632e+11,0.007511264212859739,12182.181219597021,1824519099.6045458,0.1962272704728883
-10.657679573286726,0.00002351952635070959,2.8065084560572523e-8,18037318.564080715,2.0587460539111496e+13,1.4501914132956235e+11,0.007044051938997475,12182.181219597021,1654252448.8719351,0.18987756276691556
-10.624785500529669,0.000024306044333844092,2.994891277402542e-8,16909638.411391158,1.8640315128921367e+13,1.2312409237667578e+11,0.006605258093820671,12182.181219597021,1499808820.9685154,0.18373332491156105
-10.59189142777261,0.0000251188643150958,3.19583318083677e-8,15853072.350167368,1.687803746999309e+13,1.0452959629339627e+11,0.0061932316763270625,12182.181219597021,1359727653.243538,0.17778790811896433
-10.558997355015553,0.000025958865861263942,3.41016305948214e-8,14863113.740537189,1.52829698385294e+13,8.873916178104285e+10,0.005806408225535159,12182.181219597021,1232681740.854966,0.17203487874903414
-10.526103282258495,0.000026826957952797257,3.6387637020597355e-8,13935542.294320652,1.3839156800828598e+13,7.533077129992815e+10,0.005443306437240298,12182.181219597021,1117465275.0221019,0.16646801134749348
-10.493209209501437,0.000027724079967417746,3.8825752202506433e-8,13066405.85346261,1.2532178797288104e+13,6.394575263365244e+10,0.005102524761894552,12182.181219597021,1012982922.9213037,0.16108128190920584
-10.460315136744379,0.00002865120269663781,4.142598686890066e-8,12252003.32902239,1.1349002329081826e+13,5.427930480371205e+10,0.004782738009016114,12182.181219597021,918239863.0446559,0.1558688613594935
-10.427421063987321,0.000029609329396270836,4.4198999973293896e-8,11488868.72675744,1.0277845043875043e+13,4.6072434102469635e+10,0.004482693979700146,12182.181219597021,832332696.3199046,0.150825109246393
-10.394526991230263,0.00003059949687207196,4.7156139669693646e-8,10773756.190053333,9.308054198231254e+12,3.910509173121278e+10,0.004201210145364609,12182.181219597021,754441159.3754716,0.14594456763702315
-10.361632918473205,0.000031622776601683795,5.030948678667837e-8,10103625.99536739,8.429997135516344e+12,3.3190335091159645e+10,0.003937170387795952,12182.181219597021,683820572.0367447,0.1412219552114597
-10.328738845716147,0.00003268027589410126,5.3671900944590424e-8,9475631.439486481,7.634962561457958e+12,2.8169360910674942e+10,0.0036895218128346363,12182.181219597021,619794956.4711003,0.1366521615477261
-10.29584477295909,0.0000337731390879101,5.725706946789706e-8,8887106.561769411,6.915071527129642e+12,2.3907280732097725e+10,0.0034572716476327374,12182.181219597021,561750770.3728758,0.13223024159171615
-10.262950700202031,0.000034902548789595804,6.10795592528143e-8,8335554.648167409,6.263197142809364e+12,2.0289528369121727e+10,0.003239484229299037,12182.181219597021,509131201.2106503,0.12795141030606383
-10.230056627444974,0.000036069727153262906,6.515487175870432e-8,7818637.467208289,5.672892147502447e+12,1.7218805247327484e+10,0.0030352780908955326,12182.181219597021,461430972.86346793,0.12381103749217023
-10.197162554687917,0.0000372759372031494,6.949950130056143e-8,7334165.19130562,5.138323549321328e+12,1.461248345732369e+10,0.002843823149138538,12182.181219597021,418191619.9663246,0.11980464277978425
-10.16426848193086,0.00003852248420036752,7.413099682910887e-8,6880086.959727504,4.654213632614179e+12,1.2400398226431852e+10,0.0026643379967641913,12182.181219597021,378997188.9849188,0.11592789077871511
-10.131374409173802,0.00003981071705534973,7.906802739465455e-8,6454482.042343188,4.2157866998200503e+12,1.0522971646495453e+10,0.0024960873013202076,12182.181219597021,343470328.46193635,0.11217658638743032
-10.098480336416744,0.00004114202978752842,8.433045150091407e-8,6055551.565871904,3.8187209804611143e+12,8929618135.660147,0.0023383793111226175,12182.181219597021,311268734.0384866,0.10854667025346262
-10.065586263659686,0.000042517863033828904,8.99393905655207e-8,5681610.766798235,3.4591051973111587e+12,7577389478.059952,0.0021905634682489647,12182.181219597021,282081916.77088755,0.10503421438071316
-10.032692190902628,0.00004393970560760791,9.591730671492148e-8,5331081.73740266,3.133399331353942e+12,6429823563.287559,0.002052028127710499,12182.181219597021,255628265.95058233,0.10163541787889792
-9.99979811814557,0.00004540909610972476,1.0228808515282462e-7,5002486.633494582,2.8383991733285913e+12,5455966296.5667515,0.0019221983813392037,12182.181219597021,231652380.1087815,0.09834660285053741
-9.966904045388512,0.00004692762459348838,1.0907712135333407e-7,4694441.314437413,2.57120429103917e+12,4629540706.919258,0.0018005339844264952,12182.181219597021,209922642.16212866,0.09516421041103916
-9.934009972631454,0.000048496934285281984,1.1631141334240299e-7,4405649.387929887,2.32918907870199e+12,3928241160.8232713,0.0016865273827457582,12182.181219597021,190229016.74528167,0.09208479683756608
-9.901115899874396,0.00005011872336272723,1.2401965934427853e-7,4134896.633762817,2.1099765878784268e+12,3333133892.4654417,0.0015797018372686754,12182.181219597021,172381049.694133,0.0891050298425234
-9.868221827117338,0.00005179474679231211,1.3223236108321816e-7,3881045.7824136196,1.9114148694020337e+12,2828147873.7540464,0.0014796096436347193,12182.181219597021,156206051.40209666,0.08622168496763163
-9.83532775436028,0.00005352681822847105,1.4098193304495546e-7,3643031.6258792933,1.731555582520092e+12,2399642440.4264946,0.0013858304432446081,12182.181219597021,141547447.3834096,0.08343164209468362
-9.802433681603222,0.00005531681197617227,1.5030281801720448e-7,3419856.4395887996,1.5686346515541973e+12,2036040126.8528936,0.001297969622713353,12182.181219597021,128263280.85296562,0.08073188206920966
-9.769539608846165,0.000057166665019136155,1.6023160924394195e-7,3210585.695584194,1.4210547720293184e+12,1727514894.4154348,0.0012156567983290893,12182.181219597021,116224853.48236887,0.07811948343339738
-9.736645536089107,0.00005907837911587944,1.708071795443246e-7,3014344.0484222956,1.2873695876815513e+12,1465727411.7584817,0.0011385443821134058,12182.181219597021,105315491.72652785,0.07559161926473083
-9.70375146333205,0.00006105402296585329,1.8207081776390827e-7,2830311.5764306467,1.1662693772591958e+12,1243600298.2362032,0.001066306226061375,12182.181219597021,95429427.24342437,0.07314555411692797
-9.670857390574993,0.00006309573444801932,1.9406637294337528e-7,2657720.2620580713,1.0565681057827723e+12,1055127307.3343003,0.0009986363411496274,12182.181219597021,86470780.9602649,0.07077864105986603
-9.637963317817935,0.00006520572293428615,2.0684040660826834e-7,2495850.6960962,9.571917091081638e+11,895211332.6615932,0.0009352476877340286,12182.181219597021,78352641.28003268,0.06848831881529195
-9.605069245060877,0.00006738627168030946,2.2044235360231927e-7,2344028.9915182916,8.671674934048384e+11,759526889.1089578,0.0008758710340106944,12182.181219597021,70996227.78090465,0.0662721089852181
-9.572175172303819,0.0000696397402962432,2.3492469190687615e-7,2201623.8935898454,7.856145426623921e+11,644403376.2389619,0.0008202538792817206,12182.181219597021,64330132.543936685,0.06412761337000418
-9.539281099546761,0.00007196856730011521,2.503431219097198e-7,2068044.0737557237,7.117350377024943e+11,546725987.1693175,0.0007681594388470296,12182.181219597021,58289631.95818664,0.06205251137322329
-9.506387026789703,0.00007437527275659046,2.6675675560825846e-7,1942735.5956045834,6.448063995151006e+11,463851598.8486864,0.0007193656874334783,12182.181219597021,52816062.50289352,0.06004455749050363
-9.473492954032645,0.0000768624610039774,2.84228316254746e-7,1825179.5419566936,5.841741781608163e+11,393537381.2073539,0.0006736644581695593,12182.181219597021,47856254.59885718,0.058101578879628794
-9.440598881275587,0.00007943282347242815,3.0282434897483085e-7,1714889.7928190355,5.2924561607802057e+11,333880203.8455519,0.000630860594216678,12182.181219597021,43362019.160737395,0.056221473009266935
-9.40770480851853,0.00008208914159638256,3.226154429154648e-7,1611410.9446048907,4.794838214866975e+11,283265208.7576764,0.0005907711502744314,12182.181219597021,39289681.97318564,0.05440220538378466
-9.374810735761471,0.00008483428982440721,3.436764655040372e-7,1514316.361626813,4.344024937651432e+11,240322163.78701887,0.0005532246412861235,12182.181219597021,35599661.46074007,0.052641807341683486
-9.341916663004413,0.00008767123872968682,3.6608680942761313e-7,1423206.3514445669,3.935611482575092e+11,203888420.61653098,0.00051806033578072,12182.181219597021,32256085.82811047,0.050938373925276656
-9.309022590247356,0.00009060305822453377,3.899306529694074e-7,1337706.4561858203,3.56560793009301e+11,172977478.69940573,0.00048512759139755876,12182.181219597021,29226445.917395227,0.04929006181930085
-9.276128517490298,0.00009363292088239414,4.1529723436918925e-7,1257465.8524594023,3.23040014478211e+11,146752307.3570549,0.00045428523024955875,12182.181219597021,26481280.46514716,0.04769508735623238
-9.24323444473324,0.00009676410537094535,4.4228114090526214e-7,1182155.8529509671,2.926714333772842e+11,124502706.3493281,0.000425400951888704,12182.181219597021,23993890.74801192,0.046151724586149134
-9.210340371976184,0.0001,4.7098261342807394e-7,1111468.5032309955,2.651584955197627e+11,105626093.976271,0.00039835078174366286,12182.181219597021,21740081.883616243,0.04465830340904984
-9.177446299219126,0.00010334410638805561,5.015078671094784e-7,1045115.2677170901,2.402325658890462e+11,89611204.11214852,0.00037301855300307765,12182.181219597021,19697928.30597089,0.043213207767609466
-9.144552226462068,0.00010680004325145757,5.339694292072698e-7,982825.7991183203,2.176502971881164e+11,76024251.97357601,0.00034929542001896656,12182.181219597021,17847561.164144725,0.041814873898415164
-9.11165815370501,0.00011037155032027572,5.684864946819572e-7,924346.7860505626,1.9719124686208804e+11,64497194.98547262,0.0003270794014025419,12182.181219597021,16170975.601437123,0.04046178863979038
-9.078764080947952,0.00011406249238513208,6.051853005419292e-7,869440.8738499777,1.7865571906368906e+11,54717771.61627848,0.00030627495107935567,12182.181219597021,14651856.061619313,0.039152487794375954
-9.045870008190894,0.00011787686347935873,6.441995198342967e-7,817885.653928408,1.6186281027003778e+11,46421049.02396051,0.00028679255566189466,12182.181219597021,13275417.940759623,0.03788555454469647
-9.012975935433836,0.00012181879120101156,6.856706762419108e-7,769472.7173109483,1.466486392831447e+11,39382251.074982055,0.00026854835658545736,12182.181219597021,12028264.059268711,0.03665961791999706
-8.980081862676778,0.00012589254117941672,7.297485802924558e-7,724006.7682735198,1.328647441768993e+11,33410672.86381661,0.00025146379553730856,12182.181219597021,10898254.57053552,0.03547335131269192
-8.94718778991972,0.00013010252169108315,7.765917882332482e-7,681304.794258186,1.2037663040864876e+11,28344517.200067196,0.0002354652817897012,12182.181219597021,9874389.051182171,0.03432547104281884
-8.914293717162662,0.0001344532884299761,8.263680846755716e-7,641195.2884872786,1.0906245581073114e+11,24046513.433045242,0.0002204838801243938,12182.181219597021,8946699.634738702,0.03321473496894656
-8.881399644405604,0.00013894954943731376,8.792549901651915e-7,603517.5219252538,9.881183953172845e+10,20400200.119986802,0.00020645501810981167,12182.181219597021,8106154.156512576,0.032139941144031674
-8.848505571648547,0.00014359617019622147,9.35440294891283e-7,568120.8614505178,8.95247832225071e+10,17306770.98305609,0.00019331821156205894,12182.181219597021,7344568.373591718,0.03109992651477063
-8.815611498891489,0.0001483981788967565,9.951226198045231e-7,534864.1312992044,8.111069387072122e+10,14682398.825142441,0.00018101680708765817,12182.181219597021,6654526.411172922,0.030093565663039223
-8.78271742613443,0.00015336077187700115,0.0000010585120064767398,503615.01502990193,7.348749869056967e+10,12455964.995486937,0.0001694977406692624,12182.181219597021,6029308.6655683685,0.029119769588057905
-8.749823353377373,0.00015848931924611134,0.0000011258305370994332,474249.4954334285,6.658084338233191e+10,10567132.961718252,0.00015871131131574667,12182.181219597021,5462826.466055929,0.028177484527964848
