a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
7.986521265955502e-3,1.242109606547652e2,-4.830000000000000e0,8.290545781113345e-4,2.000058617667981e-1,1.402816662457292e-2,7.807426283095266e2,9.839472942339086e-5,9.904684673647486e0,9.904783068376910e0,-9.904586278918062e0,-9.999801318759342e-1,5.416365071007100e-6,9.661232035937363e-1,3.387138004119269e-2,5.169275656344092e-1
8.066787139099614e-3,1.229650907798240e2,-4.820000000000000e0,8.419605324849850e-4,2.000060442015842e-1,1.424323147923273e-2,7.689893309485462e2,1.014348214855031e-4,9.904675639125369e0,9.904777073946855e0,-9.904574204303882e0,-9.999795180001066e-1,5.583195327397693e-6,9.664487624062650e-1,3.354565439840752e-2,5.167644525777448e-1
8.147859697679982e-3,1.217316175172652e2,-4.810000000000000e0,8.550637318722003e-4,2.000062322640064e-1,1.446156227268164e-2,7.574141974276325e2,1.045683916833245e-4,9.904666325929123e0,9.904770894320805e0,-9.904561757537440e0,-9.999788852477663e-1,5.755145351317551e-6,9.667712916253277e-1,3.322295322932103e-2,5.166028440789117e-1
8.229747049020030e-3,1.205104175187349e2,-4.800000000000000e0,8.683671692399184e-4,2.000064261268984e-1,1.468320843294718e-2,7.460144974751441e2,1.077983049426855e-4,9.904656725501296e0,9.904764523806238e0,-9.904548927196354e0,-9.999782330403347e-1,5.932371854125109e-6,9.670908171175300e-1,3.290325051061598e-2,5.164427268912213e-1
8.312457381923119e-3,1.193013686632155e2,-4.790000000000000e0,8.818738830909536e-4,2.000066259684972e-1,1.490822013701661e-2,7.347875433640306e2,1.111275138268739e-4,9.904646829016986e0,9.904757956530814e0,-9.904535701503159e0,-9.999775607815324e-1,6.115036335160884e-6,9.674073645604460e-1,3.258652040321883e-2,5.162840878529318e-1
8.395998967491478e-3,1.181043500448138e2,-4.779999999999999e0,8.955869575710810e-4,2.000068319723503e-1,1.513664831278545e-2,7.237306892324249e2,1.145590610724753e-4,9.904636627388422e0,9.904751186449495e0,-9.904522068327349e0,-9.999768678568666e-1,6.303305227839332e-6,9.677209594429956e-1,3.227273725177645e-2,5.161269138867597e-1
8.480380159953269e-3,1.169192419606706e2,-4.770000000000000e0,9.095095237375943e-4,2.000070443277386e-1,1.536854465962299e-2,7.128413304154833e2,1.180960824774131e-4,9.904626111244035e0,9.904744207326512e0,-9.904508015161557e0,-9.999761536330458e-1,6.497350050176920e-6,9.680316270658337e-1,3.196187558411616e-2,5.159711919993899e-1
8.565609397498061e-3,1.157459258989899e2,-4.760000000000000e0,9.236447599582585e-4,2.000072632297090e-1,1.560396165500720e-2,7.021169027882299e2,1.217418096654675e-4,9.904615270926854e0,9.904737012736520e0,-9.904493529117188e0,-9.999754174574227e-1,6.697347559919334e-6,9.683393925417495e-1,3.165391011069055e-2,5.158169092809621e-1
8.651695203120634e-3,1.145842845271877e2,-4.750000000000000e0,9.379958925373020e-4,2.000074888792102e-1,1.584295256479392e-2,6.915548821192588e2,1.254995729851551e-4,9.904604096487796e0,9.904729596060781e0,-9.904478596914812e0,-9.999746586574086e-1,6.903479914392445e-6,9.686442807960788e-1,3.134881572400677e-2,5.156640529045471e-1
8.738646185473290e-3,1.134342016801587e2,-4.740000000000000e0,9.525661969328106e-4,2.000077214835053e-1,1.608557146293802e-2,6.811527834350804e2,1.293728046446430e-4,9.904592577665236e0,9.904721950469881e0,-9.904463204860591e0,-9.999738765398378e-1,7.115934835214580e-6,9.689463165671238e-1,3.104656749804097e-2,5.155126101256067e-1
8.826471039726723e-3,1.122955623486599e2,-4.730000000000000e0,9.673589977857582e-4,2.000079612560228e-1,1.633187323223306e-2,6.709081603949414e2,1.333650416368653e-4,9.904580703892403e0,9.904714068934041e0,-9.904447338850765e0,-9.999730703903799e-1,7.334905778046462e-6,9.692455244065837e-1,3.074714068763839e-2,5.153625682814413e-1
8.915178548439545e-3,1.111682526678093e2,-4.720000000000001e0,9.823776702402661e-4,2.000082084168248e-1,1.658191358566356e-2,6.608186046759324e2,1.374799290812069e-4,9.904568464274188e0,9.904705944203270e0,-9.904430984345106e0,-9.999722394728614e-1,7.560592107491715e-6,9.695419286799930e-1,3.045051072789952e-2,5.152139147906174e-1
9.004777582436559e-3,1.100521599056992e2,-4.710000000000000e0,9.976256405546252e-4,2.000084631927346e-1,1.683574907643882e-2,6.508817453682088e2,1.417212234824053e-4,9.904555847580871e0,9.904697568804353e0,-9.904414126357389e0,-9.999713830286089e-1,7.793199277337551e-6,9.698355535671699e-1,3.015665323355264e-2,5.150666371523871e-1
