x4,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi
2.500000000000000e1,5.148493169277706e-1,5.147670179048912e-1,5.147265700222946e-1,5.145462348644564e-1,5.145409110382164e-1,5.144341948687079e-1,5.143873605061583e-1,5.145945815122578e-1,5.148984621101974e-1,5.155338386559725e-1,5.166434450124650e-1,5.180960738957774e-1,5.202489822884637e-1,5.231485097652792e-1,5.266656219573915e-1,5.309612677685465e-1,5.359501336345694e-1,5.415717088917446e-1,5.479952485663837e-1,5.554822070108041e-1,5.639492654148988e-1,5.735949044110243e-1,5.838822829472344e-1,5.944413559186853e-1,6.046282032078066e-1,6.142102404008016e-1,6.235231775071809e-1,6.332178136408179e-1,6.440849965841065e-1,6.564687764986924e-1,6.697223232977534e-1,6.830178973928673e-1,6.958930170807377e-1,7.081571303019525e-1,7.184821326098189e-1,7.256763082803422e-1,7.301986294155604e-1,7.324083284923305e-1,7.340838352532520e-1,7.368204342512251e-1,7.382227836483533e-1,7.389791591147252e-1,7.396360134610074e-1,7.431191037972942e-1,7.510150573449625e-1,7.635150379258936e-1,7.766384008156300e-1,7.955404503702161e-1,8.242041292062431e-1,8.619207956901611e-1,9.107808564778588e-1,9.738209561411399e-1,1.036790550839679e0,1.103860655878984e0,1.182323754526784e0,1.273812038571701e0,1.372259745843139e0,1.451770645991521e0,1.496799203222423e0,1.516773295447901e0,1.519275016363682e0
2.510000000000000e1,7.374735379855337e-1,7.374703247182042e-1,7.373743505578312e-1,7.373627541155271e-1,7.372023543213698e-1,7.370710800283508e-1,7.365988628905238e-1,7.361702021935951e-1,7.355369760965046e-1,7.346157283302281e-1,7.337220511113872e-1,7.327522205835786e-1,7.316442565221472e-1,7.303692601468905e-1,7.290672593791978e-1,7.277946382361804e-1,7.262340218003034e-1,7.247454429675527e-1,7.231310664491986e-1,7.214144071506320e-1,7.198600435332512e-1,7.186813232827969e-1,7.183666620443558e-1,7.190957291173448e-1,7.209348663692470e-1,7.240489126525924e-1,7.290879346203382e-1,7.366533499485358e-1,7.470488671615548e-1,7.604631042107999e-1,7.768159416172724e-1,7.954363559366032e-1,8.151963059627212e-1,8.349713996709218e-1,8.546513121823768e-1,8.734610130962110e-1,8.916649005819153e-1,9.105210193081679e-1,9.303202280386240e-1,9.522432473794635e-1,9.760517498311265e-1,1.000609094498832e0,1.022759252377534e0,1.036597938186733e0,1.047210202239617e0,1.053554682902115e0,1.056901219862764e0,1.063650490830261e0,1.069165162590608e0,1.071482786112951e0,1.071212026396055e0,1.070571422728937e0,1.070004426541483e0,1.054363184338331e0,1.023886241384871e0,9.649315183723444e-1,8.923619782567075e-1,8.102303005556498e-1,7.550859011997140e-1,7.210452781693294e-1,7.155199191815595e-1
2.520000000000000e1,1.360875895938818e0,1.360692977442762e0,1.360057285826559e0,1.358921353373942e0,1.357458019198400e0,1.355442462158266e0,1.352860294126883e0,1.349509416792329e0,1.345505905476115e0,1.340682016681933e0,1.335095899269551e0,1.328555070115985e0,1.321166417872107e0,1.312995865688349e0,1.304126953813675e0,1.294363400071158e0,1.283905283660339e0,1.272273146771627e0,1.259439604995349e0,1.245133190069618e0,1.229208518557614e0,1.211924524525630e0,1.193159807813787e0,1.173057414858556e0,1.151488277249933e0,1.128702941787322e0,1.105559136793754e0,1.082643701894773e0,1.060197494195161e0,1.038648535670888e0,1.018293874152389e0,9.986909880073200e-1,9.796226787962378e-1,9.615798219623495e-1,9.439847670660143e-1,9.261954958688114e-1,9.069891004545493e-1,8.853901806856508e-1,8.604824900603878e-1,8.320830653801737e-1,8.012499543998203e-1,7.684942295419567e-1,7.385136028922230e-1,7.094817551441996e-1,6.795098359333125e-1,6.518932125814881e-1,6.261339090522321e-1,6.012935808308497e-1,5.724893713391068e-1,5.329441654191152e-1,5.005269335552280e-1,4.787891387877692e-1,4.749699012992839e-1,4.835911290904762e-1,5.038035717741730e-1,5.251305721610585e-1,5.556456061071033e-1,5.929831634468440e-1,6.145346604493370e-1,6.180370132163355e-1,6.160408009693380e-1
2.530000000000000e1,9.852643855389978e-1,9.854082106435132e-1,9.858848203407863e-1,9.864036462348783e-1,9.872155211474034e-1,9.885106847017644e-1,9.900423522046796e-1,9.918764845573714e-1,9.941379814486475e-1,9.966552660363062e-1,9.993138997888059e-1,1.002120368299407e0,1.005015384825931e0,1.007877281406944e0,1.010744622320960e0,1.013817925389232e0,1.016958678446239e0,1.020048222637254e0,1.022914912088089e0,1.025025243102726e0,1.026212201733113e0,1.026326012789470e0,1.025411984772552e0,1.023807237391863e0,1.021528472928577e0,1.019063308708747e0,1.016706696450838e0,1.015019215498103e0,1.015102341304430e0,1.018236276030421e0,1.024323799783194e0,1.032540084008068e0,1.042655822578692e0,1.054394713403247e0,1.067957834307930e0,1.082903451827737e0,1.097455488806173e0,1.110184676261687e0,1.119329602811019e0,1.126610738858516e0,1.129116657916243e0,1.124848155464995e0,1.113501349949674e0,1.095457412533422e0,1.067560765550819e0,1.028310108785250e0,9.775359727532968e-1,9.215985930746043e-1,8.567279807103400e-1,7.863353612085900e-1,7.176345593543518e-1,6.519081683960445e-1,5.902184923168133e-1,5.483836196032983e-1,5.201293896213843e-1,4.924795610221979e-1,4.715749644126531e-1,4.489130253908157e-1,4.283500128800801e-1,4.210368758373089e-1,3.907919133602818e-1
2.540000000000000e1,8.021996100305077e-1,8.021171359187828e-1,8.017532680727980e-1,8.013398546756436e-1,8.006774708035455e-1,7.997862150009990e-1,7.985562198902610e-1,7.969539348474554e-1,7.950407984885207e-1,7.924932075820716e-1,7.892620934102850e-1,7.853513703180538e-1,7.803578183783294e-1,7.743850860140492e-1,7.672703649025785e-1,7.588589426775824e-1,7.491085227211636e-1,7.384930448596314e-1,7.269383798822054e-1,7.150866212028866e-1,7.032177941007584e-1,6.915101382206011e-1,6.801428147756716e-1,6.692804722961476e-1,6.589601235116638e-1,6.491916604147900e-1,6.404132331414227e-1,6.333174946490790e-1,6.285547086594661e-1,6.264918963276326e-1,6.268544764146985e-1,6.284261398465586e-1,6.308619713120486e-1,6.348610580317007e-1,6.402664073460509e-1,6.453328597607924e-1,6.495787552726154e-1,6.550089066846565e-1,6.605324708010493e-1,6.669155560885176e-1,6.754244463577189e-1,6.882430172554103e-1,7.082759324117175e-1,7.338138325848171e-1,7.623589664909060e-1,7.944682092843258e-1,8.266115009734423e-1,8.577828267358500e-1,8.848230502996152e-1,9.103763118113909e-1,9.361566071295014e-1,9.682592584554357e-1,1.010484893223708e0,1.043718546508119e0,1.067832292792990e0,1.084400745225489e0,1.104433284272461e0,1.104699413910851e0,1.085617349460938e0,1.080241260086449e0,1.085350427870120e0
2.550000000000000e1,4.177498103669263e-1,4.178418421975051e-1,4.180715473187643e-1,4.184683912690020e-1,4.190502080133812e-1,4.197544610869227e-1,4.208781774728632e-1,4.222490255323768e-1,4.238424955989796e-1,4.256863297225336e-1,4.278632515862797e-1,4.302354047762690e-1,4.329219155584885e-1,4.360995497940259e-1,4.396015111536205e-1,4.436535924939933e-1,4.482870841625747e-1,4.530814434557862e-1,4.581842026911653e-1,4.634426887240385e-1,4.691553492853383e-1,4.757983239657158e-1,4.838790648850391e-1,4.933959688392247e-1,5.041468525086988e-1,5.159985055904434e-1,5.290667091503297e-1,5.434056661444271e-1,5.591119466325424e-1,5.762894090500510e-1,5.948944576426339e-1,6.147216841030194e-1,6.349671327383209e-1,6.546515592901363e-1,6.737242040867109e-1,6.913576535095276e-1,7.091732185543310e-1,7.270712040022984e-1,7.448487232988406e-1,7.605243507411702e-1,7.732166103704777e-1,7.841955365175604e-1,7.940400011908539e-1,8.023157978185900e-1,8.137795883183131e-1,8.265772217751647e-1,8.403377159235070e-1,8.636791468622524e-1,8.964353356012364e-1,9.320781473000280e-1,9.690739663127248e-1,1.021155743059257e0,1.079376948308358e0,1.134934804208917e0,1.183315660357735e0,1.222038096955609e0,1.247066325474061e0,1.270545961378384e0,1.296343419765227e0,1.335443546376882e0,1.350034177561398e0
2.560000000000000e1,6.178006176844606e-1,6.177491911813880e-1,6.180198384494268e-1,6.184462035784801e-1,6.189636955091201e-1,6.196720224793957e-1,6.206188589804331e-1,6.218163659359512e-1,6.232283654880991e-1,6.250643896013554e-1,6.272634815200990e-1,6.299730149085161e-1,6.336695904422358e-1,6.380862066976478e-1,6.437957887035550e-1,6.506410331161062e-1,6.588232193732361e-1,6.682306173001463e-1,6.788369339932343e-1,6.905682782184245e-1,7.031176908676768e-1,7.160797685955254e-1,7.291458648779577e-1,7.416438742345191e-1,7.531887011133194e-1,7.631955817626511e-1,7.720028384267420e-1,7.802861325212402e-1,7.884775465749820e-1,7.966597019687209e-1,8.053871686739845e-1,8.145230671599336e-1,8.232447083027882e-1,8.307222079186964e-1,8.376194305307787e-1,8.436409691902300e-1,8.488153139180774e-1,8.534196599987821e-1,8.567994105279820e-1,8.591678878236786e-1,8.580852846159532e-1,8.536335821593641e-1,8.491187395522295e-1,8.440321056067216e-1,8.401236524261629e-1,8.408603941136287e-1,8.421029492706662e-1,8.405307464235068e-1,8.431328294732309e-1,8.457850236386909e-1,8.458801551089201e-1,8.443980281293960e-1,8.409315864224229e-1,8.341419601537570e-1,8.320426747683413e-1,8.275843219102859e-1,8.244545206777794e-1,8.109603988209191e-1,7.785316961270495e-1,7.302968583980997e-1,6.803316529357706e-1
2.570000000000000e1,1.202915838720750e0,1.202868740141942e0,1.202568115464071e0,1.202312442077271e0,1.201818800825372e0,1.200979132526674e0,1.200135925982686e0,1.198851886981497e0,1.197140329656029e0,1.195026331291310e0,1.192423265801438e0,1.189264563857585e0,1.185613721101453e0,1.181538043475762e0,1.176877912194470e0,1.171714077030655e0,1.165701382965267e0,1.159097601049292e0,1.151451981849139e0,1.142987569035473e0,1.133495654195012e0,1.122702777916349e0,1.110438665642133e0,1.096250897994140e0,1.080173318365091e0,1.062141211452782e0,1.041911783522539e0,1.018911314696415e0,9.932896336941859e-1,9.657796014083612e-1,9.365272785587156e-1,9.046901592329505e-1,8.694385310205508e-1,8.304570703164413e-1,7.889531658253931e-1,7.464589929427403e-1,7.049961274917838e-1,6.664544643608938e-1,6.325033200035464e-1,6.053148691293000e-1,5.827619367275563e-1,5.632557947053147e-1,5.459624939250332e-1,5.285878751302262e-1,5.073941851405892e-1,4.865846052192169e-1,4.724342373897328e-1,4.692414829459550e-1,4.670170031905443e-1,4.684588314180714e-1,4.723876996590676e-1,4.789085062011588e-1,4.834442033006932e-1,4.832502823851450e-1,4.758877923703791e-1,4.602443730815171e-1,4.393850370293746e-1,4.091964428422256e-1,3.782758987293351e-1,3.434143568533499e-1,3.358527237058625e-1
2.580000000000000e1,7.600070804065473e-1,7.598479987790684e-1,7.597294149527698e-1,7.595685300527404e-1,7.592140888920188e-1,7.588107877933121e-1,7.583869130709811e-1,7.579121114364792e-1,7.575522024753940e-1,7.571574045714000e-1,7.567590170426598e-1,7.567589308247041e-1,7.569178729595260e-1,7.577047618124675e-1,7.591933160224333e-1,7.615942031639062e-1,7.654335907033025e-1,7.704195580046030e-1,7.770178500802687e-1,7.849235652186280e-1,7.941834459804049e-1,8.045941952593956e-1,8.159589793974176e-1,8.281912433722131e-1,8.411238474277150e-1,8.550816063802156e-1,8.703500247713907e-1,8.869558571939697e-1,9.041259772277656e-1,9.206279409633866e-1,9.352540453619316e-1,9.468604154682001e-1,9.558320138312123e-1,9.625393558325753e-1,9.671902828288894e-1,9.691630327677407e-1,9.670108689530833e-1,9.620677892579484e-1,9.560930284422394e-1,9.484627164717579e-1,9.373923370330330e-1,9.254034557278431e-1,9.106616829579585e-1,8.916901177908207e-1,8.640457963256670e-1,8.304207968619253e-1,7.934387396559334e-1,7.581913739482383e-1,7.193432884887113e-1,6.738128876863205e-1,6.237097260322577e-1,5.707588600351726e-1,5.061500407034702e-1,4.339477554507345e-1,3.627747284421721e-1,3.027782040297620e-1,2.624754698502003e-1,2.368290157513152e-1,2.277681104180524e-1,2.357848060706143e-1,2.580686142685541e-1
2.590000000000000e1,5.732981903109758e-1,5.732093447731479e-1,5.731434084998258e-1,5.728682895298729e-1,5.724475662506376e-1,5.718608050411662e-1,5.710998825202179e-1,5.697358826375243e-1,5.681202204841547e-1,5.661182665449696e-1,5.636788393986296e-1,5.608997298738126e-1,5.578919980506274e-1,5.548544329502048e-1,5.516868702155902e-1,5.485866707454004e-1,5.453952116928044e-1,5.423221583299536e-1,5.389411101673127e-1,5.351516773065361e-1,5.307032753172809e-1,5.256290743238561e-1,5.199035220412854e-1,5.134960550314743e-1,5.060378713518476e-1,4.973345275816489e-1,4.874111253302517e-1,4.760859672068070e-1,4.631500092501049e-1,4.491284409805976e-1,4.352541007940612e-1,4.221550410790593e-1,4.101712390311212e-1,3.999795933782683e-1,3.926533990070247e-1,3.884221648577378e-1,3.873281291583342e-1,3.916001093280505e-1,4.008899641496273e-1,4.115439525081935e-1,4.235623312271963e-1,4.374570767766588e-1,4.515360653247678e-1,4.661548308095828e-1,4.835383883593376e-1,5.059839064544264e-1,5.336251454306085e-1,5.666881567964569e-1,6.010226544225592e-1,6.387752680513590e-1,6.750304732511754e-1,7.032803982363347e-1,7.246455116729518e-1,7.419731594756042e-1,7.731473139892565e-1,8.075573083622815e-1,8.648114824933154e-1,9.349347288938749e-1,1.009343281688083e0,1.085749292551169e0,1.113696339151306e0
2.600000000000000e1,1.600072779435013e-1,1.602126542279633e-1,1.604220005158788e-1,1.609178184521095e-1,1.615311213490077e-1,1.623829226639288e-1,1.635328565902218e-1,1.646937017836356e-1,1.662721340713203e-1,1.679187389041587e-1,1.698666371752858e-1,1.721352587867774e-1,1.747725058372857e-1,1.774801814452046e-1,1.806673879852805e-1,1.840491714892478e-1,1.875285039145261e-1,1.912043211052662e-1,1.950664751217460e-1,1.991477019026546e-1,2.037329038877309e-1,2.090405248356662e-1,2.153036421841808e-1,2.225034705107207e-1,2.303944516279405e-1,2.388628083935826e-1,2.476050387109803e-1,2.560552876180764e-1,2.638199712541342e-1,2.713265759895196e-1,2.792003883634642e-1,2.876498811990948e-1,2.975633169211689e-1,3.097895653695903e-1,3.250241613455572e-1,3.440815243221240e-1,3.683601996397279e-1,3.979519927603697e-1,4.347513835854755e-1,4.777367271406093e-1,5.224997200281377e-1,5.698155069778629e-1,6.209388048290172e-1,6.746772590907896e-1,7.274540911588052e-1,7.793502689569579e-1,8.283262460267927e-1,8.700874635654943e-1,9.055353601452979e-1,9.246960643344314e-1,9.266459966839335e-1,9.238297131107096e-1,9.167257686902132e-1,9.077656271774180e-1,8.981568559509224e-1,8.944087138807949e-1,9.094042389017647e-1,9.218111446438716e-1,9.263949208638100e-1,9.362430179172698e-1,9.393004477702505e-1
2.610000000000000e1,4.251109775278499e-1,4.251832791927698e-1,4.255919032475765e-1,4.262224749602968e-1,4.270220060756367e-1,4.281945274063788e-1,4.295617244140322e-1,4.311255004181955e-1,4.330003684431811e-1,4.348589552272463e-1,4.371901681930619e-1,4.395373823528754e-1,4.421243686938752e-1,4.451713319554746e-1,4.484005277555365e-1,4.519335869243137e-1,4.559038596251554e-1,4.600793050467762e-1,4.648991710355502e-1,4.703414729956474e-1,4.761923863823666e-1,4.825834368998090e-1,4.890986283322160e-1,4.958724151923514e-1,5.028075265540871e-1,5.096647068600488e-1,5.164997738557874e-1,5.233431004741557e-1,5.301154448130740e-1,5.365769980135251e-1,5.424454743299469e-1,5.472526646543304e-1,5.504952616259653e-1,5.511482908402093e-1,5.494368177022609e-1,5.465308134826087e-1,5.417444919711584e-1,5.342996474933146e-1,5.242862447584996e-1,5.149684983254099e-1,5.069942481593924e-1,5.012268975195732e-1,4.984687711334508e-1,4.964054200488904e-1,4.919696585949184e-1,4.856108007715195e-1,4.757294387543868e-1,4.647927986907802e-1,4.518674657220862e-1,4.422756676991990e-1,4.265191545126173e-1,4.204728291402268e-1,4.199362978562645e-1,4.201128075065827e-1,4.271098835231831e-1,4.494195207406863e-1,4.777284171428668e-1,5.137517088280102e-1,5.540107342591447e-1,6.205451042029032e-1,6.740196437575057e-1
2.620000000000000e1,8.291451119565951e-1,8.290179555771883e-1,8.288132974988527e-1,8.284750910670723e-1,8.281473035629301e-1,8.275214694667765e-1,8.268996857133419e-1,8.260621175275166e-1,8.252431794936775e-1,8.240226714469454e-1,8.227861780027472e-1,8.212018889536807e-1,8.193826522711845e-1,8.171060677739296e-1,8.144746267673799e-1,8.113927913406860e-1,8.075295258477891e-1,8.030515430774460e-1,7.978084869951608e-1,7.916244368504576e-1,7.845383189542522e-1,7.760664141227234e-1,7.659808185060881e-1,7.539558438653501e-1,7.398844481574061e-1,7.240846638139637e-1,7.069602902339973e-1,6.890147974134863e-1,6.710076256554944e-1,6.536015596308845e-1,6.365304297146348e-1,6.195227378409208e-1,6.019530023654939e-1,5.821011752409739e-1,5.593233209414306e-1,5.327855060737633e-1,5.029822633675242e-1,4.719614049347967e-1,4.409472313839592e-1,4.066201782348909e-1,3.692041639888747e-1,3.314248460421397e-1,2.994187666511640e-1,2.722998246003229e-1,2.506642075277868e-1,2.370410631659860e-1,2.307441810346382e-1,2.300025419431307e-1,2.316103303841003e-1,2.357628777969065e-1,2.345341918522366e-1,2.221518950631162e-1,1.995914684911268e-1,1.753971200086871e-1,1.396387878907607e-1,9.444671238701545e-2,4.590046997588659e-2,3.911342155563133e-3,-2.430682554142757e-2,-3.793118702976865e-2,-4.974679119724545e-2
2.630000000000000e1,4.241974890030257e-1,4.244669024421568e-1,4.249539642368108e-1,4.259190807440855e-1,4.270639647939143e-1,4.287550182896551e-1,4.308584027389436e-1,4.332954083259868e-1,4.361447769038405e-1,4.393550007018078e-1,4.428955413385517e-1,4.466973096813191e-1,4.510738065525870e-1,4.559467210442968e-1,4.616576014041993e-1,4.681296679194307e-1,4.754226835636038e-1,4.834502875833828e-1,4.916893328552266e-1,4.999338850334928e-1,5.075028970510593e-1,5.142129848783976e-1,5.199661549589679e-1,5.251686215627835e-1,5.296559511264241e-1,5.331066650889351e-1,5.354710502079572e-1,5.373072491736235e-1,5.390014082543000e-1,5.406251348896983e-1,5.420934920140819e-1,5.433351182179541e-1,5.447253156600211e-1,5.460391275397872e-1,5.459167103296503e-1,5.428605225229500e-1,5.373729171531839e-1,5.293023374522915e-1,5.192974650610730e-1,5.064977771382613e-1,4.918446592759319e-1,4.763088035277151e-1,4.583269003901002e-1,4.399370909971029e-1,4.238622718163502e-1,4.118034076152063e-1,4.022016670130322e-1,3.920819722459475e-1,3.739063795395000e-1,3.450530550438684e-1,3.097018326971308e-1,2.765267086992555e-1,2.450546408070696e-1,2.114847261943192e-1,1.676397376403567e-1,1.103330065369983e-1,4.418788474061690e-2,-1.773899793931221e-2,-7.923096397023310e-2,-1.488380874620938e-1,-1.872575520199119e-1
2.640000000000000e1,1.119870232417169e-1,1.120444759763917e-1,1.123018421734399e-1,1.125926074100710e-1,1.129865623429792e-1,1.134976190596789e-1,1.142560251732354e-1,1.151011152622729e-1,1.161723661866840e-1,1.176078703251657e-1,1.192763126079075e-1,1.214638290931009e-1,1.240186340057475e-1,1.270787497154525e-1,1.303447509498384e-1,1.338077625049587e-1,1.375557310245351e-1,1.411779176293231e-1,1.448356873386570e-1,1.479081534432486e-1,1.501981870813099e-1,1.514476267162455e-1,1.520046911646623e-1,1.523793370008915e-1,1.529738713363966e-1,1.539428730007272e-1,1.551913927252018e-1,1.565148537298967e-1,1.579938605837555e-1,1.596564979097855e-1,1.605284393210770e-1,1.599054998729650e-1,1.577396187624865e-1,1.542011891549017e-1,1.492981184400334e-1,1.411029712202473e-1,1.295381699301081e-1,1.160645605742691e-1,1.030976847202633e-1,9.259974001844719e-2,8.518318019437063e-2,8.112715388655688e-2,8.333446795281739e-2,8.892771442535115e-2,9.361344995694311e-2,9.747689580788223e-2,1.037474312277523e-1,1.109886702685804e-1,1.228630007335527e-1,1.398951770093487e-1,1.682645476600513e-1,2.137507558996233e-1,2.804830864139968e-1,3.563959523943779e-1,4.450988831055248e-1,5.342209815583173e-1,6.125836125171207e-1,6.696091279831247e-1,7.264439258374139e-1,7.694776997670594e-1,7.923903910319602e-1
2.650000000000000e1,-2.241616203384355e-1,-2.242615426579347e-1,-2.244055561849353e-1,-2.246132703871788e-1,-2.247937854962566e-1,-2.251843945578280e-1,-2.255411639028186e-1,-2.259967222742293e-1,-2.264460954652771e-1,-2.268541439200040e-1,-2.274724851961578e-1,-2.278441281850913e-1,-2.284001266553757e-1,-2.287866134952778e-1,-2.291127225175375e-1,-2.293021773481704e-1,-2.295179691412355e-1,-2.295575620079561e-1,-2.296767318197538e-1,-2.294975416755939e-1,-2.289012840114587e-1,-2.277274176660158e-1,-2.253411980220056e-1,-2.215416269957434e-1,-2.158873650481739e-1,-2.083346507277148e-1,-1.986124092867382e-1,-1.864735498716966e-1,-1.717241157928933e-1,-1.538885835916562e-1,-1.325519305426702e-1,-1.076121438439946e-1,-7.847273448200498e-2,-4.595005127934588e-2,-1.213008094794161e-2,2.315398424491094e-2,5.962540693999584e-2,9.624200999315533e-2,1.340161681106084e-1,1.735170061759254e-1,2.146049805113259e-1,2.540051966187454e-1,2.947131025793574e-1,3.374776311718166e-1,3.815045031894001e-1,4.259060021817874e-1,4.672055639885027e-1,5.048706710773679e-1,5.326180065921485e-1,5.615743401294940e-1,5.904787891629902e-1,6.157593249261005e-1,6.233990559093453e-1,6.141251504370211e-1,5.925250838564543e-1,5.564931362727811e-1,5.234960060652541e-1,4.876764140145640e-1,4.443900776422862e-1,4.167307255379541e-1,3.960723188667712e-1
2.660000000000000e1,1.992284251945766e-1,1.991629683824147e-1,1.989411752343500e-1,1.987317984775615e-1,1.981342227790734e-1,1.974909012891298e-1,1.965906548455407e-1,1.955137076158514e-1,1.939687324825724e-1,1.921825318621247e-1,1.898414190351627e-1,1.869499065426762e-1,1.833931455820812e-1,1.790386494380866e-1,1.737261820568712e-1,1.676147637383092e-1,1.606803228692639e-1,1.531168623838526e-1,1.449629939436906e-1,1.363911127259644e-1,1.272434755967480e-1,1.177556390555976e-1,1.080943027925491e-1,9.831824024289745e-2,8.878205224042415e-2,7.970679968527646e-2,7.171320179771218e-2,6.499529975724287e-2,5.948229442494250e-2,5.458849784467604e-2,4.926191803140412e-2,4.363912846140740e-2,3.907790731010310e-2,3.592541680325170e-2,3.487117199109763e-2,3.731640796754982e-2,4.181557557167097e-2,4.732870984110186e-2,5.246808033598371e-2,5.508907563613186e-2,5.361244421935835e-2,4.762953070790069e-2,3.804638259139950e-2,2.056090702013644e-2,6.224395934414434e-4,-1.674492156811319e-2,-3.174849190920410e-2,-4.402146494426493e-2,-5.032444125673027e-2,-5.215923708423826e-2,-5.312455032059658e-2,-4.642583815703161e-2,-3.001347144938878e-2,-3.259851893271091e-3,2.295404228680979e-2,5.472664781629457e-2,1.043336260164105e-1,1.650515992569421e-1,2.271929698920292e-1,2.736362355649805e-1,2.788247795660536e-1
2.670000000000000e1,3.414110411975595e-1,3.412739861326259e-1,3.410060838716538e-1,3.404409872211266e-1,3.397688566446099e-1,3.385565577216373e-1,3.370179649032059e-1,3.349949693946061e-1,3.323581881498170e-1,3.292496928879515e-1,3.256687416305447e-1,3.216033317379919e-1,3.174087850550350e-1,3.128504162533012e-1,3.082738051048757e-1,3.033560496896668e-1,2.985474292940205e-1,2.934869600899919e-1,2.886823999465213e-1,2.840421850069924e-1,2.798947864731672e-1,2.762471913327879e-1,2.733946143650801e-1,2.712253972565293e-1,2.692787510964081e-1,2.667991238984318e-1,2.629105187879261e-1,2.572310721095091e-1,2.500086233230702e-1,2.421981831593059e-1,2.345862570388111e-1,2.271493866488745e-1,2.202376773961063e-1,2.139809839550878e-1,2.075212130460506e-1,2.008550980247631e-1,1.950424273609612e-1,1.897331291725898e-1,1.829880692334248e-1,1.732238212238709e-1,1.630092179710088e-1,1.531505026229361e-1,1.415542230398999e-1,1.236144652665331e-1,9.541704906095309e-2,5.536939165639099e-2,5.269032911002232e-3,-5.289764871867709e-2,-1.175481069375209e-1,-1.847945768598512e-1,-2.479626276301111e-1,-3.020230306694188e-1,-3.456193726837387e-1,-3.789931510383120e-1,-4.087415186931778e-1,-4.196292062621393e-1,-4.302505724070412e-1,-4.401973104244988e-1,-4.659145570382244e-1,-4.891229013282728e-1,-5.110453700667251e-1
2.680000000000000e1,1.577737648233709e-1,1.575857257308099e-1,1.572416246400598e-1,1.566420681290733e-1,1.557921457317701e-1,1.546686886294284e-1,1.530818582358416e-1,1.512702333817863e-1,1.489671492199700e-1,1.461802413569224e-1,1.430428857039426e-1,1.392129727112627e-1,1.348318351836770e-1,1.299323408108776e-1,1.243357468409591e-1,1.183165072187481e-1,1.116598777668670e-1,1.049480256130839e-1,9.778145473224781e-2,9.032537485343432e-2,8.239534636371941e-2,7.398405127373305e-2,6.516139982233696e-2,5.619158335265286e-2,4.712278975834873e-2,3.798738578872466e-2,2.891471236412212e-2,2.032652203210562e-2,1.264570809268822e-2,5.911222392766303e-3,-4.525650822850043e-4,-7.469261050050947e-3,-1.542122591448327e-2,-2.384140137088248e-2,-3.196615789458560e-2,-3.953774170957175e-2,-4.581559820312443e-2,-5.052343266179246e-2,-5.007089922079144e-2,-4.492476702554984e-2,-3.828914463276175e-2,-3.224944442421427e-2,-3.061231564029372e-2,-3.345869306368814e-2,-4.229326107313579e-2,-5.689865942140534e-2,-7.609568404871447e-2,-9.823030845961184e-2,-1.111118084631584e-1,-1.163582428972034e-1,-1.236482615932657e-1,-1.403614422604466e-1,-1.608788480592810e-1,-1.817541035493269e-1,-2.110354070244246e-1,-2.506330079388590e-1,-3.007653824882929e-1,-3.628958474326738e-1,-4.318301704031812e-1,-4.895569819526291e-1,-5.210116850860398e-1
2.690000000000000e1,-3.523071343109178e-1,-3.523138085328505e-1,-3.525789811632474e-1,-3.528910147803538e-1,-3.533555403430845e-1,-3.538889279296886e-1,-3.547442256003659e-1,-3.555725080168781e-1,-3.564509582034157e-1,-3.575443023100475e-1,-3.585884388449552e-1,-3.594078928076218e-1,-3.600596589115894e-1,-3.604680782729460e-1,-3.604650576000679e-1,-3.600838363901802e-1,-3.592196795415352e-1,-3.578598287505513e-1,-3.556878621108088e-1,-3.527714067195357e-1,-3.490818099110238e-1,-3.445994164960368e-1,-3.395375315231514e-1,-3.337606034396319e-1,-3.274624108326073e-1,-3.205802993070083e-1,-3.134090592208774e-1,-3.060383515884498e-1,-2.986032223603083e-1,-2.913520516178402e-1,-2.840877086343215e-1,-2.759862047974078e-1,-2.670453679281750e-1,-2.584347127311787e-1,-2.501304706522137e-1,-2.430090467474781e-1,-2.388613026606457e-1,-2.376680802837116e-1,-2.387389988590768e-1,-2.425714365275168e-1,-2.489189822971098e-1,-2.619628003842348e-1,-2.817413321942471e-1,-3.015695890818197e-1,-3.177881541224640e-1,-3.252295891514984e-1,-3.227349711262796e-1,-3.039225887913509e-1,-2.756060618648256e-1,-2.350618584188134e-1,-1.864928155284358e-1,-1.321345129013256e-1,-7.290890814983954e-2,-1.678093411753904e-2,4.159729685917591e-2,1.056610472163457e-1,1.720023594338509e-1,2.419335108711183e-1,2.851424644451576e-1,2.996634576967731e-1,3.189762858460755e-1
