a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.703329888254095e-1,4.870853361382599e0,-1.770000000000000e0,8.468076941639940e-2,2.509136828103418e-1,1.045558673322873e0,7.976137232537244e0,5.465964696803431e-1,7.895125371123429e0,8.441721840803773e0,-7.348528901443085e0,-8.705011892151377e-1,4.423077489060094e-2,9.542006728856026e-1,1.568552223796314e-3,4.430298628986351e-1
1.720448638230503e-1,4.812437394402598e0,-1.760000000000002e0,8.594359599209345e-2,2.522391396694859e-1,1.053598043174343e0,7.861916438787858e0,5.550344182904027e-1,7.853638359668071e0,8.408672777958474e0,-7.298603941377669e0,-8.679852497660973e-1,4.534708243965842e-2,9.531017611515289e-1,1.551156408812674e-3,4.417346801880806e-1
1.737739434504451e-1,4.754602676005730e0,-1.750000000000000e0,8.722476101303055e-2,2.535940870821151e-1,1.061547712830017e0,7.749432484411726e0,5.634417733073199e-1,7.811676549368793e0,8.375118322676114e0,-7.248234776061474e0,-8.654486416551825e-1,4.648682644854481e-2,9.519792600801386e-1,1.533913471316554e-3,4.404190155285281e-1
1.755204006169971e-1,4.697343422671982e0,-1.739999999999998e0,8.852451368453108e-2,2.549789644491072e-1,1.069403413792402e0,7.638659171855563e0,5.718118307154217e-1,7.769248680564569e0,8.341060511279991e0,-7.197436849849147e0,-8.628922953041438e-1,4.765031233274983e-2,9.508328656827101e-1,1.516821984540168e-3,4.390827799211214e-1
1.772844099698777e-1,4.640653908428323e0,-1.730000000000000e0,8.984310606355857e-2,2.563942094088628e-1,1.077160906426187e0,7.529570684131448e0,5.801378091664421e-1,7.726363975556575e0,8.306501784723018e0,-7.146226166390133e0,-8.603171770254938e-1,4.883784349400519e-2,9.496622759619889e-1,1.499880544005740e-3,4.377258868018399e-1
1.790661479114934e-1,4.584528464276048e0,-1.719999999999999e0,9.118079307719788e-2,2.578402575268019e-1,1.084815986512428e0,7.422141579536986e0,5.884128622964661e-1,7.683032130512150e0,8.271444992808616e0,-7.094619268215684e0,-8.577242881242526e-1,5.004972118014882e-2,9.484671910526088e-1,1.483087767242268e-3,4.363482516785304e-1
1.808657926171219e-1,4.528961477624009e0,-1.710000000000001e0,9.253783254067872e-2,2.593175419815206e-1,1.092364491895992e0,7.316346786480844e0,5.966300915775939e-1,7.639263306217501e0,8.235893397795095e0,-7.042633214639907e0,-8.551146638839878e-1,5.128624435191713e-2,9.472473133545931e-1,1.466442293489707e-3,4.349497917454521e-1
1.826835240527348e-1,4.473947391727196e0,-1.699999999999999e0,9.391448517530981e-2,2.608264932526980e-1,1.099802309075280e0,7.212161598404196e0,6.047825595236586e-1,7.595068117557706e0,8.199850677081365e0,-6.990285558034047e0,-8.524893724677134e-1,5.254770955555495e-2,9.460023476610518e-1,1.449942783393166e-3,4.335304254762504e-1
1.845195239929890e-1,4.419480705131213e0,-1.690000000000001e0,9.531101462607061e-2,2.623675388083347e-1,1.107125379802859e0,7.109561668800812e0,6.128633033018125e-1,7.550457621836775e0,8.163320925138587e0,-6.937594318534963e0,-8.498495137157902e-1,5.383441080261737e-2,9.447320012786968e-1,1.433587918685970e-3,4.320900721966725e-1
1.863739760394100e-1,4.365555971121973e0,-1.680000000000000e0,9.672768747833600e-2,2.639411027943818e-1,1.114329707583112e0,7.008523006328045e0,6.208653486011320e-1,7.505443305892383e0,8.126308654493515e0,-6.884577957291251e0,-8.471962178650896e-1,5.514663945626316e-2,9.434359841418734e-1,1.417376401863454e-3,4.306286516379578e-1
1.882470656387465e-1,4.312167797181176e0,-1.670000000000002e0,9.816477327634404e-2,2.655476057201785e-1,1.121411364357069e0,6.909021970020274e0,6.287817240545911e-1,7.460037072243177e0,8.088818796297767e0,-6.831255348188585e0,-8.445306441176843e-1,5.648468412781356e-2,9.421140089163437e-1,1.401306955842825e-3,4.291460834740521e-1
1.901389801015205e-1,4.259310844446899e0,-1.660000000000000e0,9.962254453925833e-2,2.671874641521171e-1,1.128366496852868e0,6.811035264580196e0,6.366054756100064e-1,7.414251223965027e0,8.050856699575034e0,-6.777645748355020e0,-8.418539791812193e-1,5.784883057834768e-2,9.407657910980345e-1,1.385378323617837e-3,4.276422868417662e-1
1.920499086207544e-1,4.206979827179842e0,-1.649999999999999e0,1.011012767768498e-1,2.688610904087324e-1,1.135191332879036e0,6.714539935758729e0,6.443296811218411e-1,7.368098448557081e0,8.012428129678922e0,-6.723768767435240e0,-8.391674357152304e-1,5.923936162875876e-2,9.393910491033372e-1,1.369589267904028e-3,4.261171798468328e-1
1.939800422908918e-1,4.155169512234684e0,-1.640000000000001e0,1.026012485054481e-1,2.705688922603208e-1,1.141882187478702e0,6.619513365816652e0,6.519474650405728e-1,7.321591800775026e0,7.973539265815599e0,-6.669644335734453e0,-8.364722507016120e-1,6.065655707758249e-2,9.379895043516413e-1,1.353938570776317e-3,4.245706790576440e-1
