a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
3.790830381033989e-1,1.637944459354152e0,-9.699999999999998e-1,2.795892850836137e-1,1.835679939153370e1,2.455160781272735e0,-1.681100694509732e-1,1.550121773185136e0,1.550121773185136e0,-1.718231842636109e0,-1.108449589160693e0,8.572049803363249e-2,9.136046912050702e-1,6.748107612972253e-4,3.578121291386034e-1
3.828928859751121e-1,1.611696473423117e0,-9.600000000000000e-1,2.836900745438701e-1,1.781427398116487e1,2.422122964129854e0,-1.885745811894489e-1,1.555468678885764e0,1.555468678885764e0,-1.744043260075212e0,-1.121233287271674e0,8.837870657061986e-2,9.109551347018109e-1,6.661587275692721e-4,3.516933578242927e-1
3.867410234545011e-1,1.585709659315847e0,-9.500000000000002e-1,2.878466688100589e-1,1.728778261979689e1,2.389680437847782e0,-2.103566326473187e-1,1.561449430093906e0,1.561449430093906e0,-1.771806062741225e0,-1.134718825082070e0,9.114377493728110e-2,9.081986903873513e-1,6.575346753675214e-4,3.451949315221197e-1
3.906278353585210e-1,1.559981418329272e0,-9.400000000000004e-1,2.920595534401815e-1,1.677685142966422e1,2.357830300564119e0,-2.333873872146941e-1,1.568102570502302e0,1.568102570502302e0,-1.801489957716996e0,-1.148834260975629e0,9.402170510363481e-2,9.053293595217690e-1,6.489353745962276e-4,3.383014335396939e-1
3.945537103716013e-1,1.534509177617854e0,-9.299999999999997e-1,2.963291963388616e-1,1.628102053820477e1,2.326569773154764e0,-2.575780756937630e-1,1.575464279147288e0,1.575464279147288e0,-1.833042354841051e0,-1.163493440697479e0,9.701863123404079e-2,9.023410111252287e-1,6.403576407306025e-4,3.309993672209848e-1
3.985190410845142e-1,1.509290389936297e0,-9.199999999999999e-1,3.006560461647320e-1,1.579984366414375e1,2.295896144758897e0,-2.828204207052010e-1,1.583567777815652e0,1.583567777815652e0,-1.866388198520853e0,-1.178596978713042e0,1.001407694184386e-1,8.992274322104379e-1,6.317983711235687e-4,3.232774867617048e-1
4.025242240336359e-1,1.484322533384817e0,-9.100000000000001e-1,3.050405307784186e-1,1.533288771581007e1,2.265806715631469e0,-3.089874491177021e-1,1.592442757030711e0,1.592442757030711e0,-1.901430206148413e0,-1.194033630253589e0,1.033943615427456e-1,8.959823838740377e-1,6.232545832167527e-4,3.151271100006536e-1
4.065696597405989e-1,1.459603111156951e0,-9.000000000000004e-1,3.094830557529009e-1,1.487973240132479e1,2.236298738206453e0,-3.359346766290889e-1,1.602114832045962e0,1.602114832045962e0,-1.938049508675051e0,-1.209682021481624e0,1.067856139258296e-1,8.925996626201551e-1,6.147234540154899e-4,3.065424057485775e-1
4.106557527523456e-1,1.435129651289874e0,-8.899999999999997e-1,3.139840029685274e-1,1.443996985030994e1,2.207369357315897e0,-3.635016387771746e-1,1.612605039648442e0,1.612605039648442e0,-1.976106678425616e0,-1.225412689306999e0,1.103206315110799e-1,8.890731661287983e-1,6.062023601217932e-4,2.975206485610022e-1
4.147829116815814e-1,1.410899706417209e0,-8.799999999999999e-1,3.185437293160194e-1,1.401320424685965e1,2.179015550548664e0,-3.915137338999626e-1,1.623929385665548e0,1.623929385665548e0,-2.015443119565511e0,-1.241090368433419e0,1.140053485495661e-1,8.853969625328644e-1,5.976889175692881e-4,2.880624344066425e-1
