a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
1.002588437228037e-1,8.974182454814720e0,-2.300000000000000e0,3.848207051295265e-2,4.937622726601167e-3,2.555847913906625e-1,1.728180113188298e1,3.266179279510424e-2,9.901733546722227e0,9.934395339517330e0,-9.869071753927123e0,-9.934245031169274e-1,-1.400844693766318e0,1.108771814820339e-2,4.917850387446752e-4
1.012664618538834e-1,8.874937681173185e0,-2.290000000000000e0,3.906507650140387e-2,5.087743581052902e-3,2.594039098882713e-1,1.702445250040071e1,3.364519423266119e-2,9.898761079572690e0,9.932406273805352e0,-9.865115885340028e0,-9.932251675364118e-1,-1.400240122887670e0,1.142317717217605e-2,5.128916373307882e-4
1.022842067155374e-1,8.776680409528907e0,-2.280000000000000e0,3.965689527550974e-2,5.242410340471722e-3,2.632785504911456e-1,1.677094594939594e1,3.465779757435934e-2,9.895699534519478e0,9.930357332093838e0,-9.861041736945118e0,-9.930198287100205e-1,-1.399629475970678e0,1.176870029407293e-2,5.348937193659531e-4
1.033121800831002e-1,8.679400814072837e0,-2.270000000000000e0,4.025765969317906e-2,5.401759617415127e-3,2.672094505969967e-1,1.652122426004024e1,3.570044524417442e-2,9.892546291881752e0,9.928246737125926e0,-9.856845846637578e0,-9.928083082160569e-1,-1.399012691950140e0,1.212458421105700e-2,5.578287058443797e-4
1.043504847547650e-1,8.583089166764376e0,-2.260000000000000e0,4.086750459910501e-2,5.565932067390244e-3,2.711973541121843e-1,1.627523107202545e1,3.677400243872475e-2,9.889298657960486e0,9.926072660399210e0,-9.852524655521762e0,-9.925904224768701e-1,-1.398389709147141e0,1.249113403842585e-2,5.817355495958486e-4
1.053992245618643e-1,8.487735836358526e0,-2.250000000000000e0,4.148656685345607e-2,5.735072503651590e-3,2.752430113446968e-1,1.603291087076414e1,3.787935764704844e-2,9.885953863153782e0,9.923833220800830e0,-9.848074505506734e0,-9.923659826189639e-1,-1.397760465262881e0,1.286866352751847e-2,6.066547961673957e-4
1.064585043792528e-1,8.393331287442784e0,-2.240000000000000e0,4.211498536107156e-2,5.909330016167355e-3,2.793471788835721e-1,1.579420897478435e1,3.901742317510521e-2,9.882509060013399e0,9.921526483188504e0,-9.843491636838294e0,-9.921347943300423e-1,-1.397124897372448e0,1.325749528786104e-2,6.326286470170496e-4
1.075284301357949e-1,8.299866079483589e0,-2.230000000000000e0,4.275290110074802e-2,6.088858091313998e-3,2.835106194751026e-1,1.555907152331521e1,4.018913567757821e-2,9.878961321311888e0,9.919150456989465e0,-9.838772185634310e0,-9.918966577124035e-1,-1.396482941918523e0,1.365796101363204e-2,6.597010251008090e-4
1.086091088249580e-1,8.207330865882248e0,-2.220000000000000e0,4.340045715552472e-2,6.273814740034386e-3,2.877341018688842e-1,1.532744546406085e1,4.139545668914670e-2,9.875307637968922e0,9.916703094658068e0,-9.833912181279775e0,-9.916513671340135e-1,-1.395834534705025e0,1.407040171421350e-2,6.879176429364302e-4
1.097006485155114e-1,8.115716393040305e0,-2.210000000000000e0,4.405779874279389e-2,6.464362624755412e-3,2.920184006667503e-1,1.509927854115957e1,4.263737316398335e-2,9.871544917030207e0,9.914182290194191e0,-9.828907543866222e0,-9.913987110755155e-1,-1.395179610890693e0,1.449516794906003e-2,7.173260732300173e-4
1.108031583623339e-1,8.025013499434122e0,-2.200000000000000e0,4.472507324487879e-2,6.660669190343099e-3,2.963642961568770e-1,1.487451928332555e1,4.391589801828056e-2,9.867669979596229e0,9.911585877614510e0,-9.823754081577949e0,-9.911384719740026e-1,-1.394518104982600e0,1.493262006670939e-2,7.479758221539792e-4
1.119167486173288e-1,7.935213114698753e0,-2.190000000000000e0,4.540243024004456e-2,6.862906798904240e-3,3.007725741328245e-1,1.465311699217039e1,4.523207067524270e-2,9.863679558706322e0,9.908911629381564e0,-9.818447488031079e0,-9.908704260635202e-1,-1.393849950829603e0,1.538312844788433e-2,7.799184053673260e-4
1.130415306404499e-1,7.846306258720880e0,-2.180000000000000e0,4.609002153407050e-2,7.071252869801653e-3,3.052440256910601e-1,1.443502173070165e1,4.658695761004227e-2,9.859570297152983e0,9.906157254763025e0,-9.812983339542940e0,-9.905943432126231e-1,-1.393175081615730e0,1.584707375257446e-2,8.132074268719486e-4
1.141776169108365e-1,7.758284040740833e0,-2.170000000000000e0,4.678800119193652e-2,7.285890020883812e-3,3.097794470222116e-1,1.422018431199593e1,4.798165289869361e-2,9.855338745307247e0,9.903320398205940e0,-9.807357092408553e0,-9.903099867581008e-1,-1.392493429853498e0,1.632484717114673e-2,8.478986608010261e-4
1.153251210380625e-1,7.671137658463456e0,-2.160000000000000e0,4.749652556979722e-2,7.507006212377344e-3,3.143796391912608e-1,1.400855628804344e1,4.941727876901365e-2,9.850981358928459e0,9.900398637697473e0,-9.801564080159446e0,-9.900171133350432e-1,-1.391804927377162e0,1.681685067936054e-2,8.840501362384011e-4
1.164841577734969e-1,7.584858397177898e0,-2.150000000000000e0,4.821575334767677e-2,7.734794897633341e-3,3.190454078880359e-1,1.380008993876199e1,5.089498614722159e-2,9.846494496878007e0,9.897389483025229e0,-9.795599510730785e0,-9.897154727042902e-1,-1.391109505335902e0,1.732349729703478e-2,9.217222251703049e-4
1.176548430217792e-1,7.499437628886120e0,-2.140000000000000e0,4.894584556237019e-2,7.969455176121019e-3,3.237775631659952e-1,1.359473826117739e1,5.241595520485499e-2,9.841874418830082e0,9.894290374034938e0,-9.789458463625227e0,-9.894048075762143e-1,-1.390407094186932e0,1.784521135039641e-2,9.609777336735632e-4
1.188372938524097e-1,7.414866811440129e0,-2.130000000000000e0,4.968696564069121e-2,8.211191949931154e-3,3.285769191643095e-1,1.339245495876818e1,5.398139590375458e-2,9.837117282956919e0,9.891098678860674e0,-9.783135887053165e0,-9.890848534310706e-1,-1.389697623688554e0,1.838242873793351e-2,1.001881996446990e-3
1.200316285114567e-1,7.331137487687693e0,-2.120000000000000e0,5.043927943286984e-2,8.460216081778462e-3,3.334442938228025e-1,1.319319443097164e1,5.559254854149372e-2,9.832219143630525e0,9.887811692172018e0,-9.776626595089031e0,-9.887553383352748e-1,-1.388981022893126e0,1.893559719968151e-2,1.044502974795484e-3
1.212379664333816e-1,7.248241284626664e0,-2.110000000000000e0,5.120295524687210e-2,8.716744562448985e-3,3.383805085511791e-1,1.299691176284922e1,5.725068428367731e-2,9.827175948987140e0,9.884426633270817e0,-9.769925264703463e0,-9.884159827559503e-1,-1.388257220139971e0,1.950517658945193e-2,1.088911358178840e-3
1.224564282529819e-1,7.166169912567648e0,-2.100000000000000e0,5.197816388265499e-2,8.981000677927125e-3,3.433863878972498e-1,1.280356271490860e1,5.895710569656027e-2,9.821983538549418e0,9.880940644245978e0,-9.763026432852858e0,-9.880664993710102e-1,-1.387526143048211e0,2.009163915018030e-2,1.135180669440133e-3
1.236871358174548e-1,7.084915164305059e0,-2.090000000000000e0,5.276507866693332e-2,9.253214181983504e-3,3.484627591869981e-1,1.261310371308022e1,6.071314727010793e-2,9.816637640795395e0,9.877350788065504e0,-9.755924493525287e0,-9.877065928764084e-1,-1.386787718509527e0,2.069546979195224e-2,1.183387373831081e-3
1.249302121985824e-1,7.004468914296353e0,-2.080000000000000e0,5.356387548801887e-2,9.533621469568272e-3,3.536104521601890e-1,1.242549183884572e1,6.252017593846668e-2,9.811133870768757e0,9.873654046707223e0,-9.748613694830290e0,-9.873359597890071e-1,-1.386041872680850e0,2.131716637266720e-2,1.233610991954518e-3
1.261857817050387e-1,6.924823117849489e0,-2.070000000000000e0,5.437473283166887e-2,9.822465761430000e-3,3.588302985447797e-1,1.224068481951621e1,6.437959157686787e-2,9.805467727528939e0,9.869847319105807e0,-9.741088135952070e0,-9.869542882487667e-1,-1.385288530976977e0,2.195723998060163e-2,1.285934216746630e-3
1.274539698948208e-1,6.845969810318445e0,-2.060000000000000e0,5.519783181672430e-2,1.011999728681549e-2,3.641231316385947e-1,1.205864101865802e1,6.629282749714870e-2,9.799634591702686e0,9.865927419199835e0,-9.733341764205537e0,-9.865612578158364e-1,-1.384527618063107e0,2.261621521915200e-2,1.340443034624281e-3
1.287349035878042e-1,6.767901106306771e0,-2.050000000000000e0,5.603335623121097e-2,1.042647347145071e-2,3.694897858610630e-1,1.187931942666367e1,6.826135092782708e-2,9.793629722998974e0,9.861891073926801e0,-9.725368372071147e0,-9.861565392649086e-1,-1.383759057847318e0,2.329463049312601e-2,1.397226850925183e-3
1.300287108784259e-1,6.690609198878999e0,-2.040000000000000e0,5.688149256883705e-2,1.074215913023320e-2,3.749310962768032e-1,1.170267965146572e1,7.028666347766274e-2,9.787448257702309e0,9.857734921179972e0,-9.717161594224645e0,-9.857397943767695e-1,-1.382982773472945e0,2.399303829624504e-2,1.456378619771277e-3
1.313355211484930e-1,6.614086358779977e0,-2.030000000000000e0,5.774243006601691e-2,1.106732666657599e-2,3.804478980765263e-1,1.152868190939174e1,7.237030157542348e-2,9.781085206110303e0,9.853455507685727e0,-9.708714904534880e0,-9.853106757281291e-1,-1.382198687310904e0,2.471200549935252e-2,1.517994978487882e-3
1.326554650801218e-1,6.538324933661920e0,-2.020000000000000e0,5.861636073897031e-2,1.140225627301131e-2,3.860410260473690e-1,1.135728701615774e1,7.451383689585270e-2,9.774535450025256e0,9.849049286921110e0,-9.700021613129403e0,-9.848688264775356e-1,-1.381406720951927e0,2.545211363918048e-2,1.582176386713690e-3
1.339886746688050e-1,6.463317347319193e0,-2.010000000000000e0,5.950347942108765e-2,1.174723613516259e-2,3.917113140214398e-1,1.118845637799837e1,7.671887676620152e-2,9.767793740262523e0,9.844512617028725e0,-9.691074863496320e0,-9.844138801481149e-1,-1.380606795198717e0,2.621395920712452e-2,1.649027270338726e-3
1.353352832366127e-1,6.389056098930650e0,-2.000000000000000e0,6.040398380092232e-2,1.210256264394315e-2,3.974595942688715e-1,1.102215198293152e1,7.898706453818798e-2,9.760854694085177e0,9.839841758623365e0,-9.681867629546989e0,-9.839454604096726e-1,-1.379798830058032e0,2.699815393724410e-2,1.718656170409658e-3
1.366954254455238e-1,6.315533762309569e0,-1.990000000000000e0,6.131807446034338e-2,1.246854061043130e-2,4.032866968683466e-1,1.085833639215543e1,8.132007993549084e-2,9.753712792678337e0,9.835032872613828e0,-9.672392712742846e0,-9.834631808579042e-1,-1.378982744732686e0,2.780532509323730e-2,1.791175897143582e-3
1.380692373108927e-1,6.242742985161016e0,-1.980000000000000e0,6.224595491296085e-2,1.284548348470976e-2,4.091934490471619e-1,1.069697273157625e1,8.371963937155613e-2,9.746362378642743e0,9.830082018014300e0,-9.662642739271186e0,-9.829666447913384e-1,-1.378158457613464e0,2.863611575374150e-2,1.866703689193453e-3
1.394568562150510e-1,6.170676488346611e0,-1.970000000000000e0,6.318783164267645e-2,1.323371357657247e-2,4.151806745078490e-1,1.053802468346399e1,8.618749624239623e-2,9.738797653553542e0,9.824985149795937e0,-9.652610157311146e0,-9.824554449847315e-1,-1.377325886270969e0,2.949118509547430e-2,1.945361378309799e-3
1.408584209210450e-1,6.099327065156633e0,-1.960000000000000e0,6.414391414296113e-2,1.363356228707750e-2,4.212491926707366e-1,1.038145647823507e1,8.872544116287369e-2,9.731012675414611e0,9.819738116577485e0,-9.642287234251738e0,-9.819291634645350e-1,-1.376484947447373e0,3.037120867293698e-2,2.027275559544845e-3
1.422740715865135e-1,6.028687580589295e0,-1.950000000000000e0,6.511441495604460e-2,1.404537033949123e-2,4.273998179147098e-1,1.022723288635921e1,9.133530217676353e-2,9.723001356237477e0,9.814336658414240e0,-9.631666054060714e0,-9.813873712802674e-1,-1.375635557048092e0,3.127687869467097e-2,2.112577767146536e-3
1.437039497777029e-1,5.958750970637275e0,-1.940000000000000e0,6.609954971248139e-2,1.446948801631041e-2,4.336333587661572e-1,1.007531921038907e1,9.401894491740939e-2,9.714757459620216e0,9.808776404537626e0,-9.620738514702806e0,-9.808296282757722e-1,-1.374777630133378e0,3.220890429485044e-2,2.201404656290670e-3
1.451481984836238e-1,5.889510241581291e0,-1.930000000000000e0,6.709953717075229e-2,1.490627539703357e-2,4.399506170820814e-1,9.925681277110627e0,9.677827273545213e-2,9.706274598436099e0,9.803052871171552e0,-9.609496325700647e0,-9.802554828567630e-1,-1.373911080909826e0,3.316801179975426e-2,2.293898190800310e-3
1.466069621303502e-1,5.820958469290749e0,-1.920000000000000e0,6.811459925756519e-2,1.535610260834224e-2,4.463523871204468e-1,9.778285429812362e0,9.961522674406062e-2,9.697546232411739e0,9.797161459155799e0,-9.597931005667679e0,-9.796644717637135e-1,-1.373035822721790e0,3.415494498731560e-2,2.390205837001970e-3
1.480803865954624e-1,5.753088798531287e0,-1.910000000000000e0,6.914496110794342e-2,1.581935007163498e-2,4.528394546265146e-1,9.633098520671467e0,1.025317858332196e-1,9.688565665894144e0,9.791097451727364e0,-9.586033880060924e0,-9.790561198397365e-1,-1.372151768042722e0,3.517046533988923e-2,2.490480763868197e-3
1.495686192226350e-1,5.685894442279271e0,-1.900000000000000e0,7.019085110561137e-2,1.629640875620810e-2,4.594125958645083e-1,9.490087903255311e0,1.055299666194830e-1,9.679326045652212e0,9.784856012271696e0,-9.573796079032729e0,-9.784299397993934e-1,-1.371258828466419e0,3.621535228859988e-2,2.594882049595828e-3
1.510718088363709e-1,5.619368681043075e0,-1.890000000000000e0,7.125250092359327e-2,1.678768043706500e-2,4.660725766014389e-1,9.349221425136291e0,1.086118233299520e-1,9.669820358739706e0,9.778432182069658e0,-9.561208535409754e0,-9.777854319981666e-1,-1.370356914698177e0,3.729040344822211e-2,2.703574894768654e-3
1.525901057568839e-1,5.553504862191147e0,-1.880000000000000e0,7.233014556505915e-2,1.729357795927150e-2,4.728201510145074e-1,9.210467420618382e0,1.117794476026908e-1,9.660041430390239e0,9.771820877992930e0,-9.548261982787547e0,-9.771220842055284e-1,-1.369445936545870e0,3.839643484119690e-2,2.816730842252015e-3
1.541236618151314e-1,5.488296399286712e0,-1.870000000000000e0,7.342402340414637e-2,1.781452550306093e-2,4.796560605827659e-1,9.073794703573501e0,1.150349682268890e-1,9.649981922064265e0,9.765016890291154e0,-9.534946953837377e0,-9.764393713765591e-1,-1.368525802910921e0,3.953428111003508e-2,2.934528003965445e-3
1.556726303679973e-1,5.423736771429136e0,-1.860000000000000e0,7.453437622690012e-2,1.835095885220389e-2,4.865810329400996e-1,8.939172560386146e0,1.183805508085272e-1,9.639634329607244e0,9.758014880415772e0,-9.521253778798716e0,-9.757367554242787e-1,-1.367596421779202e0,4.070479571657563e-2,3.057151294677132e-3
1.572371663136277e-1,5.359819522601830e0,-1.850000000000000e0,7.566144927243616e-2,1.890332566975111e-2,4.935957806346146e-1,8.806570743004453e0,1.218183973301473e-1,9.628990981448126e0,9.750809378778273e0,-9.507172584117979e0,-9.750136849982376e-1,-1.366657700211823e0,4.190885112622886e-2,3.184792672961594e-3
