state,z,sigma,m,n
Delta-SCF x=0.10,5.76,0.102909695907,0.998970903041,0.609026176231
Delta-SCF x=0.10,5.86,0.0993195272708,0.999006804727,0.589503582482
Delta-SCF x=0.10,5.96,0.0959194550686,0.999040805449,0.570998947277
Delta-SCF x=0.10,6.06,0.0926962391263,0.999073037609,0.553442433013
Delta-SCF x=0.10,6.16,0.0896377728405,0.999103622272,0.536770092863
Delta-SCF x=0.10,6.26,0.0867329687626,0.999132670312,0.520923284614
Delta-SCF x=0.10,6.36,0.0839716574141,0.999160283426,0.505848151379
Delta-SCF x=0.10,6.46,0.0813444976164,0.999186555024,0.491495160624
Delta-SCF x=0.10,6.56,0.0788428968636,0.999211571031,0.477818694141
Delta-SCF x=0.10,6.66,0.0764589404759,0.999235410595,0.464776682646
Delta-SCF x=0.10,6.76,0.0741853284457,0.999258146716,0.452330279544
Delta-SCF x=0.10,6.86,0.0720153190379,0.99927984681,0.440443569134
Delta-SCF x=0.10,6.96,0.0699426783314,0.999300573217,0.42908330517
Delta-SCF x=0.10,7.06,0.0679616349991,0.99932038365,0.418218676218
Delta-SCF x=0.10,7.16,0.0660668397143,0.999339331603,0.407821094723
Delta-SCF x=0.10,7.26,0.0642533286504,0.999357466713,0.397864007085
Delta-SCF x=0.10,7.36,0.0625164906097,0.999374835094,0.38832272239
Delta-SCF x=0.10,7.46,0.0608520373753,0.999391479626,0.379174257731
Delta-SCF x=0.10,7.56,0.0592559769297,0.999407440231,0.370397198303
Delta-SCF x=0.10,7.66,0.0577245892278,0.999422754108,0.361971570695
Delta-SCF x=0.10,7.76,0.0562544042508,0.999437455957,0.353878727961
Delta-SCF x=0.10,7.86,0.0548421820973,0.999451578179,0.346101245243
Delta-SCF x=0.10,7.96,0.0534848949002,0.999465151051,0.338622824853
Delta-SCF x=0.10,8.06,0.0521797103794,0.999478202896,0.331428209845
Delta-SCF x=0.10,8.16,0.0509239768636,0.999490760231,0.324503105225
Delta-SCF x=0.10,8.26,0.0497152096342,0.999502847904,0.317834106028
Delta-SCF x=0.10,8.36,0.0485510784576,0.999514489215,0.311408631597
Delta-SCF x=0.10,8.46,0.0474293961918,0.999525706038,0.305214865456
Delta-SCF x=0.10,8.56,0.0463481083605,0.999536518916,0.299241700234
Delta-SCF x=0.10,8.66,0.0453052836034,0.999546947164,0.293478687171
Delta-SCF x=0.10,8.76,0.0442991049188,0.999557008951,0.287915989771
Delta-SCF x=0.10,8.86,0.0433278616249,0.999566721384,0.28254434121
Delta-SCF x=0.10,8.96,0.0423899419727,0.99957610058,0.277355005171
Delta-SCF x=0.10,9.06,0.0414838263508,0.999585161736,0.272339739779
Delta-SCF x=0.10,9.16,0.0406080810291,0.99959391919,0.26749076437
Delta-SCF x=0.10,9.26,0.0397613523922,0.999602386476,0.26280072883
Delta-SCF x=0.10,9.36,0.0389423616204,0.999610576384,0.258262685296
Delta-SCF x=0.10,9.46,0.0381498997777,0.999618501002,0.253870062001
Delta-SCF x=0.10,9.56,0.0373828232724,0.999626171767,0.249616639078
Delta-SCF x=0.10,9.66,0.0366400496582,0.999633599503,0.245496526165
Delta-SCF x=0.10,9.76,0.0359205537473,0.999640794463,0.241504141661
Delta-SCF x=0.10,9.86,0.0352233640079,0.99964776636,0.237634193478
Delta-SCF x=0.10,9.96,0.0345475592244,0.999654524408,0.233881661192
Delta-SCF x=0.10,10.06,0.0338922653977,0.999661077346,0.230241779459
Delta-SCF x=0.10,10.16,0.0332566528654,0.999667433471,0.226710022598
Delta-SCF x=0.10,10.26,0.0326399336256,0.999673600664,0.223282090257
Delta-SCF x=0.10,10.36,0.0320413588478,0.999679586412,0.219953894068
Delta-SCF x=0.10,10.46,0.0314602165542,0.999685397834,0.21672154521
Delta-SCF x=0.10,10.56,0.0308958294616,0.999691041705,0.213581342824
Delta-SCF x=0.10,10.66,0.0303475529677,0.99969652447,0.2105297632
Delta-SCF x=0.10,10.76,0.0298147732737,0.999701852267,0.207563449684
Delta-SCF x=0.10,10.86,0.029296905631,0.999707030944,0.204679203252
Delta-SCF x=0.10,10.96,0.0287933927038,0.999712066073,0.201873973695
Delta-SCF x=0.10,11.06,0.0283037030376,0.99971696297,0.199144851381
Delta-SCF x=0.10,11.16,0.0278273296278,0.999721726704,0.196489059535
Delta-SCF x=0.10,11.26,0.0273637885793,0.999726362114,0.193903947019
Delta-SCF x=0.10,11.36,0.0269126178508,0.999730873821,0.191386981559
Delta-SCF x=0.10,11.46,0.0264733760787,0.999735266239,0.188935743399
Delta-SCF x=0.10,11.56,0.026045641474,0.999739543585,0.186547919343
Delta-SCF x=0.10,11.66,0.0256290107873,0.999743709892,0.184221297165
Delta-SCF x=0.10,11.76,0.0252230983369,0.999747769017,0.181953760359
Delta-SCF x=0.10,11.86,0.0248275350965,0.999751724649,0.179743283203
Delta-SCF x=0.10,11.96,0.0244419678372,0.999755580322,0.177587926116
Delta-SCF x=0.10,12.06,0.024066058321,0.999759339417,0.175485831297
Delta-SCF x=0.10,12.16,0.0236994825416,0.999763005175,0.173435218609
Delta-SCF x=0.10,12.26,0.0233419300105,0.9997665807,0.171434381714
Delta-SCF x=0.10,12.36,0.0229931030836,0.999770068969,0.169481684424
Delta-SCF x=0.10,12.46,0.0226527163274,0.999773472837,0.167575557261
Delta-SCF x=0.10,12.56,0.0223204959215,0.999776795041,0.165714494215
Delta-SCF x=0.10,12.66,0.0219961790939,0.999780038209,0.163897049685
Delta-SCF x=0.10,12.76,0.02167951359,0.999783204864,0.162121835589
Delta-SCF x=0.10,12.86,0.0213702571691,0.999786297428,0.160387518633
Delta-SCF x=0.10,12.96,0.0210681771305,0.999789318229,0.158692817734
Delta-SCF x=0.10,13.06,0.0207730498649,0.999792269501,0.157036501581
Delta-SCF x=0.10,13.16,0.0204846604299,0.999795153396,0.155417386327
Delta-SCF x=0.10,13.26,0.0202028021496,0.999797971979,0.15383433341
Delta-SCF x=0.10,13.36,0.0199272762344,0.999800727238,0.152286247485
Delta-SCF x=0.10,13.46,0.019657891422,0.999803421086,0.150772074467
Delta-SCF x=0.10,13.56,0.019394463637,0.999806055364,0.149290799678
Delta-SCF x=0.10,13.66,0.0191368156682,0.999808631843,0.14784144609
Delta-SCF x=0.10,13.76,0.0188847768632,0.999811152231,0.146423072658
Delta-SCF x=0.10,13.86,0.0186381828386,0.999813618172,0.145034772738
Delta-SCF x=0.10,13.96,0.0183968752044,0.999816031248,0.143675672591
Delta-SCF x=0.10,14.06,0.0181607013038,0.999818392987,0.142344929955
Delta-SCF x=0.10,14.16,0.0179295139648,0.99982070486,0.141041732694
Delta-SCF x=0.10,14.26,0.0177031712652,0.999822968287,0.139765297512
Delta-SCF x=0.10,14.36,0.0174815363087,0.999825184637,0.138514868734
Delta-SCF x=0.10,14.46,0.0172644770127,0.99982735523,0.137289717141
Delta-SCF x=0.10,14.56,0.0170518659059,0.999829481341,0.136089138869
Delta-SCF x=0.10,14.66,0.0168435799364,0.999831564201,0.134912454355
Delta-SCF x=0.10,14.76,0.0166395002882,0.999833604997,0.13375900734
Delta-SCF x=0.10,14.86,0.0164395122078,0.999835604878,0.132628163913
Delta-SCF x=0.10,14.96,0.0162435048379,0.999837564952,0.131519311607
Delta-SCF x=0.10,15.06,0.0160513710597,0.999839486289,0.13043185853
Delta-SCF x=0.10,15.16,0.0158630073424,0.999841369927,0.129365232548
Delta-SCF x=0.10,15.26,0.0156783135996,0.999843216864,0.128318880493
Delta-SCF x=0.10,15.36,0.0154971930529,0.999845028069,0.127292267416
Delta-SCF x=0.10,15.46,0.0153195521011,0.999846804479,0.126284875875
Delta-SCF x=0.10,15.56,0.015145300196,0.999848546998,0.125296205247
Delta-SCF x=0.10,15.66,0.0149743497233,0.999850256503,0.124325771083
Delta-SCF x=0.10,15.76,0.0148066158898,0.999851933841,0.123373104481
Delta-SCF x=0.10,15.86,0.0146420166142,0.999853579834,0.122437751496
Delta-SCF x=0.10,15.96,0.0144804724246,0.999855195276,0.121519272569
Delta-SCF x=0.10,16.06,0.0143219063591,0.999856780936,0.120617241986
Delta-SCF x=0.10,16.16,0.0141662438711,0.999858337561,0.119731247359
Delta-SCF x=0.10,16.26,0.0140134127395,0.999859865873,0.118860889131
Delta-SCF x=0.10,16.36,0.0138633429821,0.99986136657,0.118005780097
Delta-SCF x=0.10,16.46,0.0137159667725,0.999862840332,0.117165544957
Delta-SCF x=0.10,16.56,0.0135712183615,0.999864287816,0.116339819873
Delta-SCF x=0.10,16.66,0.0134290340011,0.99986570966,0.115528252059
Delta-SCF x=0.10,16.76,0.0132893518719,0.999867106481,0.11473049938
Delta-SCF x=0.10,16.86,0.013152112014,0.99986847888,0.113946229968
Delta-SCF x=0.10,16.96,0.0130172562599,0.999869827437,0.113175121861
Delta-SCF x=0.10,17.06,0.0128847281711,0.999871152718,0.112416862645
Delta-SCF x=0.10,17.16,0.0127544729768,0.99987245527,0.111671149125
Delta-SCF x=0.10,17.26,0.0126264375155,0.999873735625,0.110937686996
Delta-SCF x=0.10,17.36,0.0125005701784,0.999874994298,0.110216190538
Delta-SCF x=0.10,17.46,0.0123768208556,0.999876231791,0.109506382317
Delta-SCF x=0.10,17.56,0.0122551408847,0.999877448591,0.1088079929
Delta-SCF x=0.10,17.66,0.0121354830004,0.99987864517,0.108120760582
Delta-SCF x=0.10,17.76,0.0120178012876,0.999879821987,0.107444431123
Delta-SCF x=0.10,17.86,0.0119020511348,0.999880979489,0.106778757493
Delta-SCF x=0.10,17.96,0.0117881891909,0.999882118108,0.106123499635
Delta-SCF x=0.10,18.06,0.0116761733222,0.999883238267,0.105478424228
Delta-SCF x=0.10,18.16,0.0115659625723,0.999884340374,0.104843304463
Delta-SCF x=0.10,18.26,0.0114575171227,0.999885424829,0.104217919828
Delta-SCF x=0.10,18.36,0.0113507982556,0.999886492017,0.103602055904
Delta-SCF x=0.10,18.46,0.0112457683174,0.999887542317,0.102995504162
Delta-SCF x=0.10,18.56,0.0111423906843,0.999888576093,0.102398061771
Delta-SCF x=0.10,18.66,0.0110406297286,0.999889593703,0.101809531418
Delta-SCF x=0.10,18.76,0.0109404507868,0.999890595492,0.101229721125
Delta-SCF x=0.10,18.86,0.0108418201286,0.999891581799,0.100658444084
Delta-SCF x=0.10,18.96,0.0107447049268,0.999892552951,0.100095518486
Delta-SCF x=0.10,19.06,0.0106490732291,0.999893509268,0.0995407673688
Delta-SCF x=0.10,19.16,0.01055489393,0.999894451061,0.0989940184595
Delta-SCF x=0.10,19.26,0.0104621367443,0.999895378633,0.09845510403
Delta-SCF x=0.10,19.36,0.0103707721818,0.999896292278,0.0979238607544
Delta-SCF x=0.10,19.46,0.010280771522,0.999897192285,0.0974001295723
Delta-SCF x=0.10,19.56,0.0101921067905,0.999898078932,0.0968837555576
Delta-SCF x=0.10,19.66,0.0101047507362,0.999898952493,0.0963745877907
Delta-SCF x=0.10,19.76,0.0100186768089,0.999899813232,0.0958724792365
Delta-SCF x=0.10,19.86,0.0099338591379,0.999900661409,0.0953772866259
Delta-SCF x=0.10,19.96,0.00985027251154,0.999901497275,0.0948888703417
Delta-SCF x=0.10,20.06,0.00976789235716,0.999902321076,0.0944070943089
Delta-SCF x=0.10,20.16,0.00968669472193,0.999903133053,0.0939318258878
Delta-SCF x=0.10,20.26,0.00960665625432,0.999903933437,0.0934629357721
Delta-SCF x=0.10,20.36,0.00952775418613,0.999904722458,0.0930002978892
Delta-SCF x=0.10,20.46,0.00944996631529,0.999905500337,0.092543789305
Delta-SCF x=0.10,20.56,0.00937327098906,0.99990626729,0.0920932901312
Delta-SCF x=0.10,20.66,0.00929764708799,0.999907023529,0.091648683436
Delta-SCF x=0.10,20.76,0.00922307401024,0.99990776926,0.0912098551581
Delta-SCF x=0.10,20.86,0.0091495316566,0.999908504683,0.090776694023
Delta-SCF x=0.10,20.96,0.00907700041587,0.999909229996,0.0903490914625
Delta-SCF x=0.10,21.06,0.00900546115079,0.999909945388,0.0899269415367
Delta-SCF x=0.10,21.16,0.00893489518448,0.999910651048,0.0895101408589
Delta-SCF x=0.10,21.26,0.00886528428721,0.999911347157,0.0890985885225
Delta-SCF x=0.10,21.36,0.00879661066375,0.999912033893,0.0886921860302
Delta-SCF x=0.10,21.46,0.00872885694096,0.999912711431,0.0882908372265
Delta-SCF x=0.10,21.56,0.00866200615599,0.999913379938,0.0878944482313
Delta-SCF x=0.10,21.66,0.00859604174465,0.999914039583,0.0875029273758
Delta-SCF x=0.10,21.76,0.00853094753034,0.999914690525,0.0871161851412
Delta-SCF x=0.10,21.86,0.00846670771318,0.999915332923,0.0867341340986
Delta-SCF x=0.10,21.96,0.00840330685961,0.999915966931,0.086356688851
Delta-SCF x=0.10,22.06,0.00834072989226,0.999916592701,0.0859837659774
Delta-SCF x=0.10,22.16,0.00827896208011,0.999917210379,0.0856152839784
Delta-SCF x=0.10,22.26,0.00821798902905,0.99991782011,0.0852511632235
Delta-SCF x=0.10,22.36,0.00815779667266,0.999918422033,0.0848913259001
Delta-SCF x=0.10,22.46,0.0080983712633,0.999919016287,0.0845356959643
Delta-SCF x=0.10,22.56,0.00803969936348,0.999919603006,0.0841841990931
Delta-SCF x=0.10,22.66,0.00798176783753,0.999920182322,0.0838367626375
Delta-SCF x=0.10,22.76,0.00792456384342,0.999920754362,0.0834933155782
Delta-SCF x=0.10,22.86,0.00786807482498,0.999921319252,0.0831537884816
Delta-SCF x=0.10,22.96,0.00781228850424,0.999921877115,0.0828181134578
Delta-SCF x=0.10,23.06,0.00775719287406,0.999922428071,0.0824862241195
Delta-SCF x=0.10,23.16,0.00770277619096,0.999922972238,0.0821580555422
Delta-SCF x=0.10,23.26,0.00764902696819,0.99992350973,0.0818335442258
Delta-SCF x=0.10,23.36,0.00759593396896,0.99992404066,0.0815126280572
Delta-SCF x=0.10,23.46,0.00754348619994,0.999924565138,0.0811952462741
Delta-SCF x=0.10,23.56,0.00749167290492,0.999925083271,0.0808813394297
Delta-SCF x=0.10,23.66,0.00744048355862,0.999925595164,0.0805708493587
Delta-SCF x=0.10,23.76,0.00738990786077,0.999926100921,0.0802637191439
Delta-SCF x=0.10,23.86,0.00733993573028,0.999926600643,0.0799598930845
Delta-SCF x=0.10,23.96,0.00729055729963,0.999927094427,0.0796593166645
Delta-SCF x=0.10,24.06,0.00724176290943,0.999927582371,0.0793619365226
Delta-SCF x=0.10,24.16,0.00719354310306,0.999928064569,0.0790677004226
Delta-SCF x=0.10,24.26,0.00714588862161,0.999928541114,0.0787765572251
Delta-SCF x=0.10,24.36,0.00709879039882,0.999929012096,0.0784884568596
Delta-SCF x=0.10,24.46,0.00705223955623,0.999929477604,0.0782033502976
Delta-SCF x=0.10,24.56,0.00700622739852,0.999929937726,0.0779211895263
Delta-SCF x=0.10,24.66,0.00696074540886,0.999930392546,0.0776419275236
Delta-SCF x=0.10,24.76,0.00691578524453,0.999930842148,0.0773655182329
Delta-SCF x=0.10,24.86,0.00687133873252,0.999931286613,0.0770919165393
Delta-SCF x=0.10,24.96,0.00682739786543,0.999931726021,0.0768210782464
Delta-SCF x=0.10,25.06,0.0067839547973,0.999932160452,0.0765529600536
Delta-SCF x=0.10,25.16,0.00674100183969,0.999932589982,0.0762875195339
Delta-SCF x=0.10,25.26,0.00669853145784,0.999933014685,0.0760247151128
Delta-SCF x=0.10,25.36,0.00665653626686,0.999933434637,0.0757645060473
Delta-SCF x=0.10,25.46,0.00661500902817,0.99993384991,0.0755068524056
Delta-SCF x=0.10,25.56,0.00657394264589,0.999934260574,0.0752517150478
Delta-SCF x=0.10,25.66,0.00653333016344,0.999934666698,0.0749990556062
Delta-SCF x=0.10,25.76,0.00649316476017,0.999935068352,0.0747488364674
Delta-SCF x=0.10,25.86,0.00645343974813,0.999935465603,0.0745010207536
Delta-SCF x=0.10,25.96,0.00641414856886,0.999935858514,0.0742555723053
Delta-SCF x=0.10,26.06,0.00637528479036,0.999936247152,0.0740124556644
Delta-SCF x=0.10,26.16,0.00633684210405,0.999936631579,0.0737716360572
Delta-SCF x=0.10,26.26,0.00629881432189,0.999937011857,0.0735330793782
Delta-SCF x=0.10,26.36,0.00626119537353,0.999937388046,0.0732967521747
Delta-SCF x=0.10,26.46,0.00622397930355,0.999937760207,0.0730626216312
Delta-SCF x=0.10,26.56,0.00618716026877,0.999938128397,0.0728306555546
Delta-SCF x=0.10,26.66,0.00615073253564,0.999938492675,0.0726008223597
Delta-SCF x=0.10,26.76,0.00611469047773,0.999938853095,0.0723730910549
Delta-SCF x=0.10,26.86,0.00607902857318,0.999939209714,0.0721474312287
Delta-SCF x=0.10,26.96,0.00604374140239,0.999939562586,0.0719238130361
Delta-SCF x=0.10,27.06,0.00600882364559,0.999939911764,0.0717022071859
Delta-SCF x=0.10,27.16,0.00597427008059,0.999940257299,0.0714825849276
Delta-SCF x=0.10,27.26,0.00594007558057,0.999940599244,0.0712649180393
Delta-SCF x=0.10,27.36,0.00590623511188,0.999940937649,0.0710491788156
Delta-SCF x=0.10,27.46,0.00587274373199,0.999941272563,0.0708353400561
Delta-SCF x=0.10,27.56,0.00583959658737,0.999941604034,0.0706233750536
Delta-SCF x=0.10,27.66,0.00580678891154,0.999941932111,0.0704132575833
Delta-SCF x=0.10,27.76,0.00577431602309,0.99994225684,0.0702049618921
Delta-SCF x=0.10,27.86,0.00574217332383,0.999942578267,0.0699984626876
Delta-SCF x=0.10,27.96,0.00571035629687,0.999942896437,0.0697937351283
Delta-SCF x=0.10,28.06,0.0056788605049,0.999943211395,0.0695907548133
Delta-SCF x=0.10,28.16,0.00564768158837,0.999943523184,0.0693894977727
Delta-SCF x=0.10,28.26,0.00561681526383,0.999943831847,0.0691899404582
Delta-SCF x=0.10,28.36,0.00558625732225,0.999944137427,0.0689920597336
Delta-SCF x=0.10,28.46,0.00555600362736,0.999944439964,0.068795832866
Delta-SCF x=0.10,28.56,0.00552605011413,0.999944739499,0.0686012375169
Delta-SCF x=0.10,28.66,0.00549639278719,0.999945036072,0.0684082517339
Delta-SCF x=0.10,28.76,0.00546702771935,0.999945329723,0.0682168539418
Delta-SCF x=0.10,28.86,0.0054379510501,0.999945620489,0.0680270229351
Delta-SCF x=0.10,28.96,0.00540915898423,0.99994590841,0.0678387378696
Delta-SCF x=0.10,29.06,0.00538064779041,0.999946193522,0.0676519782551
Delta-SCF x=0.10,29.16,0.00535241379983,0.999946475862,0.0674667239473
Delta-SCF x=0.10,29.26,0.00532445340488,0.999946755466,0.067282955141
Delta-SCF x=0.10,29.36,0.00529676305789,0.999947032369,0.0671006523628
Delta-SCF x=0.10,29.46,0.00526933926983,0.999947306607,0.0669197964637
Delta-SCF x=0.10,29.56,0.00524217860909,0.999947578214,0.066740368613
Delta-SCF x=0.10,29.66,0.00521527770033,0.999947847223,0.0665623502911
Delta-SCF x=0.10,29.76,0.00518863322323,0.999948113668,0.066385723283
Delta-SCF x=0.10,29.86,0.00516224191143,0.999948377581,0.0662104696726
Delta-SCF x=0.10,29.96,0.00513610055139,0.999948638994,0.0660365718357
