a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
3.011942119122020e-1,2.320116922736548e0,-1.200000000000000e0,1.535203257912670e-1,3.659823602180665e1,4.377707813137673e0,2.305412186709494e1,2.452394546709494e1,2.452394546709494e1,-1.469823600000002e0,-5.993422232862733e-2,4.265554978656607e-1,5.729119044717425e-1,5.325976625966799e-4,4.619183907644295e-1
3.042212640667039e-1,2.287081207383120e0,-1.190000000000000e0,1.558214008695041e-1,3.551659468580796e1,4.314199307994202e0,2.237276959750076e1,2.384259319750076e1,2.384259319750076e1,-1.469823599999998e0,-6.164696884372745e-2,4.270038831884315e-1,5.724692260178670e-1,5.268907937015774e-4,4.607782027722493e-1
3.072787386011313e-1,2.254374202889670e0,-1.180000000000000e0,1.581563361641811e-1,3.446692068223253e1,4.251661306753978e0,2.171155433060292e1,2.318137793060292e1,2.318137793060292e1,-1.469823600000002e0,-6.340535943981196e-2,4.274651081734808e-1,5.720136588079402e-1,5.212330185790263e-4,4.596052482617128e-1
3.103669412654850e-1,2.221992638528500e0,-1.170000000000000e0,1.605256021335984e-1,3.344826923365225e1,4.190079696612196e0,2.106988092804685e1,2.253970452804685e1,2.253970452804685e1,-1.469823600000002e0,-6.521042004659172e-2,4.279395217216761e-1,5.715448545504179e-1,5.156237279060809e-4,4.583986379149407e-1
3.134861808826053e-1,2.189933276116185e0,-1.160000000000000e0,1.629296745326648e-1,3.245972348527842e1,4.129440578920197e0,2.044717184062991e1,2.191699544062991e1,2.191699544062991e1,-1.469823599999998e0,-6.706318865565064e-2,4.284274808591085e-1,5.710624568234381e-1,5.100623174532895e-4,4.571574616975473e-1
3.166367693790531e-1,2.158192909689769e0,-1.150000000000000e0,1.653690344161093e-1,3.150039367899287e1,4.069730265976617e0,1.984286658800337e1,2.131269018800337e1,2.131269018800337e1,-1.469823599999998e0,-6.896471477952337e-2,4.289293508402918e-1,5.705661009716209e-1,5.045481880874147e-4,4.558807885821434e-1
3.198190218163040e-1,2.126768365186154e0,-1.140000000000000e0,1.678441681385298e-1,3.056941635321225e1,4.010935277900062e0,1.925642125464742e1,2.072624485464742e1,2.072624485464742e1,-1.469823600000002e0,-7.091605885715591e-2,4.294455052572234e-1,5.700554139970077e-1,4.990807457689033e-4,4.545676662827414e-1
3.230332564222529e-1,2.095656500124711e0,-1.130000000000000e0,1.703555673513640e-1,2.966595356549814e1,3.953042339523519e0,1.868730800017427e1,2.015713160017427e1,2.015713160017427e1,-1.469823600000002e0,-7.291829160788399e-2,4.299763261377794e-1,5.695300144606619e-1,4.936594015587553e-4,4.532171210000775e-1
3.262797946230395e-1,2.064854203293002e0,-1.120000000000000e0,1.729037289964913e-1,2.878919213835168e1,3.896038377337873e0,1.813501458423590e1,1.960483818423589e1,1.960483818423589e1,-1.469823599999998e0,-7.497249332982880e-2,4.305222040406037e-1,5.689895123877684e-1,4.882835716279606e-4,4.518281571796479e-1
3.295589610751889e-1,2.034358394435677e0,-1.110000000000000e0,1.754891552966086e-1,2.793834292729930e1,3.839910516478561e0,1.759904390547326e1,1.906886750547326e1,1.906886750547326e1,-1.469823600000002e0,-7.707975314098359e-2,4.310835381445396e-1,5.684335091781895e-1,4.829526772709432e-4,4.503997572836513e-1
3.328710836980797e-1,2.004166023946432e0,-1.100000000000000e0,1.781123537414626e-1,2.711264011060917e1,3.784646077754478e0,1.707891355409141e1,1.854873715409141e1,1.854873715409141e1,-1.469823599999998e0,-7.924116816091653e-2,4.316607363320621e-1,5.678615975230147e-1,4.776661449231235e-4,4.489308815782305e-1
3.362164937067334e-1,1.974274072563065e0,-1.090000000000000e0,1.807738370706188e-1,2.631134050000022e1,3.730232574718465e0,1.657415537765834e1,1.804397897765833e1,1.804397897765833e1,-1.469823599999998e0,-8.145784263104616e-2,4.322542152661432e-1,5.672733613276741e-1,4.724234061827282e-4,4.474204679374574e-1
3.395955256449391e-1,1.944679551065524e0,-1.080000000000000e0,1.834741232522183e-1,2.553372287172206e1,3.676657710778534e0,1.608431505973580e1,1.755413865973580e1,1.755413865973580e1,-1.469823600000002e0,-8.373088697147868e-2,4.328644004599502e-1,5.666683756422130e-1,4.672238978369596e-4,4.458674316655853e-1
3.430085174187066e-1,1.915379499976997e0,-1.070000000000000e0,1.862137354574511e-1,2.477908731765861e1,3.623909376356538e0,1.560895171112371e1,1.707877531112371e1,1.707877531112371e1,-1.469823600000000e0,-8.606141677165091e-2,4.334917263410462e-1,5.660462065970630e-1,4.620670618907901e-4,4.442706653393964e-1
3.464558103300576e-1,1.886370989267957e0,-1.060000000000000e0,1.889932020308322e-1,2.404675461472606e1,3.571975646060591e0,1.514763747262854e1,1.661746107262854e1,1.661746107262854e1,-1.469823600000002e0,-8.845055171641247e-2,4.341366362992348e-1,5.654064113551585e-1,4.569523456068577e-4,4.426290386713407e-1
3.499377491111554e-1,1.857651118063163e0,-1.050000000000000e0,1.918130564556909e-1,2.333606561404066e1,3.520844775928827e0,1.469995713028519e1,1.616978073028519e1,1.616978073028519e1,-1.469823600000000e0,-9.089941443962157e-2,4.347995827353075e-1,5.647485380631507e-1,4.518792015417960e-4,4.409413983969241e-1
