x4,phi,phidot,KE,PE,rho,P,w,w_avg,rho_drift
5.050000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.100000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.150000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.200000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.250000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.300000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.350000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.400000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.450000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.500000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.550000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.600000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.650000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.700000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.750000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.800000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
5.850000000000000e0,1.000000000000000e0,0.000000000000000e0,0.000000000000000e0,1.000000000000000e0,1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,-1.000000000000000e0,0.000000000000000e0
