a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
1.580522168736217e-3,6.317022928122535e2,-6.450000000000000e0,6.077901091747513e-5,2.532784419839028e8,9.457511320730977e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,6.137036865216666e-9,8.495046098322407e-1,1.504953840307224e-1,5.752476828098059e-1
1.596406680612249e-3,6.254067998114887e2,-6.440000000000000e0,6.184474232215231e-5,2.457929327857817e8,9.309729037714111e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,6.333421469508784e-9,8.507786115857596e-1,1.492213820808190e-1,5.746106815402772e-1
1.612450834486684e-3,6.191739480127129e2,-6.430000000000000e0,6.292738765720921e-5,2.385286538169735e8,9.164314160766788e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,6.536007384528983e-9,8.520437067973083e-1,1.479562866666845e-1,5.739781335293308e-1
1.628656234788281e-3,6.130031141255517e2,-6.420000000000000e0,6.402720840213366e-5,2.314790667375868e8,9.021227479041370e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,6.744988344029692e-9,8.532999259469440e-1,1.467000673080676e-1,5.733500235365516e-1
1.645024502070575e-3,6.068936810614740e2,-6.410000000000000e0,6.514447001517168e-5,2.246378264431790e8,8.880430458163857e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,6.960564085337673e-9,8.545472999698821e-1,1.454526930695539e-1,5.727263360939308e-1
1.661557273173934e-3,6.008450378720822e2,-6.400000000000000e0,6.627944199354576e-5,2.179987753550519e8,8.741885228034585e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,7.182940534329301e-9,8.557858602455027e-1,1.442141325715570e-1,5.721070555113681e-1
1.678256201389248e-3,5.948565796880164e2,-6.390000000000000e0,6.743239793458464e-5,2.115559378790642e8,8.605554570858327e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,7.412329996082787e-9,8.570156385864380e-1,1.429843540012319e-1,5.714921658821208e-1
1.695122956623251e-3,5.889277076584686e2,-6.380000000000000e0,6.860361559776870e-5,2.053035150265599e8,8.471401909399303e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,7.648951351381004e-9,8.582366672277397e-1,1.417633251233091e-1,5.708816510882277e-1
1.712159225565523e-3,5.830578288912948e2,-6.370000000000000e0,6.979337696771822e-5,1.992358791948842e8,8.339391295456442e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,7.893030259244622e-9,8.594489788161185e-1,1.405510132908513e-1,5.702754948058801e-1
1.729366711857156e-3,5.772463563937266e2,-6.360000000000000e0,7.100196831813365e-5,1.933475691021624e8,8.209487398555177e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,8.144799365679113e-9,8.606526063992793e-1,1.393473854559212e-1,5.696736805107616e-1
1.746747136261120e-3,5.714927090136708e2,-6.350000000000000e0,7.222968027670398e-5,1.876332848717769e8,8.081655494851000e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,8.404498518826851e-9,8.618475834153294e-1,1.381524081801720e-1,5.690761914833384e-1
1.764302236834335e-3,5.657963113815958e2,-6.340000000000000e0,7.347680789099619e-5,1.820878832621219e8,7.955861456241206e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,8.672374990719302e-9,8.630339436822810e-1,1.369660476453441e-1,5.684830108141095e-1
1.782033769101492e-3,5.601565938529907e2,-6.330000000000000e0,7.474365069534883e-5,1.767063730381207e8,7.832071739680216e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,8.948683705832495e-9,8.642117213876362e-1,1.357882696636802e-1,5.678941214088147e-1
1.799943506230591e-3,5.545729924514030e2,-6.320000000000000e0,7.603051277876490e-5,1.714839104779106e8,7.710253376695096e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,9.233687476652758e-9,8.653809510780657e-1,1.346190396882470e-1,5.673095059935924e-1
1.818033239210271e-3,5.490449488120395e2,-6.310000000000000e0,7.733770285382754e-5,1.664157950118648e8,7.590373963097077e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,9.527657246467926e-9,8.665416676491771e-1,1.334583228231657e-1,5.667291471200973e-1
1.836304777028907e-3,5.435719101259290e2,-6.300000000000000e0,7.866553432668510e-5,1.614974649939483e8,7.472401648885293e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,9.830872339605090e-9,8.676939063353760e-1,1.323060838337518e-1,5.661530271705677e-1
1.854759946855503e-3,5.381533290846430e2,-6.290000000000000e0,8.001432536807254e-5,1.567244935951324e8,7.356305128339169e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.014362071934241e-8,8.688377026998185e-1,1.311622871565608e-1,5.655811283628496e-1
1.873400594222423e-3,5.327886638255613e2,-6.280000000000000e0,8.138439898541397e-5,1.520925848189473e8,7.242053630295614e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.046619925373023e-8,8.699730926244637e-1,1.300268969093372e-1,5.650134327553697e-1
1.892228583209940e-3,5.274773778776872e2,-6.270000000000000e0,8.277608309601506e-5,1.475975696347968e8,7.129616908607706e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.079891398956289e-8,8.711001123002200e-1,1.288998769008662e-1,5.644499222520623e-1
1.911245796632638e-3,5.222189401080007e2,-6.260000000000000e0,8.418971060136272e-5,1.432354022255490e8,7.018965232781096e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.114208043475109e-8,8.722187982171880e-1,1.277811906407317e-1,5.638905786072452e-1
1.930454136227709e-3,5.170128246683420e2,-6.250000000000000e0,8.562561946254980e-5,1.390021563460267e8,6.910069378784821e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.149602384935184e-8,8.733291871550043e-1,1.266708013489719e-1,5.633353834304502e-1
1.949855522845121e-3,5.118585109428291e2,-6.240000000000000e0,8.708415277684255e-5,1.348940217893916e8,6.802900620033258e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.186107954552012e-8,8.744313161732857e-1,1.255686719656349e-1,5.627843181911982e-1
1.969451896639701e-3,5.067554834957940e2,-6.230000000000000e0,8.856565885541076e-5,1.309073009582146e8,6.697430718535715e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.223759319665602e-8,8.755252226021710e-1,1.244747651602358e-1,5.622373642237279e-1
1.989245217265163e-3,5.017032320202389e2,-6.220000000000000e0,9.007049130219749e-5,1.270384055338191e8,6.593631916210528e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.262592115602834e-8,8.766109440329670e-1,1.233890433411118e-1,5.616945027316742e-1
2.009237464070060e-3,4.967012512868071e2,-6.210000000000000e0,9.159900909403984e-5,1.232838532491614e8,6.491476926360603e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.302643078516393e-8,8.776885183088967e-1,1.223114686646725e-1,5.611557147926904e-1
2.029430636295734e-3,4.917490410932563e2,-6.200000000000000e0,9.315157666196508e-5,1.196402647537345e8,6.390938925307056e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.343950079230240e-8,8.787579835159514e-1,1.212420030445479e-1,5.606209813630227e-1
2.049826753276237e-3,4.868461062144401e2,-6.190000000000000e0,9.472856397372419e-5,1.161043605719253e8,6.291991544178068e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.386552158122355e-8,8.798193779738446e-1,1.201806081606340e-1,5.600902832820349e-1
2.070427854640261e-3,4.819919563527855e2,-6.180000000000000e0,9.633034661757398e-5,1.126729581512657e8,6.194608860850008e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.430489561076433e-8,8.808727402270728e-1,1.191272454680316e-1,5.595636012766727e-1
2.091236000515110e-3,4.771861060892608e2,-6.170000000000000e0,9.795730588732773e-5,1.093429689979186e8,6.098765392037718e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.475803776535317e-8,8.819181090360829e-1,1.180818762058794e-1,5.590409159658833e-1
2.112253271732714e-3,4.724280748348348e2,-6.160000000000000e0,9.960982886869093e-5,1.061113958968260e8,6.004436085531257e3,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.522537573689776e-8,8.829555233685416e-1,1.170444614060828e-1,5.585222078649779e-1
