a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
1.755204006169968e-1,4.697343422671993e0,-1.740000000000000e0,8.923650604011847e-2,3.612985098746739e-3,8.080818250278575e-2,7.473087294237811e0,3.264981179701764e-3,2.710954504825872e0,2.714219486005574e0,-2.707689523646170e0,-9.975941656918051e-1,-1.355687759629802e0,1.620032020698504e-2,4.982776144273851e-3
1.772844099698777e-1,4.640653908428323e0,-1.730000000000000e0,9.058466341260735e-2,3.722744413086483e-3,8.202039138226148e-2,7.362530463050829e0,3.363672301249677e-3,2.710656968647198e0,2.714020640948448e0,-2.707293296345949e0,-9.975212625501079e-1,-1.354629354018073e0,1.668928311737898e-2,5.188533096008589e-3
1.790661479114933e-1,4.584528464276052e0,-1.720000000000000e0,9.195306200796512e-2,3.835822634781139e-3,8.325042401109355e-2,7.253640121157821e0,3.465316549013431e-3,2.710350469707064e0,2.713815786256077e0,-2.706885153158050e0,-9.974461667099416e-1,-1.353560311253104e0,1.719281934958949e-2,5.402568045574404e-3
1.808657926171221e-1,4.528961477624003e0,-1.710000000000000e0,9.334199969605542e-2,3.952319101407252e-3,8.449852445074159e-2,7.146391864506636e0,3.570000317176287e-3,2.710034741844972e0,2.713604742162148e0,-2.706464741527795e0,-9.973688133266366e-1,-1.352480524429727e0,1.771135066367490e-2,5.625201170701049e-3
1.826835240527346e-1,4.473947391727201e0,-1.700000000000000e0,9.475177840369875e-2,4.072336055797891e-3,8.576493917841990e-2,7.040761662053812e0,3.677812396139033e-3,2.709709511245946e0,2.713387323642085e0,-2.706031698849807e0,-9.972891357130671e-1,-1.351389885568359e0,1.824531016437704e-2,5.856764246083370e-3
1.845195239929892e-1,4.419480705131209e0,-1.690000000000000e0,9.618270415257248e-2,4.195978724550679e-3,8.704991706355299e-2,6.936725850303127e0,3.788844030385727e-3,2.709374496241932e0,2.713163340272318e0,-2.705585652211546e0,-9.972070652922759e-1,-1.350288285604206e0,1.879514254699349e-2,6.097601012914719e-3
1.863739760394100e-1,4.365555971121973e0,-1.680000000000000e0,9.763508709623238e-2,4.323355400053654e-3,8.835370933886055e-2,6.834261127924365e0,3.903188976967927e-3,2.709029407104528e0,2.712932596081497e0,-2.705126218127560e0,-9.971225315493605e-1,-1.349175614376354e0,1.936130434430518e-2,6.348067556740090e-3
1.882470656387468e-1,4.312167797181166e0,-1.670000000000000e0,9.910924155558964e-2,4.454577526423779e-3,8.967656956404489e-2,6.733344550450983e0,4.020943564387492e-3,2.708673945828031e0,2.712694889392419e0,-2.704653002263643e0,-9.970354619827604e-1,-1.348051760616752e0,1.994426417418674e-2,6.608532693552365e-3
1.901389801015205e-1,4.259310844446899e0,-1.660000000000000e0,1.006054860546591e-1,4.589759783969945e-3,9.101875359158143e-2,6.633953525055153e0,4.142206752682509e-3,2.708307805917445e0,2.712450012670127e0,-2.704165599164762e0,-9.969457820543540e-1,-1.346916611939088e0,2.054450298761961e-2,6.879378364028675e-3
1.920499086207541e-1,4.206979827179850e0,-1.650000000000000e0,1.021241433556225e-1,4.729020175940891e-3,9.238051952868120e-2,6.536065805398950e0,4.267080194194525e-3,2.707930672171321e0,2.712197752365515e0,-2.703663591977127e0,-9.968534151387208e-1,-1.345770054827548e0,2.116251431661492e-2,7.161000035773797e-3
1.939800422908920e-1,4.155169512234679e0,-1.640000000000000e0,1.036655404911757e-1,4.872480121235108e-3,9.376212768723929e-2,6.439659486560186e0,4.395668294219082e-3,2.707542220449529e0,2.711937888743748e0,-2.703146552155309e0,-9.967582824721288e-1,-1.344611974625465e0,2.179880452150035e-2,7.453807113406674e-3
1.959295741269094e-1,4.103874718536725e0,-1.630000000000000e0,1.052300087973608e-1,5.020264545025082e-3,9.516384053688914e-2,6.344713000031585e0,4.528078272865233e-3,2.707142117447816e0,2.711670195720681e0,-2.702614039174951e0,-9.966603031002731e-1,-1.343442255523854e0,2.245389303724522e-2,7.758223356291324e-3
1.978986990836147e-1,4.053090316563868e0,-1.620000000000000e0,1.068178839462842e-1,5.172501970179355e-3,9.658592265703671e-2,6.251205108791837e0,4.664420227755538e-3,2.706730020471416e0,2.711394440699172e0,-2.702065600243661e0,-9.965593938250069e-1,-1.342260780549831e0,2.312831261823524e-2,8.074687303677074e-3
1.998876140751444e-1,4.002811227833590e0,-1.610000000000000e0,1.084295059742261e-1,5.329324617132063e-3,9.802864067004265e-2,6.159114902447326e0,4.804807195808170e-3,2.706305577187049e0,2.711110384382857e0,-2.701500769991241e0,-9.964554691513221e-1,-1.341067431554913e0,2.382260958072435e-2,8.403652706972379e-3
2.018965179946555e-1,3.953032424395113e0,-1.600000000000000e0,1.100652193110829e-1,5.490868500151734e-3,9.949226318096026e-2,6.068421792443043e0,4.949355216434730e-3,2.705868425386023e0,2.710817780602458e0,-2.700919070169588e0,-9.963484412328630e-1,-1.339862089203207e0,2.453734404262093e-2,8.745588968834711e-3
2.039256117342135e-1,3.903748928326621e0,-1.590000000000000e0,1.117253728094968e-1,5.657273524742875e-3,1.009770607154569e-1,5.979105507341457e0,5.098183395366530e-3,2.705418192745682e0,2.710516376141049e0,-2.700320009350315e0,-9.962382198165318e-1,-1.338644632959472e0,2.527309015983565e-2,9.100981588712259e-3
2.059750982048834e-1,3.854955811237434e0,-1.580000000000000e0,1.134103197683047e-1,5.828683593479597e-3,1.024833056363857e-1,5.891146088167885e0,5.251413967080427e-3,2.704954496569534e0,2.710205910536614e0,-2.699703082602453e0,-9.961247121876132e-1,-1.337414941077070e0,2.603043635826504e-2,9.470332614424716e-3
2.080451823570204e-1,3.806648193775180e0,-1.570000000000000e0,1.151204179574303e-1,6.005246708540292e-3,1.040112720668637e-1,5.804523883821168e0,5.409172358483573e-3,2.704476943537888e0,2.709886115896372e0,-2.699067771179405e0,-9.960078231134858e-1,-1.336172890585788e0,2.680998556093650e-2,9.854161099316951e-3
2.101360712007648e-1,3.758821245137852e0,-1.560000000000000e0,1.168560296424704e-1,6.187115075174445e-3,1.055612358117498e-1,5.719219546548225e0,5.571587253051925e-3,2.703985129457635e0,2.709556716710686e0,-2.698413542204583e0,-9.958874547864675e-1,-1.334918357279541e0,2.761235540938921e-2,1.025300356446372e-2
2.122479738267431e-1,3.711470182590740e0,-1.550000000000000e0,1.186175216026446e-1,6.374445213195603e-3,1.071334742558753e-1,5.635214027481274e0,5.738790653067148e-3,2.703478638992072e0,2.709217429645139e0,-2.697739848339005e0,-9.957635067674736e-1,-1.333651215703954e0,2.843817847818290e-2,1.066741446534305e-2
2.143811014269779e-1,3.664590270988126e0,-1.540000000000000e0,1.204052651499457e-1,6.567398065867409e-3,1.087282662675401e-1,5.552488572236234e0,5.910917942772553e-3,2.702957045399645e0,2.708867963342418e0,-2.697046127456872e0,-9.956358759284235e-1,-1.332371339143813e0,2.928810248188903e-2,1.109796666233285e-2
2.165356673160070e-1,3.618176822299782e0,-1.530000000000000e0,1.222196361481104e-1,6.766139109391945e-3,1.103458921010269e-1,5.471024716571216e0,6.088107951785733e-3,2.702419910273006e0,2.708508018224792e0,-2.696331802321220e0,-9.955044563938370e-1,-1.331078599610396e0,3.016279047347475e-2,1.154525189431556e-2
2.187118869522149e-1,3.572225195142157e0,-1.520000000000000e0,1.240610150241004e-1,6.970838469776283e-3,1.119866332744135e-1,5.390804282103639e0,6.270503016068994e-3,2.701866783260188e0,2.708137286276257e0,-2.695596280244119e0,-9.953691394835518e-1,-1.329772867828671e0,3.106292103277237e-2,1.200988125460538e-2
2.209099779593783e-1,3.526730794314251e0,-1.510000000000000e0,1.259297867801558e-1,7.181671037961915e-3,1.136507724503424e-1,5.311809372084762e0,6.458249039279753e-3,2.701297201792649e0,2.707755450831929e0,-2.694838952753369e0,-9.952298136544824e-1,-1.328454013224373e0,3.198918844417264e-2,1.249248566833443e-2
2.231301601484298e-1,3.481689070338065e0,-1.500000000000000e0,1.278263410059052e-1,7.398816585177529e-3,1.153385933167153e-1,5.234022367230236e0,6.651495554139326e-3,2.700710690815002e0,2.707362186369141e0,-2.694059195260863e0,-9.950863644416489e-1,-1.327121903910942e0,3.294230286228145e-2,1.299371637035420e-2
2.253726555394387e-1,3.437095519003666e0,-1.490000000000000e0,1.297510718823529e-1,7.622459884768123e-3,1.170503804419864e-1,5.157425921605502e0,6.850395780806881e-3,2.700106762499646e0,2.706957158280453e0,-2.693256366718840e0,-9.949386744006260e-1,-1.325776406676337e0,3.392299046401165e-2,1.351424538262185e-2
2.276376883838127e-1,3.392945680918758e0,-1.480000000000000e0,1.317043781852654e-1,7.852790833286223e-3,1.187864191296641e-1,5.082002958564662e0,7.055106684824115e-3,2.699484915965940e0,2.706540022650763e0,-2.692429809281116e0,-9.947866230495168e-1,-1.324417386969712e0,3.493199358599125e-2,1.405476598995114e-2
2.299254851867239e-1,3.349235141062739e0,-1.470000000000000e0,1.336866632889854e-1,8.090004571390549e-3,1.205469952740141e-1,5.007736666741549e0,7.265789034796590e-3,2.698844637002553e0,2.706110426037349e0,-2.691578847967756e0,-9.946300868102889e-1,-1.323044708887966e0,3.597007084584292e-2,1.461599321291233e-2
2.322362747297588e-1,3.305959528345206e0,-1.460000000000000e0,1.356983351618663e-1,8.334301610087882e-3,1.223323951907504e-1,4.934610496091731e0,7.482607456552969e-3,2.698185397778203e0,2.705668005234756e0,-2.690702790321650e0,-9.944689389518033e-1,-1.321658235162145e0,3.703799724557454e-2,1.519866427656438e-2
2.345702880937976e-1,3.263114515168818e0,-1.450000000000000e0,1.377398063591754e-1,8.585887957283609e-3,1.241429054413249e-1,4.862608153984108e0,7.705730485706865e-3,2.697506656554511e0,2.705212387040218e0,-2.689800926068805e0,-9.943030495330997e-1,-1.320257827143721e0,3.813656425565788e-2,1.580353907359888e-2
2.369277586821217e-1,3.220695816996555e0,-1.440000000000000e0,1.398114940169753e-1,8.844975243700134e-3,1.259788126601420e-1,4.791713601340889e0,7.935330619629579e-3,2.696807857403671e0,2.704743188023301e0,-2.688872526784042e0,-9.941322853461522e-1,-1.318843344790727e0,3.926657987815716e-2,1.643140062036254e-2
2.393089222437546e-1,3.178699191923245e0,-1.430000000000000e0,1.419138198379345e-1,9.111780852837573e-3,1.278404033586542e-1,4.721911048824599e0,8.171584365451699e-3,2.696088429918462e0,2.704260014283914e0,-2.687916845553011e0,-9.939565098605244e-1,-1.317414646653747e0,4.042886868690735e-2,1.708305550411206e-2
2.417140168970364e-1,3.137120440251393e0,-1.420000000000000e0,1.440472100716605e-1,9.386528052173639e-3,1.297279637150703e-1,4.653184953070914e0,8.414672284829299e-3,2.695347788922358e0,2.703762461207188e0,-2.686933116637529e0,-9.937755831693349e-1,-1.315971589861778e0,4.162427184296850e-2,1.775933431973192e-2
2.441432831534371e-1,3.095955404071177e0,-1.410000000000000e0,1.462120954967937e-1,9.669446123372052e-3,1.316417793692977e-1,4.585520012965900e0,8.664779037757421e-3,2.694585334185905e0,2.703250113223662e0,-2.685920555148147e0,-9.935893619348269e-1,-1.314514030107938e0,4.285364708352298e-2,1.846109209402300e-2
2.465969639416064e-1,3.055199966844676e0,-1.400000000000000e0,1.484089113961382e-1,9.960770495135569e-3,1.335821351986057e-1,4.518901165966550e0,8.922093422109279e-3,2.693800450139737e0,2.702722543561846e0,-2.684878356717628e0,-9.933976993359066e-1,-1.313041821635036e0,4.411786868196633e-2,1.918920869553559e-2
2.490753046316683e-1,3.014850052994200e0,-1.390000000000000e0,1.506380975220544e-1,1.026074287795900e-2,1.355493150680165e-1,4.453313584463208e0,9.186808407704200e-3,2.692992505586442e0,2.702179313994146e0,-2.683805697178738e0,-9.932004450184878e-1,-1.311554817220999e0,4.541782737704089e-2,1.994458922778816e-2
2.515785530597565e-1,2.974901627494748e0,-1.380000000000000e0,1.529000980646702e-1,1.056961139733068e-2,1.375436015888128e-1,4.388742672182684e0,9.459121169011037e-3,2.692160853420761e0,2.701619974589772e0,-2.682701732251750e0,-9.929974450455806e-1,-1.310052868164146e0,4.675443026898306e-2,2.072816440357005e-2
2.541069595528003e-1,2.935350695470473e0,-1.370000000000000e0,1.551953616153374e-1,1.088763072856281e-2,1.395652758641938e-1,4.325174060630692e0,9.739233113524261e-3,2.691304830349744e0,2.701044063463268e0,-2.681565597236220e0,-9.927885418492310e-1,-1.308535824268320e0,4.812860068017363e-2,2.154089089788394e-2
2.566607769535558e-1,2.896193301795215e0,-1.360000000000000e0,1.575243411144001e-1,1.121506223349396e-2,1.416146171952535e-1,4.262593605572448e0,1.002734990167910e-2,2.690423756612436e0,2.700451106514115e0,-2.680396406710757e0,-9.925735741872972e-1,-1.307003533827866e0,4.954127797776180e-2,2.238375167693173e-2
2.592402606458916e-1,2.857425530696973e0,-1.350000000000000e0,1.598874938031963e-1,1.155217409538067e-2,1.436919027987934e-1,4.200987383550067e0,1.032368146496894e-2,2.689516935709209e0,2.699840617174178e0,-2.679193254244240e0,-9.923523771001160e-1,-1.305455843612465e0,5.099341735602689e-2,2.325775630039678e-2
2.618456685803260e-1,2.819043505366335e0,-1.340000000000000e0,1.622852811749347e-1,1.189924145460454e-2,1.457974075216876e-1,4.140341688435556e0,1.062844202002252e-2,2.688583654133899e0,2.699212096153921e0,-2.677955212113876e0,-9.921247818686298e-1,-1.303892598851804e0,5.248598957571522e-2,2.416394119411688e-2
2.644772612998240e-1,2.781043387568781e0,-1.330000000000000e0,1.647181689013929e-1,1.225654654514806e-2,1.479314034959709e-1,4.080643028018043e0,1.094185007014387e-2,2.687623181109094e0,2.698565031179238e0,-2.676681331038950e0,-9.918906159801808e-1,-1.302313643220106e0,5.401998065748400e-2,2.510336989008371e-2
2.671353019658503e-1,2.743421377260864e0,-1.320000000000000e0,1.671866267684126e-1,1.262437882912997e-2,1.500941598169404e-1,4.021878120624108e0,1.126412840557662e-2,2.686634768332112e0,2.697898896737689e0,-2.675370639926536e0,-9.916497030936205e-1,-1.300718818820490e0,5.559639152700911e-2,2.607713323053956e-2
2.698200563846870e-1,2.706173712210197e0,-1.310000000000000e0,1.696911286088919e-1,1.300303513222805e-2,1.522859422144382e-1,3.964033891769837e0,1.159550409806960e-2,2.685617649724300e0,2.697213153822370e0,-2.674022145626230e0,-9.914018630069061e-1,-1.299107966169188e0,5.721623760867497e-2,2.708634953278020e-2
2.725317930340126e-1,2.669296667619244e0,-1.300000000000000e0,1.722321522094483e-1,1.339281977708318e-2,1.545070126620944e-1,3.907097470843459e0,1.193620848088230e-2,2.684571041191704e0,2.696507249672587e0,-2.672634832710822e0,-9.911469116336835e-1,-1.297480924179592e0,5.888054836486530e-2,2.813216471110373e-2
2.752707830897523e-1,2.632786555752809e0,-1.290000000000000e0,1.748101792253879e-1,1.379404471553748e-2,1.567576290077960e-1,3.851056187817191e0,1.228647712607291e-2,2.683494140395101e0,2.695780617521174e0,-2.671207663269028e0,-9.908846609800388e-1,-1.295837530146149e0,6.059036677804130e-2,2.921575235218195e-2
2.780373004531941e-1,2.596639725569282e0,-1.280000000000000e0,1.774256950936083e-1,1.420702966143952e-2,1.590380445986154e-1,3.795897569987191e0,1.264654981487559e-2,2.682386126524973e0,2.695032676339849e0,-2.669739576710098e0,-9.906149191244308e-1,-1.294177619728083e0,6.234674877234386e-2,3.033831373996053e-2
2.808316217783799e-1,2.560852562355519e0,-1.270000000000000e0,1.800791889174958e-1,1.463210221847363e-2,1.613485078423717e-1,3.741609338740298e0,1.301667049147995e-2,2.681246160096606e0,2.694262830588086e0,-2.668229489605126e0,-9.903374902079328e-1,-1.292501026932972e0,6.415076257169591e-2,3.150107782603316e-2
2.836540264997705e-1,2.525421487365381e0,-1.260000000000000e0,1.827711533585189e-1,1.506959800714350e-2,1.636892617862082e-1,3.688179406346393e0,1.339708721205690e-2,2.680073382754456e0,2.693470469966513e0,-2.666676295542399e0,-9.900521744259378e-1,-1.290807584100138e0,6.600348799124695e-2,3.270530114126965e-2
2.865047968601901e-1,2.490342957461841e0,-1.250000000000000e0,1.855020845265557e-1,1.551986079220220e-2,1.660605436917054e-1,3.635595872775131e0,1.378805208559239e-2,2.678866917082655e0,2.692654969168248e0,-2.665078864997063e0,-9.897587680237759e-1,-1.289097121883886e0,6.790601565878120e-2,3.395226764432183e-2
2.893842179390506e-1,2.455613464762676e0,-1.240000000000000e0,1.882724818412909e-1,1.598324260198461e-2,1.684625845472562e-1,3.583847022535901e0,1.418982119617072e-2,2.677625866444803e0,2.691815687640974e0,-2.663436045248633e0,-9.894570633039098e-1,-1.287369469236570e0,6.985944616314654e-2,3.524328850247509e-2
2.922925776808593e-1,2.421229536289675e0,-1.230000000000000e0,1.910828478975136e-1,1.646010384657446e-2,1.708956085910493e-1,3.532921321539830e0,1.460265451785256e-2,2.676349314834769e0,2.690951969352622e0,-2.661746660316917e0,-9.891468486363468e-1,-1.285624453391484e0,7.186488912629138e-2,3.657970180016844e-2
2.952301669240143e-1,2.387187733621334e0,-1.220000000000000e0,1.939336883302837e-1,1.695081343645179e-2,1.733598328332925e-1,3.482807413982642e0,1.502681581999356e-2,2.675036326734392e0,2.690063142554385e0,-2.660009510914398e0,-9.888279084737582e-1,-1.283861899845591e0,7.392346219548303e-2,3.796287217036740e-2
2.981972794298874e-1,2.353484652549024e0,-1.210000000000000e0,1.968255116513003e-1,1.745574889016949e-2,1.758554665187801e-1,3.433494119247306e0,1.546257255226889e-2,2.673685947009032e0,2.689148519561301e0,-2.658223374456762e0,-9.885000233793025e-1,-1.282081632342068e0,7.603628995300431e-2,3.939419034384414e-2
3.011942119122020e-1,2.320116922736548e0,-1.200000000000000e0,1.997588290849093e-1,1.797529643932355e-2,1.783827105912305e-1,3.384970428825267e0,1.591019571893736e-2,2.672297200819133e0,2.688207396538071e0,-2.656387005100196e0,-9.881629700599538e-1,-1.280283472852679e0,7.820450273984890e-2,4.087507261130657e-2
3.042212640667039e-1,2.287081207383120e0,-1.190000000000000e0,2.027341544055142e-1,1.850985113435120e-2,1.809417571602742e-1,3.337225503255274e0,1.636995974212383e-2,2.670869093538659e0,2.687239053280782e0,-2.654499133796535e0,-9.878165214053897e-1,-1.278467241559978e0,8.042923538999816e-2,4.240696019321104e-2
3.072787386011313e-1,2.254374202889670e0,-1.180000000000000e0,2.057520037476741e-1,1.905981693713482e-2,1.835327889146151e-1,3.290248669078689e0,1.684214230338834e-2,2.669400610718181e0,2.686242753021569e0,-2.652558468414793e0,-9.874604465404747e-1,-1.276632756839321e0,8.271162587300433e-2,4.399131851201257e-2
3.103669412654850e-1,2.221992638528500e0,-1.170000000000000e0,2.088128954098466e-1,1.962560680753250e-2,1.861559785257257e-1,3.244029415810285e0,1.732702417043521e-2,2.667890718073863e0,2.685217742244299e0,-2.650563693903428e0,-9.870945108861425e-1,-1.274779835240709e0,8.505281384165345e-2,4.562963636153618e-2
3.134861808826053e-1,2.189933276116185e0,-1.160000000000000e0,2.119173496692486e-1,2.020764279633767e-2,1.888114880722690e-1,3.198557392923493e0,1.782488901403229e-2,2.666338361469275e0,2.684163250483307e0,-2.648513472455242e0,-9.867184762247060e-1,-1.272908291470437e0,8.745393908101468e-2,4.732342496811123e-2
3.166367693790531e-1,2.158192909689769e0,-1.150000000000000e0,2.150658885436464e-1,2.080635610601933e-2,1.914994683667911e-1,3.153822406849232e0,1.833602319238181e-2,2.664742466993452e0,2.683078490185834e0,-2.646406443801070e0,-9.863321007868749e-1,-1.271017938372568e0,8.991613985876863e-2,4.907421693808407e-2
3.198190218163040e-1,2.126768365186154e0,-1.140000000000000e0,2.182590355785874e-1,2.142218716472097e-2,1.942200583319867e-1,3.109814417987333e0,1.886071552924017e-2,2.663101941014109e0,2.681962656543349e0,-2.644241225484869e0,-9.859351393404198e-1,-1.269108586910218e0,9.244055117145289e-2,5.088356508633575e-2
3.230332564222529e-1,2.095656500124711e0,-1.130000000000000e0,2.214973156161878e-1,2.205558568700922e-2,1.969733843449521e-1,3.066523537729775e0,1.939925707015211e-2,2.661415670277041e0,2.680814927347193e0,-2.642016413206889e0,-9.855273432923258e-1,-1.267180046146648e0,9.502830288609505e-2,5.275304114046104e-2
3.262797946230395e-1,2.064854203293002e0,-1.120000000000000e0,2.247812545491090e-1,2.270701072357184e-2,1.997595595561799e-1,3.023940025494826e0,1.995194081703948e-2,2.659682522046086e0,2.679634462863126e0,-2.639730581229046e0,-9.851084608042237e-1,-1.265232123226176e0,9.768051777516612e-2,5.468423431533984e-2
3.295589610751889e-1,2.034358394435677e0,-1.110000000000000e0,2.281113790615660e-1,2.337693069988294e-2,2.025786831880353e-1,2.982054285771452e0,2.051906144109920e-2,2.657901344283819e0,2.678420405724918e0,-2.637382282842720e0,-9.846782369211039e-1,-1.263264623354887e0,1.003983094432392e-1,5.667874975292756e-2
3.328710836980797e-1,2.004166023946432e0,-1.100000000000000e0,2.314882163598355e-1,2.406582344483096e-2,2.054308398180778e-1,2.940856865173197e0,2.110091497418038e-2,2.656070965870546e0,2.677171880844727e0,-2.634970050896366e0,-9.842364137131736e-1,-1.261277349781152e0,1.031827801439927e-1,5.873820682224320e-2
3.362164937067334e-1,1.974274072563065e0,-1.090000000000000e0,2.349122938927655e-1,2.477417620891544e-2,2.083160986489194e-1,2.900338449500982e0,2.169779847815316e-2,2.654190196862872e0,2.675887995341025e0,-2.632492398384719e0,-9.837827304312207e-1,-1.259270103775960e0,1.060350184866619e-1,6.086423727471135e-2
3.395955256449391e-1,1.944679551065524e0,-1.080000000000000e0,2.383841390614759e-1,2.550248567084447e-2,2.112345127637947e-1,2.860489860814194e0,2.231000969127887e-2,2.652257828795127e0,2.674567838486406e0,-2.629947819103848e0,-9.833169236762342e-1,-1.257242684613036e0,1.089560970315366e-1,6.305848325025373e-2
3.430085174187066e-1,1.915379499976997e0,-1.070000000000000e0,2.419042789172652e-1,2.625125793125560e-2,2.141861183667787e-1,2.821302054509638e0,2.293784665051387e-2,2.650272635027231e0,2.673210481677745e0,-2.627334788376718e0,-9.828387275841312e-1,-1.255194889548776e0,1.119470697745747e-1,6.532259512979760e-2
3.464558103300576e-1,1.886370989267957e0,-1.060000000000000e0,2.454732398472400e-1,2.702100849243480e-2,2.171709340077965e-1,2.782766116407918e0,2.358160728890936e-2,2.648233371142092e0,2.671814978431002e0,-2.624651763853183e0,-9.823478740262490e-1,-1.253126513801965e0,1.150089695217331e-1,6.765822923020723e-2
3.499377491111554e-1,1.857651118063163e0,-1.050000000000000e0,2.490915472490100e-1,2.781226222459706e-2,2.201889597953195e-1,2.744873259846931e0,2.424158900787243e-2,2.646138775391175e0,2.670380364399047e0,-2.621897186383303e0,-9.818440928258341e-1,-1.251037350533307e0,1.181428051540053e-1,7.006704533802913e-2
3.534546819587802e-1,1.829217014351559e0,-1.040000000000000e0,2.527597251931807e-1,2.862555331625981e-2,2.232401765964632e-1,2.707614822782222e0,2.491808822341004e-2,2.643987569194838e0,2.668905657418248e0,-2.619069480971429e0,-9.813271119912764e-1,-1.248927190824732e0,1.213495587850801e-1,7.255070407888961e-2
3.570069605691473e-1,1.801065834699080e0,-1.030000000000000e0,2.564782960752822e-1,2.946142520943753e-2,2.263245452279312e-1,2.670982264894105e0,2.561139988631493e-2,2.641778457695565e0,2.667389857581880e0,-2.616167057809250e0,-9.807966579662016e-1,-1.246795823658512e0,1.246301828138729e-1,7.511086411988645e-2
3.605949401730785e-1,1.773194763964296e0,-1.020000000000000e0,2.602477802566654e-1,3.032043051854062e-2,2.294420056379367e-1,2.634967164701490e0,2.632181697557948e-2,2.639510130367021e0,2.665831947342600e0,-2.613188313391441e0,-9.802524558970658e-1,-1.244643035896153e0,1.279855968750586e-1,7.774917920289195e-2
3.642189795715234e-1,1.745601015016916e0,-1.010000000000000e0,2.640686956941115e-1,3.120313093174523e-2,2.325924760800324e-1,2.599561216682499e0,2.704962996452023e-2,2.637181261682177e0,2.664230891646697e0,-2.610131631717656e0,-9.796942299187877e-1,-1.242468612257086e0,1.314166846915192e-1,8.046729500731566e-2
3.678794411714423e-1,1.718281828459045e0,-1.000000000000000e0,2.679415575586530e-1,3.211009709429279e-2,2.357758522809318e-1,2.564756228402026e0,2.779512625939990e-2,2.634790511841814e0,2.662585638101215e0,-2.606995385582414e0,-9.791217034587314e-1,-1.240272335297135e0,1.349242908333618e-1,8.326684584158708e-2
3.715766910220456e-1,1.691234472349263e0,-9.900000000000002e-1,2.718668778439687e-1,3.304190847300334e-2,2.389920066042808e-1,2.530544117646601e0,2.855858961037029e-2,2.632336527565158e0,2.660895117175528e0,-2.603777937954788e0,-9.785345995593510e-1,-1.238053985386773e0,1.385092173890171e-1,8.614945116338112e-2
3.753110988513994e-1,1.664456241929418e0,-9.800000000000004e-1,2.758451649646890e-1,3.399915320124434e-2,2.422407872123190e-1,2.496916909566935e0,2.934029949462201e-2,2.629817942944434e0,2.659158242439056e0,-2.600477643449812e0,-9.779326412197943e-1,-1.235813340689160e0,1.421722205548427e-1,8.911671192946381e-2
3.790830381033989e-1,1.637944459354152e0,-9.699999999999998e-1,2.798769233449642e-1,3.498242790359434e-2,2.455220172274450e-1,2.463866733828717e0,3.014053047171690e-2,2.627233380365087e0,2.657373910836804e0,-2.597092849893370e0,-9.773155517567147e-1,-1.233550177137961e0,1.459140071505860e-1,9.217020677694369e-2
3.828928859751121e-1,1.611696473423117e0,-9.600000000000000e-1,2.839626529977141e-1,3.599233749947039e-2,2.488354938958736e-1,2.431385821772366e0,3.095955151120168e-2,2.624581451493254e0,2.655541003004456e0,-2.593621899982052e0,-9.766830551844807e-1,-1.231264268414933e0,1.497352310690349e-1,9.531148803869967e-2
3.867410234545011e-1,1.585709659315847e0,-9.500000000000002e-1,2.881028490950680e-1,3.702949498503080e-2,2.521809877557849e-1,2.399466503582517e0,3.179762529274167e-2,2.621860758331900e0,2.653658383624642e0,-2.590063133039159e0,-9.760348766148949e-1,-1.228955385927299e0,1.536364896691962e-1,9.854207759681605e-2
3.906278353585210e-1,1.559981418329272e0,-9.400000000000004e-1,2.922980015304630e-1,3.809452119240158e-2,2.555582418127694e-1,2.368101205468270e0,3.265500747921696e-2,2.619069894347644e0,2.651724901826860e0,-2.586414886868427e0,-9.753707426764219e-1,-1.226623298784888e0,1.576183201234180e-1,1.018634625789681e-1
3.945537103716013e-1,1.534509177617854e0,-9.299999999999997e-1,2.965485944735531e-1,3.918804452698120e-2,2.589669707243957e-1,2.337282446855259e0,3.353194596308502e-2,2.616207445665735e0,2.649739391628820e0,-2.582675499702650e0,-9.746903819530170e-1,-1.224267773777039e0,1.616811957296668e-1,1.052770909038974e-1
3.985190410845142e-1,1.509290389936297e0,-9.199999999999999e-1,3.008551059177274e-1,4.031070068001983e-2,2.624068599977533e-1,2.307002837590851e0,3.442868008694024e-2,2.613271992339912e0,2.647700672426852e0,-2.578843312252971e0,-9.739935254422976e-1,-1.221888575349291e0,1.658255222018091e-1,1.087843666833591e-1
4.025242240336359e-1,1.484322533384817e0,-9.100000000000001e-1,3.052180072215598e-1,4.146313231702601e-2,2.658775652030969e-1,2.277255075163830e0,3.534543983916351e-2,2.610262109694947e0,2.645607549534111e0,-2.574916669855784e0,-9.732799070327812e-1,-1.219485465579818e0,1.700516339513490e-1,1.123866454892355e-1
4.065696597405989e-1,1.459603111156951e0,-9.000000000000004e-1,3.096377626451631e-1,4.264598874231014e-2,2.693787112058416e-1,2.248031941940195e0,3.628244502546011e-2,2.607176369740269e0,2.643458814765729e0,-2.570893924714809e0,-9.725492640000329e-1,-1.217058204155641e0,1.743597903751379e-1,1.160852294958565e-1
